Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,99688,1075.00,96642.71,153.57,850,930.14,12.33,2.00,2.86,0.04,46.53,0.73,0.31
Akita,1780,26.00,1746.14,3.71,6,10.57,1.11,0.00,0.43,0.05,99.63,1.02,4.05
Aomori,5165,33.00,5037.00,4.71,23,43.29,3.52,0.00,0.00,0.00,57.32,0.76,0.00
Chiba,96367,944.00,94939.00,134.86,398,447.29,7.12,0.00,6.86,0.11,81.20,0.56,1.53
Ehime,4947,81.00,4898.71,11.57,8,17.43,1.31,0.00,0.00,0.00,138.92,0.84,0.00
Fukui,2860,36.00,2803.86,5.14,7,17.29,2.27,0.00,0.00,0.00,84.28,0.92,0.00
Fukuoka,71942,588.00,70991.57,84.00,157,323.57,6.34,2.00,1.71,0.03,94.08,0.64,0.53
Fukushima,9266,173.00,9165.86,24.71,28,30.86,1.69,0.00,0.43,0.02,157.45,0.77,1.39
Gifu,17906,207.00,17623.14,29.57,44,97.71,4.95,0.00,0.29,0.01,71.82,0.65,0.29
Gunma,16121,166.00,15968.43,23.71,23,54.86,2.85,0.00,0.43,0.02,122.90,0.63,0.78
Hiroshima,20739,189.00,20348.71,27.00,95,112.14,4.01,0.00,0.43,0.02,80.07,0.73,0.38
Hokkaido,59193,1462.00,58856.86,208.86,55,109.71,2.10,1.00,0.29,0.01,234.47,0.63,0.26
Hyogo,73668,1369.00,72044.14,195.57,398,510.86,9.39,5.00,2.86,0.05,70.59,0.75,0.56
Ibaraki,23068,205.00,22643.71,29.29,113,134.14,4.70,2.00,1.14,0.04,81.04,0.76,0.85
Ishikawa,7624,123.00,7552.43,17.57,15,21.14,1.87,0.00,0.00,0.00,201.63,0.81,0.00
Iwate,3397,50.00,3339.86,7.14,8,18.00,1.48,0.00,0.00,0.00,76.32,0.62,0.00
Kagawa,4577,34.00,4547.14,4.86,5,10.86,1.14,0.00,0.00,0.00,129.00,0.44,0.00
Kagoshima,8863,58.00,8745.86,8.29,21,37.86,2.38,0.00,0.71,0.04,105.22,0.70,1.89
Kanagawa,162668,1188.00,160502.86,169.71,529,684.29,7.43,3.00,6.43,0.07,100.20,0.62,0.94
Kochi,3987,31.00,3920.14,4.43,9,23.57,3.42,0.00,0.00,0.00,66.25,0.63,0.00
Kumamoto,13812,131.00,13657.57,18.71,23,54.14,3.12,0.00,0.14,0.01,94.70,0.59,0.26
Kyoto,34205,258.00,33653.43,36.86,99,190.71,7.43,1.00,0.57,0.02,73.84,0.66,0.30
Mie,14164,149.00,13946.14,21.29,38,74.14,4.19,0.00,1.29,0.07,72.11,0.57,1.73
Miyagi,15737,108.00,15590.00,15.43,33,48.43,2.11,0.00,0.57,0.02,147.56,0.65,1.18
Miyazaki,5968,36.00,5892.57,5.14,57,22.43,2.11,2.00,0.43,0.04,98.84,0.60,1.91
Nagano,8411,95.00,8313.43,13.57,31,28.29,1.39,0.00,0.14,0.01,152.19,0.73,0.51
Nagasaki,5779,71.00,5709.71,10.14,10,24.14,1.84,1.00,0.29,0.02,98.87,0.67,1.18
Nara,15038,144.00,14822.00,20.57,42,73.29,5.54,2.00,0.43,0.03,79.49,0.62,0.58
Niigata,7397,58.00,7289.57,8.29,8,38.43,1.75,0.00,0.29,0.01,99.99,0.88,0.74
Oita,7780,74.00,7679.29,10.57,25,32.29,2.87,0.00,0.57,0.05,91.31,0.56,1.77
Okayama,14754,133.00,14589.86,19.00,24,57.29,3.04,0.00,0.14,0.01,100.19,0.56,0.25
Okinawa,47464,273.00,46721.86,39.00,140,243.86,16.72,0.00,0.86,0.06,80.32,0.72,0.35
Osaka,190947,2875.00,187745.43,410.71,452,1095.57,12.43,4.00,5.29,0.06,75.52,0.69,0.48
Saga,5604,29.00,5551.86,4.14,11,17.43,2.15,0.00,0.14,0.02,114.31,0.51,0.82
Saitama,110846,950.00,109276.86,135.71,251,509.43,6.94,8.00,5.57,0.08,101.32,0.73,1.09
Shiga,11786,97.00,11651.57,13.86,32,44.86,3.18,0.00,0.00,0.00,92.98,0.51,0.00
Shimane,1521,2.00,1497.29,0.29,1,8.86,1.33,0.00,0.00,0.00,76.76,0.67,0.00
Shizuoka,25570,193.00,25170.71,27.57,60,135.14,3.73,0.00,1.00,0.03,61.33,0.50,0.74
Tochigi,14546,106.00,14332.14,15.14,44,71.00,3.67,1.00,0.14,0.01,97.74,0.78,0.20
Tokushima,3114,64.00,3036.86,9.14,13,24.57,3.41,0.00,0.00,0.00,63.92,0.86,0.00
Tokyo,366894,2678.00,363607.86,382.57,611,1100.29,7.88,12.00,14.43,0.10,144.90,0.65,1.31
Tottori,1593,5.00,1563.86,0.71,3,8.86,1.61,0.00,0.00,0.00,101.70,0.79,0.00
Toyama,4684,45.00,4653.14,6.43,4,10.86,1.05,0.00,0.14,0.01,135.11,0.47,1.32
Wakayama,5055,58.00,5003.29,8.29,9,18.00,1.97,0.00,0.43,0.05,91.39,0.51,2.38
Yamagata,3419,53.00,3375.86,7.57,5,13.71,1.29,0.00,0.43,0.04,124.39,0.82,3.13
Yamaguchi,5424,88.00,5371.14,12.57,10,18.29,1.36,1.00,0.14,0.01,105.50,0.53,0.78
Yamanashi,4893,28.00,4812.14,4.00,60,24.00,2.98,2.00,0.29,0.04,88.81,0.70,1.19
Zenkoku,1640231,16839.00,1616833.57,2405.57,4888,7623.86,6.06,49.00,58.57,0.05,92.57,0.67,0.77
