Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,27169,575.00,26953.71,82.14,86,60.43,0.80,0.00,0.57,0.01,352.67,1.45,0.95
Akita,283,6.00,280.71,0.86,0,0.71,0.08,0.00,0.00,0.00,209.44,0.79,0.00
Aomori,944,20.00,925.86,2.86,0,6.00,0.49,0.00,0.00,0.00,118.04,1.76,0.00
Chiba,29447,563.00,29131.43,80.43,110,91.00,1.45,3.00,2.57,0.04,199.32,1.01,2.83
Ehime,1302,24.00,1214.29,3.43,24,27.43,2.07,0.00,0.00,0.00,41.22,6.84,0.00
Fukui,573,25.00,562.57,3.57,3,2.86,0.37,0.00,0.00,0.00,225.03,2.36,0.00
Fukuoka,18942,331.00,18855.14,47.29,23,25.29,0.50,0.00,0.57,0.01,414.23,0.84,2.26
Fukushima,2473,110.00,2401.71,15.71,58,19.57,1.07,0.00,0.57,0.03,87.59,1.13,2.92
Gifu,4926,124.00,4890.00,17.71,5,11.57,0.59,1.00,0.14,0.01,329.74,1.94,1.23
Gunma,4963,99.00,4908.00,14.14,20,16.29,0.85,0.00,0.14,0.01,184.65,0.99,0.88
Hiroshima,5124,106.00,5102.86,15.14,10,5.29,0.19,0.00,0.29,0.01,807.45,1.55,5.41
Hokkaido,20862,744.00,20674.00,106.29,46,57.00,1.09,1.00,1.29,0.02,225.99,0.98,2.26
Hyogo,19603,584.00,19251.29,83.43,93,96.43,1.77,0.00,1.57,0.03,173.57,1.46,1.63
Ibaraki,6674,126.00,6567.43,18.00,23,31.86,1.12,0.00,0.29,0.01,132.75,1.08,0.90
Ishikawa,1901,64.00,1899.00,9.14,0,0.86,0.08,0.00,0.00,0.00,1090.76,0.90,0.00
Iwate,609,30.00,599.71,4.29,1,2.86,0.24,0.00,0.00,0.00,139.01,0.90,0.00
Kagawa,795,18.00,783.43,2.57,6,2.29,0.24,0.00,0.00,0.00,481.36,1.40,0.00
Kagoshima,1817,28.00,1792.57,4.00,5,6.00,0.38,0.00,0.00,0.00,357.82,2.60,0.00
Kanagawa,47838,777.00,47551.29,111.00,93,89.29,0.97,0.00,1.14,0.01,336.58,1.03,1.28
Kochi,914,19.00,913.86,2.71,0,0.14,0.02,0.00,0.00,0.00,1631.17,0.46,0.00
Kumamoto,3498,74.00,3494.71,10.57,3,0.71,0.04,0.00,0.00,0.00,1481.26,0.42,0.00
Kyoto,9415,168.00,9328.86,24.00,78,20.86,0.81,0.00,0.29,0.01,458.77,1.74,1.37
Mie,2717,70.00,2683.43,10.00,9,9.57,0.54,0.00,0.43,0.02,244.56,1.73,4.48
Miyagi,5654,30.00,5248.71,4.29,125,122.29,5.33,1.00,0.43,0.02,28.46,1.28,0.35
Miyazaki,1954,22.00,1953.29,3.14,0,0.14,0.01,0.00,0.00,0.00,33168.48,,0.00
Nagano,2731,41.00,2645.57,5.86,20,25.57,1.26,0.00,0.00,0.00,82.72,1.48,0.00
Nagasaki,1628,38.00,1623.14,5.43,1,1.57,0.12,0.00,0.00,0.00,948.07,3.38,0.00
Nara,3678,54.00,3600.71,7.71,18,21.00,1.59,1.00,0.43,0.03,161.50,2.19,2.04
Niigata,1400,18.00,1360.00,2.57,8,12.43,0.57,1.00,0.29,0.01,54.28,0.91,2.30
Oita,1307,22.00,1303.57,3.14,2,0.86,0.08,0.00,0.00,0.00,1768.56,2.19,0.00
Okayama,2649,35.00,2640.00,5.00,4,2.71,0.14,0.00,0.00,0.00,372.74,0.60,0.00
Okinawa,9284,128.00,9074.29,18.29,42,63.00,4.32,1.00,0.29,0.02,104.57,1.60,0.45
Osaka,51170,1178.00,50294.14,168.29,213,250.00,2.84,2.00,1.29,0.01,170.30,1.78,0.51
Saga,1183,13.00,1169.86,1.86,2,2.86,0.35,1.00,0.29,0.04,362.09,1.04,10.00
Saitama,32569,699.00,32221.86,99.86,102,101.29,1.38,0.00,1.14,0.02,195.29,1.06,1.13
Shiga,2740,54.00,2724.14,7.71,6,4.86,0.34,0.00,0.29,0.02,290.36,0.86,5.88
Shimane,286,0.00,285.57,0.00,0,0.14,0.02,0.00,0.00,0.00,2422.38,,0.00
Shizuoka,5658,115.00,5590.14,16.43,16,20.00,0.55,0.00,0.00,0.00,215.80,1.64,0.00
Tochigi,4561,70.00,4504.00,10.00,16,15.71,0.81,0.00,0.00,0.00,172.99,0.91,0.00
Tokushima,526,18.00,501.57,2.57,9,7.57,1.05,0.00,0.00,0.00,66.79,4.25,0.00
Tokyo,120208,1737.00,119204.43,248.14,234,309.57,2.22,12.00,10.86,0.08,246.92,1.13,3.51
Tottori,213,2.00,211.00,0.29,2,0.43,0.08,0.00,0.00,0.00,1021.35,,0.00
Toyama,933,28.00,930.00,4.00,-1,1.43,0.14,0.00,0.00,0.00,337.21,1.08,0.00
Wakayama,1257,18.00,1235.57,2.57,9,6.29,0.69,0.00,0.00,0.00,138.86,1.64,0.00
Yamagata,888,16.00,787.43,2.29,23,28.71,2.70,0.00,0.00,0.00,18.23,1.58,0.00
Yamaguchi,1409,43.00,1404.00,6.14,3,1.43,0.11,0.00,0.00,0.00,849.10,1.92,0.00
Yamanashi,962,19.00,956.86,2.71,6,0.86,0.11,1.00,0.14,0.02,2164.17,1.64,16.67
Zenkoku,467637,9083.00,462235.71,1297.57,1556,1585.00,1.26,25.00,25.29,0.02,206.72,1.26,1.60
