Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,106483,1157.00,106454.00,165.29,8,7.14,0.09,0.00,0.14,0.00,7593.43,0.88,2.00
Akita,1925,27.00,1920.29,3.86,0,2.00,0.21,0.00,0.00,0.00,802.77,4.01,0.00
Aomori,5897,38.00,5896.29,5.43,0,0.29,0.02,0.00,0.00,0.00,20023.84,1.64,0.00
Chiba,100417,1026.00,100394.14,146.57,5,6.86,0.11,0.00,0.00,0.00,9548.86,0.92,0.00
Ehime,5409,82.00,5407.43,11.71,1,0.57,0.04,0.00,0.00,0.00,1871.64,0.30,0.00
Fukui,3115,38.00,3114.86,5.43,0,0.14,0.02,0.00,0.00,0.00,8135.55,,0.00
Fukuoka,74507,622.00,74486.43,88.86,9,5.43,0.11,0.00,0.00,0.00,11291.65,1.16,0.00
Fukushima,9486,175.00,9485.71,25.00,0,0.14,0.01,0.00,0.00,0.00,21475.89,1.00,0.00
Gifu,19234,218.00,19224.57,31.14,2,3.29,0.17,0.00,0.00,0.00,1786.47,0.43,0.00
Gunma,16824,176.00,16817.71,25.14,2,1.86,0.10,0.00,0.00,0.00,5190.30,0.74,0.00
Hiroshima,22139,202.00,22120.86,28.86,7,5.00,0.18,0.00,0.00,0.00,2700.15,1.07,0.00
Hokkaido,60904,1472.00,60862.57,210.29,9,11.29,0.22,0.00,0.00,0.00,3868.64,1.12,0.00
Hyogo,78611,1396.00,78577.43,199.43,16,9.00,0.17,0.00,0.00,0.00,4614.91,0.79,0.00
Ibaraki,24433,219.00,24423.57,31.29,1,2.71,0.10,0.00,0.14,0.01,7027.47,1.58,5.26
Ishikawa,7967,129.00,7965.14,18.43,0,0.57,0.05,0.00,0.00,0.00,18032.89,,0.00
Iwate,3487,53.00,3486.14,7.57,1,0.14,0.01,0.00,0.00,0.00,118401.67,,0.00
Kagawa,4705,38.00,4703.71,5.43,0,0.29,0.03,0.00,0.00,0.00,31949.16,,0.00
Kagoshima,9102,66.00,9102.00,9.43,0,0.00,0.00,0.00,0.00,0.00,309139.83,,0.00
Kanagawa,169070,1311.00,169026.86,187.29,12,12.14,0.13,0.00,0.00,0.00,9332.31,1.16,0.00
Kochi,4167,33.00,4166.43,4.71,0,0.14,0.02,0.00,0.00,0.00,35374.94,1.00,0.00
Kumamoto,14393,136.00,14393.00,19.43,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Kyoto,35949,291.00,35930.14,41.57,4,5.71,0.22,0.00,0.00,0.00,5040.30,1.48,0.00
Mie,14809,163.00,14808.29,23.29,0,0.14,0.01,0.00,0.00,0.00,12264.69,0.13,0.00
Miyagi,16275,118.00,16274.00,16.86,0,0.29,0.01,0.00,0.00,0.00,18422.03,0.41,0.00
Miyazaki,6151,41.00,6151.00,5.86,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Nagano,8883,97.00,8882.14,13.86,0,0.43,0.02,0.00,0.00,0.00,6282.47,0.61,0.00
Nagasaki,6118,73.00,6118.00,10.43,0,0.00,0.00,0.00,0.00,0.00,34629.75,,0.00
Nara,15920,149.00,15914.86,21.29,1,2.14,0.16,0.00,0.00,0.00,4428.19,0.95,0.00
Niigata,8006,61.00,8002.86,8.71,0,1.00,0.05,0.00,0.00,0.00,5433.79,1.00,0.00
Oita,8186,84.00,8186.00,12.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Okayama,15455,136.00,15424.43,19.43,9,9.00,0.48,0.00,0.00,0.00,951.81,0.93,0.00
Okinawa,50292,398.00,50285.00,56.86,1,2.43,0.17,0.00,0.29,0.02,7423.18,0.48,11.76
Osaka,202899,3056.00,202808.43,436.57,18,27.43,0.31,0.00,0.29,0.00,4373.83,0.91,1.04
Saga,5865,30.00,5863.71,4.29,0,0.57,0.07,0.00,0.00,0.00,4739.39,0.67,0.00
Saitama,115719,1053.00,115689.57,150.43,8,9.43,0.13,2.00,0.71,0.01,9870.20,1.48,7.58
Shiga,12419,104.00,12417.14,14.86,0,0.57,0.04,0.00,0.00,0.00,10811.38,0.75,0.00
Shimane,1731,5.00,1731.00,0.71,0,0.00,0.00,0.00,0.00,0.00,1364.83,,0.00
Shizuoka,26776,209.00,26767.29,29.86,0,2.86,0.08,0.00,0.00,0.00,8824.08,1.44,0.00
Tochigi,15461,117.00,15460.14,16.71,0,0.57,0.03,0.00,0.14,0.01,7190.61,0.56,25.00
Tokushima,3291,65.00,3289.57,9.29,0,0.57,0.08,0.00,0.00,0.00,6204.67,,0.00
Tokyo,381968,3158.00,381894.71,451.14,22,22.00,0.16,0.00,0.29,0.00,11064.77,1.12,1.30
Tottori,1669,5.00,1668.29,0.71,0,0.14,0.03,0.00,0.00,0.00,28328.58,,0.00
Toyama,4867,52.00,4867.00,7.43,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Wakayama,5298,62.00,5296.43,8.86,1,0.43,0.05,0.00,0.00,0.00,14988.33,1.34,0.00
Yamagata,3551,56.00,3551.00,8.00,0,0.00,0.00,0.00,0.00,0.00,17227.13,,0.00
Yamaguchi,5786,93.00,5776.86,13.29,1,3.14,0.23,0.00,0.00,0.00,964.11,1.15,0.00
Yamanashi,5155,29.00,5155.00,4.14,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Zenkoku,1720774,18319.00,1720242.00,2617.00,138,157.86,0.13,2.00,2.00,0.00,6562.37,0.95,1.27
