Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,7902,101.00,7552.57,14.43,138,106.57,1.41,1.00,0.14,0.00,41.81,1.18,0.13
Akita,74,0.00,72.14,0.00,0,0.57,0.06,0.00,0.00,0.00,69.61,2.69,0.00
Aomori,280,6.00,277.86,0.86,0,0.71,0.06,0.00,0.00,0.00,207.28,0.57,0.00
Chiba,6003,84.00,5786.57,12.00,66,61.43,0.98,0.00,0.14,0.00,61.62,1.32,0.23
Ehime,144,6.00,129.71,0.86,6,3.29,0.25,0.00,0.00,0.00,46.48,9.39,0.00
Fukui,289,11.00,275.00,1.57,11,2.86,0.37,0.00,0.00,0.00,92.86,1.53,0.00
Fukuoka,5420,105.00,5379.29,15.00,22,10.86,0.21,0.00,0.14,0.00,273.97,0.99,1.32
Fukushima,453,6.00,435.29,0.86,12,4.57,0.25,0.00,0.00,0.00,93.55,1.51,0.00
Gifu,855,13.00,814.86,1.86,19,10.00,0.51,0.00,0.14,0.01,48.60,1.19,1.43
Gunma,974,20.00,957.00,2.86,10,4.57,0.24,0.00,0.00,0.00,143.32,1.23,0.00
Hiroshima,710,5.00,695.00,0.71,3,4.14,0.15,0.00,0.00,0.00,148.88,1.60,0.00
Hokkaido,5880,131.00,5257.29,18.71,197,185.14,3.55,2.00,1.57,0.03,16.03,1.26,0.85
Hyogo,4120,75.00,3890.29,10.71,106,64.86,1.19,2.00,0.43,0.01,43.57,1.61,0.66
Ibaraki,1071,18.00,968.43,2.57,39,27.29,0.96,0.00,0.00,0.00,28.62,2.16,0.00
Ishikawa,830,49.00,828.86,7.00,0,0.43,0.04,0.00,0.00,0.00,482.94,0.42,0.00
Iwate,86,0.00,66.14,0.00,9,6.43,0.53,0.00,0.00,0.00,6.17,5.63,0.00
Kagawa,122,2.00,115.57,0.29,1,1.71,0.18,0.00,0.00,0.00,52.82,1.87,0.00
Kagoshima,558,13.00,550.57,1.86,0,2.29,0.14,0.00,0.00,0.00,91.05,0.55,0.00
Kanagawa,10575,183.00,10140.29,26.14,226,117.86,1.28,1.00,0.29,0.00,57.09,1.28,0.24
Kochi,144,4.00,144.00,0.57,0,0.00,0.00,0.00,0.00,0.00,,,0.24
Kumamoto,939,10.00,907.71,1.43,9,8.86,0.51,0.00,0.14,0.01,73.48,1.32,1.61
Kyoto,2356,35.00,2261.43,5.00,49,21.57,0.84,1.00,0.57,0.02,81.95,1.37,2.65
Mie,645,7.00,620.86,1.00,17,5.57,0.32,0.00,0.00,0.00,106.25,1.27,0.00
Miyagi,1027,8.00,976.29,1.14,32,14.57,0.64,0.00,0.29,0.01,34.65,1.11,1.96
Miyazaki,385,1.00,375.14,0.14,10,1.71,0.16,0.00,0.00,0.00,634.64,3.60,0.00
Nagano,525,6.00,462.14,0.86,30,17.00,0.84,0.00,0.00,0.00,21.90,2.07,0.00
Nagasaki,252,3.00,250.00,0.43,1,0.43,0.03,0.00,0.00,0.00,422.12,0.81,0.00
Nara,896,11.00,843.00,1.57,28,15.43,1.17,0.00,0.00,0.00,35.14,1.27,0.00
Niigata,273,0.00,236.29,0.00,14,7.29,0.33,0.00,0.00,0.00,25.56,1.43,0.00
Oita,189,3.00,170.00,0.43,10,3.71,0.33,0.00,0.00,0.00,85.03,4.68,0.00
Okayama,430,10.00,390.14,1.43,24,10.86,0.58,0.00,0.00,0.00,31.14,1.81,0.00
Okinawa,3833,67.00,3731.29,9.57,41,30.43,2.09,1.00,0.14,0.01,80.49,1.22,0.47
Osaka,16036,265.00,15335.14,37.86,273,204.14,2.32,0.00,1.14,0.01,46.38,1.24,0.56
Saga,284,1.00,278.71,0.14,4,1.14,0.14,0.00,0.00,0.00,158.01,0.92,0.00
Saitama,7122,123.00,6825.57,17.57,126,81.14,1.10,1.00,1.43,0.02,54.86,1.16,1.76
Shiga,696,9.00,665.86,1.29,13,7.14,0.51,0.00,0.00,0.00,53.65,0.97,0.00
Shimane,142,0.00,141.29,0.00,0,0.14,0.02,0.00,0.00,0.00,2396.90,,0.00
Shizuoka,978,4.00,864.71,0.57,69,24.57,0.68,0.00,0.29,0.01,29.19,1.51,1.16
Tochigi,527,2.00,516.00,0.29,4,2.86,0.15,0.00,0.14,0.01,144.83,1.53,5.00
Tokushima,174,9.00,171.43,1.29,1,0.57,0.08,0.00,0.00,0.00,213.21,0.75,0.00
Tokyo,35722,476.00,34720.43,68.00,493,278.86,2.00,0.00,0.86,0.01,77.42,1.22,0.31
Tottori,53,0.00,52.00,0.00,1,0.29,0.05,0.00,0.00,0.00,32.84,0.26,0.00
Toyama,435,26.00,427.43,3.71,6,1.43,0.14,0.00,0.00,0.00,657.45,5.18,0.00
Wakayama,346,4.00,324.71,0.57,8,6.00,0.66,0.00,0.00,0.00,39.78,1.83,0.00
Yamagata,100,1.00,96.71,0.14,2,0.86,0.08,0.00,0.00,0.00,49.67,1.00,0.00
Yamaguchi,285,2.00,262.43,0.29,6,7.29,0.54,0.00,0.00,0.00,32.88,3.20,0.00
Yamanashi,291,6.00,279.14,0.86,3,3.43,0.43,0.00,0.00,0.00,27.41,0.75,0.00
Zenkoku,121431,1921.00,116522.57,274.43,2139,1372.86,1.09,9.00,7.86,0.01,55.01,1.27,0.57
