Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,105703,1143.00,105513.43,163.29,78,57.57,0.76,2.00,1.14,0.02,663.44,0.56,1.99
Akita,1891,26.00,1882.00,3.71,1,3.86,0.41,0.00,0.00,0.00,348.78,1.78,0.00
Aomori,5746,38.00,5723.29,5.43,4,6.14,0.50,0.00,0.29,0.02,301.30,0.47,4.65
Chiba,99938,1005.00,99793.86,143.57,43,43.43,0.69,1.00,0.86,0.01,836.33,0.56,1.97
Ehime,5226,81.00,5199.57,11.57,8,8.29,0.62,0.00,0.00,0.00,314.62,0.96,0.00
Fukui,3073,37.00,3061.86,5.29,5,4.00,0.52,0.00,0.00,0.00,375.73,0.76,0.00
Fukuoka,74115,615.00,74046.57,87.86,14,23.29,0.46,0.00,0.71,0.01,1302.00,0.61,3.07
Fukushima,9463,174.00,9452.00,24.86,6,3.00,0.16,0.00,0.00,0.00,1742.30,0.78,0.00
Gifu,18880,216.00,18815.86,30.86,27,16.71,0.85,0.00,0.14,0.01,460.33,0.67,0.85
Gunma,16628,173.00,16602.57,24.71,8,8.86,0.46,0.00,0.14,0.01,1081.98,0.77,1.61
Hiroshima,21765,199.00,21702.43,28.43,27,19.86,0.71,1.00,0.43,0.02,509.45,0.77,2.16
Hokkaido,60359,1469.00,60315.86,209.86,14,12.71,0.24,1.00,0.29,0.01,1626.02,0.50,2.25
Hyogo,77733,1389.00,77540.14,198.43,76,57.57,1.06,0.00,0.14,0.00,550.85,0.64,0.25
Ibaraki,24264,216.00,24213.86,30.86,16,13.71,0.48,0.00,0.14,0.01,709.61,0.63,1.04
Ishikawa,7911,124.00,7900.00,17.71,1,5.00,0.44,0.00,0.00,0.00,457.02,0.71,0.00
Iwate,3485,52.00,3483.00,7.43,0,0.43,0.04,0.00,0.00,0.00,2882.87,0.69,0.00
Kagawa,4692,38.00,4687.57,5.43,1,1.43,0.15,1.00,0.29,0.03,1709.50,0.71,20.00
Kagoshima,9069,65.00,9061.86,9.29,4,1.86,0.12,0.00,0.00,0.00,2260.65,0.76,0.00
Kanagawa,168189,1276.00,167939.57,182.29,102,68.86,0.75,0.00,2.29,0.02,1068.53,0.64,3.32
Kochi,4116,31.00,4109.86,4.43,3,1.86,0.27,0.00,0.00,0.00,953.65,0.67,0.00
Kumamoto,14322,135.00,14298.71,19.29,9,5.57,0.32,0.00,0.00,0.00,992.75,0.50,0.00
Kyoto,35653,283.00,35581.14,40.43,27,20.71,0.81,1.00,0.57,0.02,698.96,0.63,2.76
Mie,14679,163.00,14647.71,23.29,15,7.00,0.40,0.00,0.14,0.01,1056.08,0.67,2.04
Miyagi,16235,117.00,16224.14,16.71,4,3.29,0.14,0.00,0.00,0.00,1180.06,0.33,0.00
Miyazaki,6142,41.00,6135.00,5.86,2,1.71,0.16,0.00,0.00,0.00,1202.03,0.58,0.00
Nagano,8783,96.00,8761.43,13.71,6,6.43,0.32,0.00,0.00,0.00,648.72,0.87,0.00
Nagasaki,6022,72.00,6006.71,10.29,3,4.43,0.34,0.00,0.14,0.01,677.62,0.88,3.23
Nara,15726,149.00,15694.86,21.29,10,8.71,0.66,0.00,0.00,0.00,815.15,0.62,0.00
Niigata,7931,61.00,7899.29,8.71,8,10.14,0.46,1.00,0.14,0.01,319.65,0.69,1.41
Oita,8146,84.00,8120.43,12.00,11,7.14,0.63,0.00,0.43,0.04,569.78,0.70,6.00
Okayama,15162,136.00,15130.43,19.43,8,8.29,0.44,0.00,0.14,0.01,1127.01,1.03,1.72
Okinawa,49821,332.00,49745.86,47.43,16,23.57,1.62,5.00,2.86,0.20,748.50,0.52,12.12
Osaka,200760,2990.00,200262.43,427.14,165,138.00,1.57,5.00,2.86,0.03,600.35,0.62,2.07
Saga,5784,29.00,5770.29,4.14,6,3.57,0.44,0.00,0.00,0.00,587.88,0.62,0.00
Saitama,115151,1012.00,114957.71,144.57,68,53.71,0.73,0.00,0.71,0.01,878.74,0.60,1.33
Shiga,12315,102.00,12291.71,14.57,5,8.00,0.57,0.00,0.29,0.02,545.44,0.60,3.57
Shimane,1632,4.00,1625.43,0.57,0,1.86,0.28,0.00,0.00,0.00,255.54,0.50,0.00
Shizuoka,26671,209.00,26645.43,29.86,9,8.29,0.23,0.00,0.43,0.01,1030.67,0.49,5.17
Tochigi,15344,116.00,15300.57,16.57,17,12.43,0.64,0.00,0.14,0.01,526.77,0.63,1.15
Tokushima,3274,65.00,3266.00,9.29,1,2.57,0.36,0.00,0.14,0.02,528.32,0.65,5.56
Tokyo,376496,2994.00,376073.43,427.71,143,125.71,0.90,19.00,8.57,0.06,1317.24,0.66,6.82
Tottori,1645,5.00,1641.71,0.71,1,1.14,0.21,0.00,0.00,0.00,1264.83,2.01,0.00
Toyama,4816,51.00,4802.86,7.29,4,3.14,0.30,0.00,0.14,0.01,1122.57,0.91,4.55
Wakayama,5274,61.00,5258.29,8.71,5,4.29,0.47,0.00,0.00,0.00,668.98,0.93,0.00
Yamagata,3510,56.00,3507.57,8.00,0,0.71,0.07,0.00,0.00,0.00,1121.46,0.33,0.00
Yamaguchi,5619,90.00,5606.14,12.86,3,4.14,0.31,0.00,0.14,0.01,630.16,0.77,3.45
Yamanashi,5134,29.00,5123.71,4.14,3,2.86,0.35,0.00,0.00,0.00,482.31,0.39,0.00
Zenkoku,1704293,17849.00,1701424.14,2549.86,987,835.86,0.66,37.00,24.71,0.02,837.90,0.62,2.96
