Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,315848,1612.00,301748.43,230.29,4344,4130.14,54.77,13.00,20.29,0.27,38.37,0.85,0.49
Akita,9529,32.00,8988.29,4.57,119,162.86,17.11,0.00,0.14,0.02,28.66,1.00,0.09
Aomori,21051,61.00,19872.71,8.71,348,346.57,28.16,1.00,1.00,0.08,32.67,0.98,0.29
Chiba,268639,1331.00,258146.86,190.14,3200,3093.29,49.25,8.00,13.29,0.21,42.92,0.86,0.43
Ehime,16808,114.00,16175.86,16.29,183,187.29,14.12,2.00,0.57,0.04,49.36,0.99,0.31
Fukui,12629,39.00,11725.86,5.57,275,261.86,34.33,0.00,0.00,0.00,25.72,1.09,0.00
Fukuoka,233080,925.00,224304.00,132.14,2429,2603.43,50.98,13.00,10.00,0.20,46.45,0.89,0.38
Fukushima,24467,185.00,23354.43,26.43,485,299.29,16.35,1.00,0.14,0.01,50.45,1.03,0.05
Gifu,53088,274.00,51152.57,39.14,502,577.86,29.27,3.00,2.14,0.11,43.21,0.86,0.37
Gunma,51684,249.00,49964.14,35.57,292,528.00,27.41,1.00,1.43,0.07,49.55,0.92,0.27
Hiroshima,73894,386.00,71601.29,55.14,837,639.71,22.89,4.00,4.57,0.16,65.28,0.91,0.71
Hokkaido,172533,1757.00,166070.43,251.00,1605,1925.57,36.94,11.00,8.86,0.17,46.22,0.88,0.46
Hyogo,258664,1814.00,247544.57,259.14,3639,3240.29,59.58,21.00,13.29,0.24,40.98,0.83,0.41
Ibaraki,73241,288.00,69344.14,41.14,1476,1087.86,38.12,2.00,2.43,0.09,35.74,0.93,0.22
Ishikawa,24698,166.00,23359.71,23.71,357,386.86,34.23,2.00,1.00,0.09,37.98,1.04,0.26
Iwate,10756,59.00,9702.14,8.43,278,286.00,23.59,0.00,0.29,0.02,22.11,1.23,0.10
Kagawa,18550,78.00,17466.71,11.14,232,325.00,34.25,4.00,2.00,0.21,28.39,0.95,0.62
Kagoshima,31052,124.00,29840.86,17.71,274,364.71,22.98,3.00,1.71,0.11,44.30,0.94,0.47
Kanagawa,451549,1688.00,433129.86,241.14,6402,5287.71,57.39,8.00,17.71,0.19,42.57,0.87,0.34
Kochi,11941,77.00,11473.00,11.00,109,143.86,20.86,0.00,1.14,0.17,42.61,0.88,0.79
Kumamoto,48577,227.00,47039.57,32.43,393,472.14,27.20,2.00,3.71,0.21,51.70,0.90,0.79
