Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,25696,514.00,25575.71,73.43,0,36.29,0.48,0.00,2.29,0.03,323.64,0.76,6.30
Akita,269,6.00,269.00,0.86,0,0.00,0.00,0.00,0.00,0.00,,,6.30
Aomori,814,20.00,812.57,2.86,1,0.29,0.02,0.00,0.14,0.01,572.54,0.21,50.00
Chiba,25999,437.00,25659.29,62.43,107,101.14,1.61,11.00,7.43,0.12,132.61,0.95,7.34
Ehime,1058,23.00,1051.71,3.29,2,2.00,0.15,0.00,0.00,0.00,226.54,3.01,0.00
Fukui,544,25.00,542.57,3.57,0,0.29,0.04,0.00,0.00,0.00,236.89,0.34,0.00
Fukuoka,17916,281.00,17804.14,40.14,26,37.14,0.73,6.00,4.14,0.08,200.48,0.76,11.15
Fukushima,1898,70.00,1880.00,10.00,8,4.43,0.24,1.00,0.57,0.03,214.75,0.79,12.90
Gifu,4708,108.00,4677.57,15.43,8,8.00,0.41,0.00,1.14,0.06,264.13,0.66,14.29
Gunma,4422,84.00,4386.29,12.00,6,9.71,0.50,0.00,0.14,0.01,194.88,0.65,1.47
Hiroshima,5013,102.00,5000.71,14.57,5,3.00,0.11,1.00,0.43,0.02,497.12,0.47,14.29
Hokkaido,18987,671.00,18849.86,95.86,43,38.57,0.74,4.00,3.00,0.06,290.57,0.99,7.78
Hyogo,17862,516.00,17793.43,73.71,18,22.29,0.41,7.00,2.00,0.04,300.95,0.65,8.97
Ibaraki,5682,106.00,5596.14,15.14,13,26.29,0.92,1.00,0.57,0.02,129.73,1.10,2.17
Ishikawa,1830,62.00,1798.57,8.86,8,10.00,0.88,1.00,0.14,0.01,79.88,0.74,1.43
Iwate,553,30.00,552.43,4.29,0,0.57,0.05,0.00,0.00,0.00,107.28,0.28,0.00
Kagawa,750,18.00,743.00,2.57,0,2.71,0.29,0.00,0.00,0.00,174.03,1.31,0.00
Kagoshima,1758,26.00,1749.86,3.71,0,2.14,0.13,0.00,0.29,0.02,371.36,0.52,13.33
Kanagawa,44490,668.00,44177.71,95.43,119,90.86,0.99,8.00,5.00,0.05,262.57,0.96,5.50
Kochi,884,17.00,884.00,2.43,0,0.00,0.00,0.00,0.00,0.00,748.18,,5.50
Kumamoto,3438,72.00,3435.14,10.29,0,0.86,0.05,0.00,0.00,0.00,765.15,0.35,0.00
Kyoto,9039,154.00,9004.29,22.00,7,9.14,0.36,0.00,0.71,0.03,402.10,0.67,7.81
Mie,2501,52.00,2490.86,7.43,-73,6.71,0.38,0.00,0.57,0.03,130.37,0.75,8.51
Miyagi,3581,25.00,3561.29,3.57,5,7.29,0.32,0.00,0.29,0.01,312.56,1.36,3.92
Miyazaki,1951,21.00,1945.86,3.00,2,1.14,0.11,0.00,0.00,0.00,429.53,0.36,0.00
Nagano,2359,41.00,2357.71,5.86,0,0.71,0.04,0.00,0.00,0.00,1109.77,0.79,0.00
Nagasaki,1609,36.00,1600.14,5.14,0,2.71,0.21,0.00,0.00,0.00,462.08,1.85,0.00
Nara,3350,45.00,3337.86,6.43,6,3.43,0.26,0.00,0.14,0.01,261.21,0.46,4.17
Niigata,1055,15.00,1038.57,2.14,3,3.86,0.18,1.00,0.14,0.01,167.97,0.91,3.70
Oita,1289,21.00,1285.57,3.00,1,1.29,0.11,0.00,0.14,0.01,292.59,0.48,11.11
Okayama,2474,29.00,2468.57,4.14,0,1.86,0.10,0.00,0.00,0.00,623.27,0.69,0.00
Okinawa,8136,114.00,8095.00,16.29,15,12.71,0.87,0.00,1.43,0.10,411.01,1.02,11.24
Osaka,46923,1106.00,46678.71,158.00,82,70.86,0.80,5.00,3.14,0.04,347.16,0.84,4.44
Saga,1044,8.00,1019.00,1.14,12,6.86,0.85,0.00,0.14,0.02,202.35,15.88,2.08
Saitama,29031,538.00,28749.14,76.86,111,83.00,1.13,4.00,5.14,0.07,156.57,0.77,6.20
Shiga,2432,44.00,2398.00,6.29,8,10.14,0.72,0.00,0.29,0.02,156.02,1.13,2.82
Shimane,284,0.00,282.00,0.00,0,0.43,0.06,0.00,0.00,0.00,681.71,,0.00
Shizuoka,5082,93.00,5023.43,13.29,12,17.00,0.47,0.00,0.14,0.00,148.42,1.01,0.84
Tochigi,4073,66.00,4042.14,9.43,13,8.71,0.45,1.00,0.71,0.04,275.48,0.94,8.20
Tokushima,449,16.00,447.29,2.29,1,0.43,0.06,0.00,0.00,0.00,134.42,0.25,0.00
Tokyo,110740,1325.00,109938.57,189.29,340,229.29,1.64,23.00,14.86,0.11,199.63,0.64,6.48
Tottori,208,2.00,207.86,0.29,0,0.14,0.03,0.00,0.00,0.00,1174.19,,0.00
Toyama,905,27.00,901.14,3.86,0,1.14,0.11,0.00,0.00,0.00,389.96,0.92,0.00
Wakayama,1161,18.00,1159.57,2.57,0,0.43,0.05,0.00,0.14,0.02,537.08,0.30,33.33
Yamagata,542,15.00,537.86,2.14,4,0.71,0.07,0.00,0.00,0.00,586.86,1.17,0.00
Yamaguchi,1374,37.00,1369.57,5.29,2,1.14,0.09,1.00,0.29,0.02,538.46,0.58,25.00
Yamanashi,939,16.00,935.29,2.29,3,0.71,0.09,0.00,0.00,0.00,444.98,0.48,0.00
Zenkoku,427102,7720.00,424115.00,1102.86,918,878.43,0.70,75.00,55.57,0.04,227.37,0.77,6.33
