Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,104431,1122.00,103718.86,160.29,172,200.86,2.66,5.00,3.00,0.04,171.52,0.49,1.49
Akita,1853,26.00,1840.14,3.71,3,4.14,0.44,0.00,0.00,0.00,199.17,0.82,0.00
Aomori,5603,35.00,5514.71,5.00,32,24.00,1.95,0.00,0.29,0.02,105.14,0.70,1.19
Chiba,98988,986.00,98574.43,140.86,119,125.86,2.00,1.00,2.57,0.04,297.84,0.57,2.04
Ehime,5106,81.00,5057.43,11.57,18,11.71,0.88,0.00,0.00,0.00,299.45,1.08,0.00
Fukui,3007,36.00,2976.43,5.14,3,10.29,1.35,0.00,0.00,0.00,161.41,0.97,0.00
Fukuoka,73648,606.00,73360.14,86.57,65,79.57,1.56,2.00,1.57,0.03,360.78,0.59,1.97
Fukushima,9416,174.00,9392.71,24.86,7,6.86,0.37,0.00,0.00,0.00,503.14,0.53,0.00
Gifu,18558,210.00,18439.43,30.00,40,34.86,1.77,1.00,0.29,0.01,235.15,0.68,0.82
Gunma,16503,170.00,16421.71,24.29,26,23.43,1.22,0.00,0.29,0.01,364.99,0.85,1.22
Hiroshima,21433,196.00,21295.00,28.00,44,36.43,1.30,3.00,0.71,0.03,239.62,0.60,1.96
Hokkaido,60068,1466.00,59884.29,209.43,63,49.14,0.94,0.00,0.14,0.00,583.38,0.75,0.29
Hyogo,76578,1383.00,76040.14,197.57,115,147.57,2.71,0.00,0.71,0.01,207.74,0.63,0.48
Ibaraki,23974,213.00,23849.00,30.43,16,38.00,1.33,1.00,0.14,0.01,201.39,0.52,0.38
Ishikawa,7800,123.00,7769.86,17.57,11,8.57,0.76,0.00,0.00,0.00,371.89,0.62,0.00
Iwate,3475,52.00,3469.57,7.43,1,1.71,0.14,0.00,0.14,0.01,354.66,0.29,8.33
Kagawa,4671,36.00,4654.29,5.14,6,4.71,0.50,0.00,0.00,0.00,399.81,0.64,0.00
Kagoshima,9037,64.00,9025.00,9.14,5,3.43,0.22,0.00,0.29,0.02,434.22,0.26,8.33
Kanagawa,166888,1241.00,166231.43,177.29,193,188.57,2.05,2.00,2.43,0.03,312.16,0.55,1.29
Kochi,4084,31.00,4059.29,4.43,6,7.29,1.06,0.00,0.00,0.00,369.19,1.00,0.00
Kumamoto,14202,134.00,14133.57,19.14,27,19.57,1.13,1.00,0.43,0.02,291.71,0.66,2.19
Kyoto,35246,263.00,35101.00,37.57,51,42.00,1.64,0.00,0.43,0.02,276.44,0.50,1.02
Mie,14550,159.00,14494.00,22.71,17,16.14,0.91,0.00,0.57,0.03,315.78,0.52,3.54
Miyagi,16135,116.00,16051.29,16.57,38,21.29,0.93,0.00,0.43,0.02,371.74,0.66,2.01
Miyazaki,6103,40.00,6079.14,5.71,0,7.86,0.74,0.00,0.14,0.01,376.42,0.52,1.82
Nagano,8677,95.00,8641.71,13.57,9,9.43,0.46,0.00,0.00,0.00,260.33,0.45,0.00
Nagasaki,5949,71.00,5921.00,10.14,3,9.86,0.75,0.00,0.00,0.00,297.27,0.74,0.00
Nara,15567,147.00,15474.86,21.00,32,26.29,1.99,0.00,0.29,0.02,251.48,0.61,1.09
Niigata,7745,58.00,7671.71,8.29,24,19.43,0.88,0.00,0.00,0.00,185.15,0.78,0.00
Oita,8020,81.00,7968.71,11.57,15,13.71,1.22,2.00,0.57,0.05,279.50,0.73,4.17
Okayama,15051,135.00,15006.29,19.29,13,11.71,0.62,0.00,0.00,0.00,429.13,0.50,0.00
Okinawa,49314,297.00,48994.71,42.43,115,87.71,6.01,0.00,1.57,0.11,229.27,0.60,1.79
Osaka,198083,2946.00,196877.14,420.86,425,329.86,3.74,4.00,4.14,0.05,237.17,0.59,1.26
Saga,5709,29.00,5683.71,4.14,12,6.71,0.83,0.00,0.00,0.00,501.60,0.79,0.00
Saitama,114119,993.00,113560.71,141.86,212,151.43,2.06,0.00,3.00,0.04,302.85,0.59,1.98
Shiga,12151,99.00,12081.00,14.14,27,18.00,1.27,0.00,0.14,0.01,287.14,0.61,0.79
Shimane,1581,3.00,1567.29,0.43,1,5.00,0.75,0.00,0.14,0.02,196.19,1.31,2.86
Shizuoka,26468,204.00,26341.71,29.14,33,35.71,0.99,0.00,1.00,0.03,243.63,0.50,2.80
Tochigi,15113,113.00,15008.43,16.14,40,29.00,1.50,2.00,0.71,0.04,229.80,0.64,2.46
Tokushima,3229,64.00,3208.57,9.14,9,5.71,0.79,0.00,0.00,0.00,236.55,0.60,0.00
Tokyo,374230,2861.00,373085.71,408.71,382,320.00,2.29,8.00,9.14,0.07,422.70,0.55,2.86
Tottori,1635,5.00,1633.29,0.71,1,0.43,0.08,0.00,0.00,0.00,312.76,0.16,0.00
Toyama,4774,49.00,4757.14,7.00,6,4.71,0.46,0.00,0.14,0.01,442.67,0.72,3.03
Wakayama,5212,59.00,5174.00,8.43,10,9.14,1.00,0.00,0.00,0.00,301.60,0.77,0.00
Yamagata,3493,56.00,3469.29,8.00,19,5.00,0.47,0.00,0.00,0.00,548.19,0.86,0.00
Yamaguchi,5553,89.00,5526.14,12.71,9,7.57,0.56,0.00,0.14,0.01,347.09,0.78,1.89
Yamanashi,5034,29.00,4995.71,4.14,0,11.00,1.36,0.00,0.00,0.00,311.78,0.71,0.00
Zenkoku,1688064,17446.00,1680081.71,2492.29,2475,2231.29,1.77,32.00,35.57,0.03,290.81,0.58,1.59
