Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,24822,460.00,24581.57,65.71,127,72.29,0.96,10.00,5.71,0.08,161.59,0.70,7.91
Akita,269,4.00,268.71,0.57,0,0.29,0.03,0.00,0.14,0.02,160.54,0.30,50.00
Aomori,790,14.00,748.86,2.00,40,7.71,0.63,1.00,0.14,0.01,102.66,1.49,1.85
Chiba,24134,320.00,23700.57,45.71,145,140.57,2.24,16.00,5.71,0.09,77.54,0.74,4.07
Ehime,1026,22.00,1013.14,3.14,3,3.71,0.28,0.00,0.14,0.01,198.80,0.97,3.85
Fukui,528,23.00,522.57,3.29,0,1.29,0.17,0.00,0.43,0.06,258.58,0.87,33.33
Fukuoka,16963,220.00,16632.29,31.43,71,75.57,1.48,1.00,2.86,0.06,113.08,0.66,3.78
Fukushima,1794,59.00,1777.57,8.43,6,5.00,0.27,0.00,1.00,0.05,158.13,0.71,20.00
Gifu,4509,87.00,4431.29,12.43,29,23.14,1.17,3.00,2.00,0.10,99.80,0.93,8.64
Gunma,4178,76.00,4103.71,10.86,29,22.29,1.16,0.00,0.57,0.03,77.06,0.75,2.56
Hiroshima,4909,96.00,4881.14,13.71,10,7.57,0.27,0.00,0.29,0.01,236.10,0.50,3.77
Hokkaido,18235,628.00,18057.14,89.71,64,56.43,1.08,1.00,2.29,0.04,137.42,0.75,4.05
Hyogo,17232,456.00,17039.00,65.14,67,64.29,1.18,8.00,3.71,0.07,109.95,0.64,5.78
Ibaraki,5246,86.00,5125.43,12.29,33,38.29,1.34,5.00,2.14,0.08,70.57,0.89,5.60
Ishikawa,1596,60.00,1546.43,8.57,16,14.57,1.29,0.00,0.29,0.03,87.03,2.06,1.96
Iwate,518,29.00,513.57,4.14,2,1.29,0.11,0.00,0.00,0.00,151.92,0.93,0.00
Kagawa,708,17.00,695.86,2.43,2,4.29,0.45,0.00,0.14,0.02,64.50,0.69,3.33
Kagoshima,1685,19.00,1661.43,2.71,10,6.43,0.40,0.00,0.00,0.00,148.44,0.76,0.00
Kanagawa,42720,578.00,42229.71,82.57,176,156.00,1.69,17.00,9.29,0.10,124.04,0.70,5.95
Kochi,864,17.00,860.00,2.43,0,1.71,0.25,0.00,0.43,0.06,295.62,0.81,25.00
Kumamoto,3392,66.00,3378.43,9.43,4,3.43,0.20,0.00,0.43,0.02,372.55,0.51,12.50
Kyoto,8798,139.00,8697.29,19.86,27,27.00,1.05,3.00,2.00,0.08,108.32,0.52,7.41
Mie,2353,39.00,2320.57,5.57,10,9.71,0.55,1.00,0.86,0.05,83.88,0.63,8.82
Miyagi,3483,23.00,3466.00,3.29,5,6.14,0.27,0.00,0.14,0.01,226.59,0.61,2.33
Miyazaki,1906,20.00,1884.29,2.86,15,4.71,0.44,0.00,0.00,0.00,151.03,0.57,0.00
Nagano,2340,39.00,2332.71,5.57,0,3.00,0.15,0.00,0.00,0.00,234.07,0.48,0.00
Nagasaki,1569,35.00,1552.29,5.00,4,4.14,0.32,0.00,0.43,0.03,127.74,0.44,10.34
Nara,3233,42.00,3193.57,6.00,16,12.14,0.92,0.00,0.14,0.01,96.88,0.63,1.18
Niigata,972,13.00,954.14,1.86,7,4.43,0.20,0.00,0.14,0.01,99.78,0.85,3.23
Oita,1242,18.00,1226.00,2.57,5,5.14,0.46,0.00,0.00,0.00,81.67,0.59,0.00
Okayama,2422,24.00,2399.57,3.43,7,6.71,0.36,0.00,0.57,0.03,179.89,0.81,8.51
Okinawa,7928,95.00,7844.86,13.57,27,25.57,1.75,1.00,0.43,0.03,121.66,0.66,1.68
Osaka,45477,1031.00,45055.71,147.29,127,130.71,1.48,10.00,9.43,0.11,153.71,0.69,7.21
Saga,992,6.00,979.86,0.86,6,3.14,0.39,0.00,0.00,0.00,156.80,0.86,0.00
Saitama,27173,435.00,26664.71,62.14,169,154.57,2.10,11.00,7.00,0.10,82.24,0.81,4.53
Shiga,2270,35.00,2238.29,5.00,9,10.00,0.71,2.00,0.29,0.02,93.06,0.71,2.86
Shimane,278,0.00,275.86,0.00,0,0.71,0.11,0.00,0.00,0.00,137.40,0.39,0.00
Shizuoka,4785,89.00,4738.00,12.71,11,16.14,0.45,2.00,1.00,0.03,137.13,0.73,6.19
Tochigi,3918,57.00,3876.57,8.14,20,12.57,0.65,0.00,1.14,0.06,157.35,0.82,9.09
Tokushima,402,15.00,395.29,2.14,5,1.43,0.20,0.00,0.00,0.00,189.36,1.17,0.00
Tokyo,105024,1078.00,103702.29,154.00,491,403.43,2.89,25.00,14.86,0.11,121.72,0.79,3.68
Tottori,207,2.00,206.43,0.29,0,0.43,0.08,0.00,0.00,0.00,140.65,0.69,0.00
Toyama,883,27.00,880.00,3.86,1,1.00,0.10,0.00,0.00,0.00,366.56,0.49,0.00
Wakayama,1118,16.00,1106.43,2.29,5,3.86,0.42,1.00,0.14,0.02,112.13,0.62,3.70
Yamagata,531,14.00,524.43,2.00,4,2.14,0.20,1.00,0.14,0.01,101.11,0.57,6.67
Yamaguchi,1338,32.00,1303.57,4.57,15,8.43,0.63,2.00,1.14,0.09,83.35,0.79,13.56
Yamanashi,918,15.00,910.86,2.14,4,1.57,0.19,0.00,0.00,0.00,384.28,2.06,0.00
Zenkoku,407678,6676.00,402498.00,953.71,1824,1565.00,1.24,121.00,77.57,0.06,118.62,0.73,4.96
