Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,106541,1159.00,106526.14,165.57,5,5.43,0.07,0.00,0.14,0.00,9395.18,0.78,2.63
Akita,1925,27.00,1925.00,3.86,0,0.00,0.00,0.00,0.00,0.00,9337.73,,2.63
Aomori,5897,38.00,5897.00,5.43,0,0.00,0.00,0.00,0.00,0.00,100141.05,,2.63
Chiba,100447,1028.00,100437.57,146.86,2,2.00,0.03,0.00,0.29,0.00,16719.55,0.47,14.29
Ehime,5410,82.00,5409.14,11.71,1,0.14,0.01,0.00,0.00,0.00,36741.03,1.00,0.00
Fukui,3115,38.00,3115.00,5.43,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Fukuoka,74580,623.00,74554.29,89.00,12,7.71,0.15,1.00,0.14,0.00,6490.34,1.36,1.85
Fukushima,9487,176.00,9486.71,25.14,0,0.14,0.01,0.00,0.14,0.01,64439.33,,100.00
Gifu,19242,218.00,19239.29,31.14,2,0.57,0.03,0.00,0.00,0.00,10888.36,0.43,0.00
Gunma,16847,176.00,16842.00,25.14,0,2.43,0.13,0.00,0.00,0.00,3997.75,1.36,0.00
Hiroshima,22152,202.00,22148.71,28.86,0,1.29,0.05,0.00,0.00,0.00,5829.07,0.47,0.00
Hokkaido,61076,1472.00,61032.57,210.29,14,13.43,0.26,0.00,0.00,0.00,2062.24,0.99,0.00
Hyogo,78652,1396.00,78642.86,199.43,-1,3.00,0.06,0.00,0.00,0.00,8318.58,0.53,0.00
Ibaraki,24447,220.00,24443.14,31.43,0,1.43,0.05,0.00,0.00,0.00,8645.41,0.68,0.00
Ishikawa,7968,129.00,7967.86,18.43,0,0.14,0.01,0.00,0.00,0.00,24599.57,0.61,0.00
Iwate,3487,53.00,3487.00,7.57,0,0.00,0.00,0.00,0.00,0.00,29605.88,,0.00
Kagawa,4705,38.00,4705.00,5.43,0,0.00,0.00,0.00,0.00,0.00,31957.90,,0.00
Kagoshima,9103,66.00,9102.43,9.43,0,0.14,0.01,0.00,0.00,0.00,103049.84,,0.00
Kanagawa,169208,1312.00,169168.71,187.43,9,13.29,0.14,0.00,0.00,0.00,7270.59,1.06,0.00
Kochi,4167,33.00,4167.00,4.71,0,0.00,0.00,0.00,0.00,0.00,70762.01,,0.00
Kumamoto,14395,136.00,14395.00,19.43,0,0.00,0.00,0.00,0.00,0.00,48889.06,,0.00
Kyoto,35980,291.00,35971.86,41.57,2,3.29,0.13,0.00,0.00,0.00,5680.16,0.85,0.00
Mie,14812,163.00,14811.29,23.29,0,0.29,0.02,0.00,0.00,0.00,26474.08,1.64,0.00
Miyagi,16278,118.00,16275.86,16.86,2,0.43,0.02,0.00,0.00,0.00,61419.43,2.19,0.00
Miyazaki,6151,41.00,6151.00,5.86,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Nagano,8883,97.00,8883.00,13.86,0,0.00,0.00,0.00,0.00,0.00,301701.67,,0.00
Nagasaki,6119,73.00,6118.57,10.43,0,0.14,0.01,0.00,0.00,0.00,51950.69,,0.00
Nara,15928,149.00,15926.86,21.29,0,0.71,0.05,0.00,0.00,0.00,9487.80,0.71,0.00
Niigata,8017,61.00,8012.29,8.71,1,1.29,0.06,0.00,0.00,0.00,5333.47,1.20,0.00
Oita,8186,84.00,8186.00,12.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Okayama,15514,136.00,15503.57,19.43,1,4.57,0.24,0.00,0.00,0.00,1233.64,0.75,0.00
Okinawa,50302,398.00,50297.86,56.86,2,1.00,0.07,0.00,0.00,0.00,29968.22,0.72,0.00
Osaka,203045,3062.00,203001.29,437.43,13,15.29,0.17,0.00,0.57,0.01,7142.42,0.75,3.74
Saga,5866,30.00,5866.00,4.29,0,0.00,0.00,0.00,0.00,0.00,18109.76,,3.74
Saitama,115791,1056.00,115774.86,150.86,6,4.57,0.06,1.00,0.14,0.00,8853.88,0.65,3.12
Shiga,12432,104.00,12430.86,14.86,0,0.57,0.04,0.00,0.00,0.00,5146.41,0.61,0.00
Shimane,1731,5.00,1731.00,0.71,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Shizuoka,26784,209.00,26780.86,29.86,3,0.57,0.02,0.00,0.00,0.00,15157.42,0.46,0.00
Tochigi,15479,117.00,15477.29,16.71,1,0.71,0.04,0.00,0.00,0.00,5202.26,0.66,0.00
Tokushima,3291,66.00,3291.00,9.43,0,0.00,0.00,0.00,0.14,0.02,27941.63,,0.00
Tokyo,382112,3164.00,382067.43,452.00,17,13.57,0.10,0.00,0.57,0.00,14384.07,0.84,4.21
Tottori,1669,5.00,1669.00,0.71,0,0.00,0.00,0.00,0.00,0.00,18893.00,,4.21
Toyama,4867,52.00,4867.00,7.43,0,0.00,0.00,0.00,0.00,0.00,,,4.21
Wakayama,5300,62.00,5299.14,8.86,1,0.14,0.02,0.00,0.00,0.00,14996.01,0.46,0.00
Yamagata,3554,56.00,3553.29,8.00,0,0.43,0.04,0.00,0.00,0.00,7540.36,,0.00
Yamaguchi,5788,93.00,5787.57,13.29,0,0.14,0.01,0.00,0.00,0.00,5954.25,0.14,0.00
Yamanashi,5155,29.00,5155.00,4.14,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Zenkoku,1721885,18343.00,1721582.14,2620.43,93,98.86,0.08,2.00,2.14,0.00,8293.85,0.80,2.17
