Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,60834,1018.00,58967.57,145.43,567,532.43,7.06,0.00,0.71,0.01,87.26,1.45,0.13
Akita,1222,21.00,1167.71,3.00,29,15.00,1.58,0.00,0.00,0.00,56.30,1.39,0.00
Aomori,3247,32.00,3108.43,4.57,91,37.29,3.03,0.00,0.00,0.00,54.15,1.54,0.00
Chiba,65560,759.00,62391.71,108.43,1609,911.57,14.51,3.00,2.86,0.05,40.49,1.06,0.31
Ehime,3736,77.00,3526.29,11.00,79,60.00,4.52,0.00,0.00,0.00,40.09,1.55,0.00
Fukui,2065,36.00,1985.57,5.14,34,21.14,2.77,0.00,0.00,0.00,56.03,0.92,0.00
Fukuoka,51200,552.00,48908.71,78.86,716,708.29,13.87,2.00,1.14,0.02,42.29,1.15,0.16
Fukushima,7455,164.00,7140.86,23.43,99,106.43,5.82,2.00,0.29,0.02,43.42,1.32,0.27
Gifu,11350,191.00,10798.57,27.29,328,137.71,6.98,1.00,0.29,0.01,71.48,2.11,0.21
Gunma,11335,156.00,10756.43,22.29,238,167.00,8.67,1.00,0.14,0.01,46.24,1.43,0.09
Hiroshima,13922,180.00,13416.29,25.71,154,135.71,4.86,0.00,0.00,0.00,80.85,1.38,0.00
Hokkaido,50319,1433.00,49099.86,204.71,410,363.71,6.98,3.00,0.57,0.01,87.41,1.22,0.16
Hyogo,51277,1326.00,49618.57,189.43,402,508.71,9.35,1.00,0.57,0.01,69.06,1.26,0.11
Ibaraki,16647,176.00,15853.43,25.14,260,240.43,8.42,0.00,0.57,0.02,40.18,1.11,0.24
Ishikawa,6375,120.00,6165.57,17.14,66,66.29,5.87,0.00,0.14,0.01,56.44,1.13,0.22
Iwate,2497,48.00,2375.14,6.86,43,36.00,2.97,0.00,0.14,0.01,45.49,1.52,0.40
Kagawa,3125,34.00,2911.86,4.86,83,60.29,6.35,1.00,0.29,0.03,33.26,1.47,0.47
Kagoshima,5689,42.00,5153.71,6.00,245,144.57,9.11,0.00,0.14,0.01,27.85,1.75,0.10
Kanagawa,115178,1026.00,108496.00,146.57,2017,1874.43,20.34,3.00,1.71,0.02,36.14,1.10,0.09
Kochi,2375,31.00,2289.86,4.43,40,23.00,3.33,1.00,0.29,0.04,88.41,1.89,1.24
Kumamoto,9331,121.00,8705.43,17.29,271,166.71,9.60,0.00,0.00,0.00,38.73,1.50,0.00
Kyoto,23325,249.00,22155.43,35.57,420,336.43,13.10,0.00,0.00,0.00,45.52,1.35,0.00
Mie,7394,117.00,6931.00,16.71,208,126.14,7.14,0.00,0.43,0.02,43.25,1.68,0.34
Miyagi,11880,93.00,11395.86,13.29,211,147.57,6.44,0.00,0.29,0.01,55.25,1.52,0.19
Miyazaki,3932,27.00,3719.00,3.86,111,50.14,4.71,0.00,0.00,0.00,54.69,1.45,0.00
Nagano,6380,94.00,6121.71,13.43,85,76.71,3.77,0.00,0.00,0.00,58.59,1.53,0.00
Nagasaki,4273,69.00,4076.86,9.86,104,55.14,4.21,0.00,0.00,0.00,52.48,1.35,0.00
Nara,10695,134.00,10340.00,19.14,131,101.86,7.70,0.00,0.00,0.00,66.12,1.28,0.00
Niigata,5287,54.00,5050.00,7.71,69,76.00,3.45,0.00,0.00,0.00,39.31,1.13,0.00
Oita,4660,64.00,4344.14,9.14,148,84.29,7.49,0.00,0.00,0.00,43.44,1.85,0.00
Okayama,10280,127.00,9778.29,18.14,163,151.00,8.02,0.00,0.00,0.00,47.38,1.60,0.00
Okinawa,33932,247.00,32093.00,35.29,684,555.57,38.08,1.00,0.71,0.05,36.19,1.20,0.13
Osaka,135267,2747.00,130513.86,392.43,1856,1375.29,15.60,4.00,1.71,0.02,65.29,1.34,0.12
Saga,3674,27.00,3390.00,3.86,121,77.57,9.59,0.00,0.14,0.02,34.44,1.87,0.18
Saitama,79377,864.00,74310.86,123.43,1634,1385.86,18.87,3.00,1.00,0.01,35.02,1.19,0.07
Shiga,7908,95.00,7461.86,13.57,176,129.71,9.18,0.00,0.14,0.01,38.27,1.46,0.11
Shimane,968,2.00,898.71,0.29,30,18.43,2.76,0.00,0.00,0.00,39.22,1.65,0.00
Shizuoka,14615,159.00,13692.14,22.71,361,265.71,7.34,0.00,0.29,0.01,35.56,1.43,0.11
Tochigi,10581,96.00,10153.29,13.71,177,129.29,6.69,2.00,0.57,0.03,47.66,1.16,0.44
Tokushima,1997,63.00,1927.43,9.00,36,17.29,2.40,0.00,0.00,0.00,114.88,1.91,0.00
Tokyo,286471,2348.00,273604.00,335.43,4377,3927.14,28.11,8.00,4.14,0.03,42.66,1.11,0.11
Tottori,1142,3.00,1083.29,0.43,24,15.43,2.80,0.00,0.00,0.00,39.86,0.84,0.00
Toyama,3114,38.00,2898.29,5.43,78,59.86,5.79,0.00,0.00,0.00,34.99,1.34,0.00
Wakayama,3584,50.00,3433.00,7.14,67,39.43,4.31,0.00,0.00,0.00,68.77,1.50,0.00
Yamagata,2609,47.00,2521.00,6.71,44,24.71,2.32,0.00,0.00,0.00,57.97,1.00,0.00
Yamaguchi,3890,80.00,3715.29,11.43,75,49.57,3.70,0.00,0.00,0.00,58.35,1.87,0.00
Yamanashi,3332,23.00,3101.00,3.29,56,56.43,7.00,0.00,0.29,0.04,32.68,1.09,0.51
Zenkoku,1175306,15460.00,1121546.86,2208.57,19227,15649.29,12.44,36.00,19.57,0.02,46.79,1.21,0.13
