Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,104259,1117.00,103465.00,159.57,358,229.29,3.04,4.00,3.14,0.04,148.68,0.50,1.37
Akita,1850,26.00,1834.29,3.71,1,5.43,0.57,0.00,0.00,0.00,189.85,0.79,0.00
Aomori,5571,35.00,5488.57,5.00,34,21.57,1.75,0.00,0.29,0.02,96.61,0.70,1.32
Chiba,98869,985.00,98417.29,140.71,165,140.14,2.23,2.00,2.71,0.04,267.22,0.58,1.94
Ehime,5088,81.00,5044.14,11.57,16,10.71,0.81,0.00,0.00,0.00,305.14,1.12,0.00
Fukui,3004,36.00,2965.14,5.14,4,10.86,1.42,0.00,0.00,0.00,155.17,0.89,0.00
Fukuoka,73583,604.00,73261.57,86.29,125,89.29,1.75,2.00,1.29,0.03,323.51,0.59,1.44
Fukushima,9409,174.00,9384.14,24.86,6,7.57,0.41,0.00,0.14,0.01,443.34,0.53,1.89
Gifu,18518,209.00,18399.71,29.86,25,34.00,1.72,0.00,0.14,0.01,217.53,0.68,0.42
Gunma,16477,170.00,16393.43,24.29,12,24.57,1.28,0.00,0.29,0.01,351.31,0.82,1.16
Hiroshima,21389,193.00,21256.00,27.57,56,32.71,1.17,0.00,0.29,0.01,213.65,0.63,0.87
Hokkaido,60005,1466.00,59824.43,209.43,63,50.86,0.98,0.00,0.14,0.00,549.71,0.73,0.28
Hyogo,76463,1383.00,75849.29,197.57,273,174.43,3.21,1.00,1.00,0.02,189.41,0.65,0.57
Ibaraki,23958,212.00,23798.00,30.29,71,48.71,1.71,0.00,0.29,0.01,180.68,0.60,0.59
Ishikawa,7789,123.00,7759.43,17.57,7,8.86,0.78,0.00,0.00,0.00,339.39,0.62,0.00
Iwate,3474,52.00,3466.86,7.43,0,2.57,0.21,0.00,0.14,0.01,291.21,0.36,5.56
Kagawa,4665,36.00,4649.00,5.14,4,4.43,0.47,0.00,0.00,0.00,368.23,0.66,0.00
Kagoshima,9032,64.00,9019.43,9.14,2,4.86,0.31,1.00,0.43,0.03,355.86,0.31,8.82
Kanagawa,166695,1239.00,165986.71,177.00,250,217.14,2.36,6.00,3.14,0.03,280.31,0.58,1.45
Kochi,4078,31.00,4051.43,4.43,10,7.00,1.01,0.00,0.00,0.00,358.73,0.90,0.00
Kumamoto,14175,133.00,14109.71,19.00,12,20.00,1.15,0.00,0.29,0.02,271.41,0.72,1.43
Kyoto,35195,263.00,35048.57,37.57,-3,45.14,1.76,1.00,0.43,0.02,241.65,0.49,0.95
Mie,14533,159.00,14473.43,22.71,12,18.14,1.03,0.00,1.00,0.06,279.60,0.55,5.51
Miyagi,16097,116.00,16027.43,16.57,25,18.43,0.80,1.00,0.71,0.03,340.58,0.60,3.88
Miyazaki,6103,40.00,6071.29,5.71,19,7.86,0.74,1.00,0.14,0.01,326.45,0.52,1.82
Nagano,8668,95.00,8628.57,13.57,14,11.86,0.58,0.00,0.00,0.00,228.87,0.50,0.00
Nagasaki,5946,71.00,5910.43,10.14,5,10.14,0.77,0.00,0.00,0.00,270.69,0.67,0.00
Nara,15535,147.00,15445.29,21.00,22,25.00,1.89,1.00,0.43,0.03,226.64,0.57,1.71
Niigata,7721,58.00,7648.43,8.29,20,19.86,0.90,0.00,0.00,0.00,177.46,0.85,0.00
Oita,8005,79.00,7952.29,11.29,23,14.29,1.27,0.00,0.29,0.03,260.30,0.72,2.00
Okayama,15038,135.00,14991.57,19.29,13,12.86,0.68,0.00,0.00,0.00,372.24,0.49,0.00
Okinawa,49199,297.00,48891.71,42.43,61,86.57,5.93,4.00,1.57,0.11,205.06,0.56,1.82
Osaka,197658,2942.00,196480.57,420.29,240,335.86,3.81,2.00,4.00,0.05,212.20,0.56,1.19
Saga,5697,29.00,5676.43,4.14,5,5.57,0.69,0.00,0.00,0.00,465.52,0.64,0.00
Saitama,113907,993.00,113377.29,141.86,142,153.14,2.09,4.00,3.14,0.04,270.79,0.55,2.05
Shiga,12124,99.00,12059.86,14.14,12,17.29,1.22,0.00,0.14,0.01,263.20,0.61,0.83
Shimane,1580,3.00,1562.00,0.43,3,5.14,0.77,0.00,0.14,0.02,195.52,1.06,2.78
Shizuoka,26435,204.00,26298.14,29.14,28,38.86,1.07,0.00,1.00,0.03,214.68,0.51,2.57
Tochigi,15073,111.00,14975.14,15.86,17,27.57,1.43,0.00,0.43,0.02,209.93,0.62,1.55
Tokushima,3220,64.00,3201.86,9.14,4,5.43,0.75,0.00,0.00,0.00,208.32,0.51,0.00
Tokyo,373848,2853.00,372685.00,407.57,235,346.14,2.48,15.00,10.29,0.07,378.72,0.57,2.97
Tottori,1634,5.00,1632.43,0.71,0,0.71,0.13,0.00,0.00,0.00,247.31,0.20,0.00
Toyama,4768,49.00,4751.14,7.00,5,5.14,0.50,1.00,0.14,0.01,423.34,0.80,2.78
Wakayama,5202,59.00,5163.43,8.43,26,9.14,1.00,0.00,0.00,0.00,286.48,0.75,0.00
Yamagata,3474,56.00,3464.14,8.00,2,2.43,0.23,0.00,0.14,0.01,489.86,0.42,5.88
Yamaguchi,5544,89.00,5517.00,12.71,9,7.86,0.59,0.00,0.14,0.01,333.38,0.82,1.82
Yamanashi,5034,29.00,4984.71,4.14,36,11.00,1.36,0.00,0.00,0.00,285.99,0.71,0.00
Zenkoku,1685589,17414.00,1677341.71,2487.71,2469,2386.43,1.90,46.00,37.86,0.03,260.83,0.58,1.59
