Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,3454,43.00,3282.00,6.14,0,111.29,1.48,4.00,0.86,0.01,17.31,1.31,0.77
Akita,42,0.00,37.57,0.00,2,1.00,0.11,0.00,0.00,0.00,11.58,0.53,0.00
Aomori,33,1.00,32.43,0.14,0,0.14,0.01,0.00,0.00,0.00,364.71,,0.00
Chiba,2463,56.00,2317.71,8.00,48,36.86,0.59,0.00,0.29,0.00,32.10,0.82,0.78
Ehime,110,6.00,108.29,0.86,0,0.43,0.03,0.00,0.14,0.01,63.22,1.00,33.33
Fukui,155,8.00,154.14,1.14,1,0.14,0.02,0.00,0.00,0.00,166.44,0.17,0.00
Fukuoka,3559,39.00,3264.43,5.57,75,78.14,1.53,0.00,0.29,0.01,18.11,0.83,0.37
Fukushima,105,0.00,101.29,0.00,0,1.00,0.05,0.00,0.00,0.00,53.02,1.00,0.00
Gifu,512,7.00,492.29,1.00,1,5.71,0.29,0.00,0.00,0.00,27.63,0.51,0.00
Gunma,298,19.00,259.57,2.71,19,9.14,0.47,0.00,0.00,0.00,22.11,1.64,0.00
Hiroshima,435,3.00,424.43,0.43,2,3.57,0.13,0.00,0.00,0.00,49.20,0.62,0.00
Hokkaido,1619,103.00,1585.14,14.71,14,9.57,0.18,0.00,0.00,0.00,89.11,0.84,0.00
Hyogo,1863,48.00,1738.14,6.86,53,32.43,0.60,0.00,0.14,0.00,25.38,0.87,0.44
Ibaraki,452,10.00,428.71,1.43,2,7.00,0.25,0.00,0.00,0.00,26.92,0.78,0.00
Ishikawa,456,29.00,413.71,4.14,18,11.43,1.01,1.00,0.14,0.01,22.67,1.61,1.25
Iwate,8,0.00,7.43,0.00,0,0.14,0.01,0.00,0.00,0.00,14.26,0.46,0.00
Kagawa,63,1.00,60.86,0.14,1,0.43,0.05,0.00,0.14,0.02,31.40,0.35,33.33
Kagoshima,296,4.00,280.86,0.57,15,2.71,0.17,0.00,0.14,0.01,97.97,0.93,5.26
Kanagawa,3854,105.00,3542.14,15.00,80,78.43,0.85,0.00,0.57,0.01,26.41,1.03,0.73
Kochi,102,3.00,87.71,0.43,5,2.71,0.39,0.00,0.00,0.00,78.07,8.19,0.00
Kumamoto,407,6.00,378.29,0.86,15,7.14,0.41,1.00,0.14,0.01,25.80,0.57,2.00
Kyoto,1061,21.00,1017.71,3.00,0,19.71,0.77,0.00,0.00,0.00,36.14,1.29,0.00
Mie,281,1.00,259.29,0.14,13,6.14,0.35,0.00,0.00,0.00,12.52,0.53,0.00
Miyagi,184,1.00,183.14,0.14,0,0.29,0.01,0.00,0.00,0.00,138.93,0.25,0.00
Miyazaki,261,1.00,248.00,0.14,5,3.86,0.36,0.00,0.14,0.01,20.18,0.50,3.70
Nagano,148,,140.86,,0,2.29,0.11,,,,41.42,1.23,
Nagasaki,185,3.00,175.29,0.43,1,2.57,0.20,0.00,0.00,0.00,24.93,0.49,0.00
Nara,394,3.00,356.29,0.43,25,8.29,0.63,0.00,0.14,0.01,26.59,1.00,1.72
Niigata,129,0.00,128.71,0.00,0,0.14,0.01,0.00,0.00,0.00,112.60,0.21,0.00
Oita,103,1.00,95.00,0.14,6,1.57,0.14,0.00,0.00,0.00,22.50,0.68,0.00
Okayama,126,,119.71,,1,1.86,0.10,,,,31.11,0.74,
Okinawa,1618,13.00,1402.57,1.86,60,62.71,4.30,2.00,0.43,0.03,8.83,0.83,0.68
Osaka,6845,106.00,6358.43,15.14,147,136.14,1.54,0.00,1.43,0.02,23.00,0.83,1.05
Saga,195,0.00,176.14,0.00,5,5.43,0.67,0.00,0.00,0.00,15.80,0.80,0.00
Saitama,3221,82.00,3061.86,11.71,56,43.00,0.59,0.00,0.43,0.01,37.29,0.87,1.00
Shiga,337,4.00,317.14,0.57,6,5.57,0.39,1.00,0.29,0.02,19.64,0.55,5.13
Shimane,132,0.00,129.57,0.00,0,1.29,0.19,0.00,0.00,0.00,3.26,2.93,0.00
Shizuoka,398,1.00,383.57,0.14,0,7.57,0.21,0.00,0.00,0.00,34.74,1.32,0.00
Tochigi,276,1.00,262.57,0.14,7,3.86,0.20,0.00,0.14,0.01,28.91,0.71,3.70
Tokushima,90,1.00,72.86,0.14,4,4.29,0.59,0.00,0.00,0.00,10.70,1.00,0.00
Tokyo,17714,340.00,16815.29,48.57,260,235.71,1.69,2.00,0.86,0.01,36.82,0.83,0.36
Tottori,21,0.00,21.00,0.00,0,0.00,0.00,0.00,0.00,0.00,99.45,,0.36
Toyama,307,22.00,297.86,3.14,0,3.00,0.29,0.00,0.00,0.00,41.90,0.67,0.00
Wakayama,196,4.00,188.71,0.57,2,2.00,0.22,0.00,0.00,0.00,55.81,1.27,0.00
Yamagata,76,1.00,76.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Yamaguchi,83,0.00,80.29,0.00,1,0.71,0.05,0.00,0.00,0.00,22.05,0.40,0.00
Yamanashi,136,1.00,133.14,0.14,0,1.71,0.21,0.00,0.00,0.00,33.12,0.67,0.00
Zenkoku,54803,1098.00,51498.14,156.86,950,959.14,0.76,11.00,6.71,0.01,27.21,0.88,0.70
