Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,48595,839.00,47824.00,119.86,218,215.00,2.85,7.00,7.71,0.10,103.89,0.75,3.59
Akita,760,16.00,758.71,2.29,0,0.71,0.08,0.00,0.29,0.03,557.77,0.51,40.00
Aomori,2417,30.00,2390.57,4.29,2,9.29,0.75,0.00,0.00,0.00,98.79,0.52,0.00
Chiba,37750,690.00,37436.14,98.57,75,86.29,1.37,1.00,1.86,0.03,258.65,0.95,2.15
Ehime,2726,74.00,2721.43,10.57,0,1.86,0.14,0.00,0.29,0.02,444.10,0.41,15.38
Fukui,1054,34.00,1048.00,4.86,1,2.00,0.26,0.00,0.00,0.00,330.23,1.12,0.00
Fukuoka,34643,479.00,34382.43,68.43,79,77.00,1.51,1.00,3.14,0.06,186.19,0.59,4.08
Fukushima,4643,153.00,4611.86,21.86,11,8.57,0.47,1.00,1.29,0.07,246.99,0.68,15.00
Gifu,9108,168.00,8974.71,24.00,22,45.86,2.32,0.00,0.71,0.04,101.13,0.84,1.56
Gunma,7917,144.00,7875.86,20.57,5,13.57,0.70,2.00,0.86,0.04,245.71,0.57,6.32
Hiroshima,10978,144.00,10808.29,20.57,46,49.86,1.78,0.00,2.00,0.07,70.12,0.62,4.01
Hokkaido,39492,1191.00,38766.57,170.14,183,219.00,4.20,12.00,11.29,0.22,77.31,0.66,5.15
Hyogo,40145,1220.00,39902.00,174.29,81,67.00,1.23,6.00,5.71,0.11,282.70,0.74,8.53
Ibaraki,9925,153.00,9827.00,21.86,34,27.29,0.96,1.00,0.57,0.02,193.90,0.74,2.09
Ishikawa,3839,109.00,3798.00,15.57,15,12.43,1.10,1.00,0.57,0.05,116.78,0.50,4.60
Iwate,1502,46.00,1471.43,6.57,12,8.57,0.71,0.00,0.14,0.01,90.62,0.79,1.67
Kagawa,2037,26.00,2022.29,3.71,4,4.86,0.51,0.00,0.29,0.03,206.33,0.77,5.88
Kagoshima,3497,31.00,3412.29,4.43,15,24.29,1.53,1.00,0.14,0.01,88.81,1.02,0.59
Kanagawa,62815,909.00,62130.71,129.86,249,185.57,2.01,1.00,3.86,0.04,201.81,0.95,2.08
Kochi,1600,21.00,1535.00,3.00,28,18.86,2.73,0.00,0.14,0.02,41.97,0.85,0.76
Kumamoto,6340,105.00,6293.14,15.00,12,14.57,0.84,1.00,1.14,0.07,143.46,0.51,7.84
Kyoto,16102,221.00,15957.14,31.57,46,43.14,1.68,2.00,1.57,0.06,200.17,0.96,3.64
Mie,5047,107.00,4983.71,15.29,13,19.00,1.07,0.00,0.14,0.01,133.41,0.82,0.75
Miyagi,8975,83.00,8918.43,11.86,11,17.29,0.75,0.00,0.00,0.00,355.62,1.05,0.00
Miyazaki,3046,26.00,3040.43,3.71,0,2.00,0.19,0.00,0.14,0.01,412.29,0.44,7.14
Nagano,4875,85.00,4835.43,12.14,11,12.29,0.60,0.00,0.29,0.01,200.82,0.75,2.33
Nagasaki,2994,68.00,2938.71,9.71,15,14.57,1.11,0.00,0.43,0.03,170.25,1.46,2.94
Nara,8009,118.00,7954.43,16.86,9,16.86,1.27,0.00,0.43,0.03,270.74,0.89,2.54
Niigata,3297,40.00,3258.57,5.71,8,13.00,0.59,0.00,0.57,0.03,127.61,0.77,4.40
Oita,3439,55.00,3411.14,7.86,7,10.00,0.89,0.00,1.14,0.10,127.15,0.55,11.43
Okayama,7476,111.00,7415.57,15.86,12,19.43,1.03,1.00,0.86,0.05,140.83,0.51,4.41
Okinawa,18499,153.00,17793.29,21.86,183,207.86,14.25,0.00,0.43,0.03,46.38,0.89,0.21
Osaka,100865,2417.00,100322.86,345.29,145,163.71,1.86,5.00,14.57,0.17,330.22,0.77,8.90
Saga,2528,21.00,2517.86,3.00,0,3.57,0.44,0.00,0.29,0.04,227.45,0.44,8.00
Saitama,44447,800.00,44128.00,114.29,81,95.71,1.30,1.00,2.29,0.03,260.60,0.88,2.39
Shiga,5296,82.00,5206.00,11.71,15,27.00,1.91,0.00,0.43,0.03,94.33,0.79,1.59
Shimane,545,0.00,543.29,0.00,0,0.71,0.11,0.00,0.00,0.00,132.25,0.24,0.00
Shizuoka,8629,138.00,8503.86,19.71,42,36.57,1.01,0.00,0.14,0.00,120.72,0.76,0.39
Tochigi,6488,78.00,6422.71,11.14,13,20.86,1.08,0.00,0.00,0.00,153.82,0.74,0.00
Tokushima,1636,63.00,1633.00,9.00,0,0.71,0.10,0.00,0.29,0.04,1287.42,0.71,40.00
Tokyo,163680,2108.00,162373.86,301.14,351,389.29,2.79,5.00,7.57,0.05,230.55,0.82,1.94
Tottori,466,2.00,465.86,0.29,0,0.14,0.03,0.00,0.00,0.00,462.94,0.23,0.00
Toyama,1922,36.00,1898.57,5.14,6,7.57,0.73,0.00,0.14,0.01,107.97,0.61,1.89
Wakayama,2637,45.00,2629.43,6.43,2,2.71,0.30,0.00,0.14,0.02,339.74,0.50,5.26
Yamagata,1998,45.00,1977.86,6.43,8,5.29,0.50,0.00,0.57,0.05,191.72,0.71,10.81
Yamaguchi,2994,67.00,2964.71,9.57,3,10.00,0.75,2.00,0.71,0.05,121.41,0.58,7.14
Yamanashi,1576,19.00,1563.86,2.71,0,4.71,0.58,0.00,0.00,0.00,121.08,0.78,0.00
Zenkoku,759249,13570.00,751649.00,1938.57,2073,2236.43,1.78,51.00,75.14,0.06,170.27,0.77,3.36
