2020/05/15 11:04:45 UTC
"
North America
","1,603,872","+3,016","97,945",+273,"395,758","1,110,169","17,404",,,,,,North America
"
Europe
","1,732,662","+13,989","159,428",+360,"731,982","841,252","12,477",,,,,,Europe
"
South America
","377,660",+471,"20,054",+16,"130,956","226,650","10,341",,,,,,South America
"
Asia
","744,532","+5,574","23,715",+123,"420,403","300,414","4,964",,,,,,Asia
"
Africa
","77,117",+115,"2,579",+1,"28,319","46,219",288,,,,,,Africa
"
Oceania
","8,621",+31,119,,"7,857",645,19,,,,,,Australia/Oceania
"

",721,,15,,651,55,4,,,,,,
World,"4,545,185","+23,196","303,855",+773,"1,715,926","2,525,404","45,497",583,39.0,,,,All
USA,"1,457,649",+56,"86,912 ",,"318,027","1,052,710","16,240","4,407",263,"10,639,178","32,166","330,753,490 ",North America
Spain,"274,367","+1,721","27,459 ",+138,"188,967","57,941","1,376","5,868",587,"2,467,761","52,784","46,752,506 ",Europe
Russia,"262,843","+10,598","2,418 ",+113,"58,226","202,199","2,300","1,801",17,"6,413,948","43,953","145,926,611 ",Europe
UK,"233,151",,"33,614 ",,N/A,N/A,"1,559","3,437",495,"2,219,281","32,713","67,840,351 ",Europe
Italy,"223,096",,"31,368 ",,"115,288","76,440",855,"3,689",519,"2,807,504","46,426","60,472,892 ",Europe
Brazil,"203,165",+247,"13,999 ",+6,"79,479","109,687","8,318",957,66,"735,224","3,462","212,364,444 ",South America
France,"178,870",,"27,425 ",,"59,605","91,840","2,299","2,741",420,"1,384,633","21,219","65,255,252 ",Europe
Germany,"174,975",,"7,928 ",,"151,700","15,347","1,329","2,089",95,"3,147,771","37,585","83,749,935 ",Europe
Turkey,"144,749",,"4,007 ",,"104,030","36,712",963,"1,719",48,"1,508,824","17,915","84,220,162 ",Asia
Iran,"114,533",,"6,854 ",,"90,539","17,140","2,758","1,366",82,"643,772","7,678","83,850,893 ",Asia
India,"82,264",+267,"2,649 ",,"28,086","51,529",,60,2,"2,039,952","1,480","1,378,233,611 ",Asia
Peru,"80,604",,"2,267 ",,"25,151","53,186",842,"2,449",69,"587,292","17,845","32,910,878 ",South America
Canada,"73,401",,"5,472 ",,"36,091","31,838",502,"1,947",145,"1,169,380","31,019","37,699,156 ",North America
Belgium,"54,644",+356,"8,959 ",+56,"14,301","31,384",380,"4,718",773,"645,314","55,711","11,583,189 ",Europe
Saudi Arabia,"46,869",,283 ,,"19,051","27,535",156,"1,349",8,"513,587","14,783","34,741,400 ",Asia
Netherlands,"43,481",,"5,590 ",,N/A,N/A,410,"2,538",326,"282,776","16,508","17,130,079 ",Europe
Mexico,"42,595","+2,409","4,477 ",+257,"28,475","9,643",378,331,35,"155,932","1,211","128,755,457 ",North America
Pakistan,"37,218","+1,430",803 ,+33,"10,155","26,260",111,169,4,"344,450","1,563","220,309,834 ",Asia
Chile,"37,040",,368 ,,"15,655","21,017",663,"1,940",19,"325,417","17,042","19,094,896 ",South America
Switzerland,"30,514",+51,"1,874 ",+2,"27,100","1,540",69,"3,529",217,"334,274","38,660","8,646,448 ",Europe
Ecuador,"30,502",,"2,338 ",,"3,433","24,731",196,"1,732",133,"88,923","5,050","17,607,301 ",South America
Sweden,"28,582",,"3,529 ",,"4,971","20,082",351,"2,832",350,"177,500","17,590","10,091,169 ",Europe
Portugal,"28,319",,"1,184 ",,"3,198","23,937",108,"2,776",116,"582,341","57,090","10,200,387 ",Europe
Qatar,"28,272",,14 ,,"3,356","24,902",72,"9,835",5,"143,938","50,074","2,874,514 ",Asia
Singapore,"26,891",+793,21 ,,"5,973","20,897",20,"4,601",4,"224,262","38,372","5,844,386 ",Asia
Belarus,"26,772",,151 ,,"8,168","18,453",92,"2,833",16,"308,156","32,610","9,449,712 ",Europe
Ireland,"23,827",,"1,506 ",,"19,470","2,851",69,"4,833",305,"258,808","52,491","4,930,547 ",Europe
UAE,"21,084",,208 ,,"6,930","13,946",1,"2,135",21,"1,560,923","158,074","9,874,659 ",Asia
Bangladesh,"20,065","+1,202",298 ,+15,"3,882","15,885",1,122,2,"160,512",976,"164,475,123 ",Asia
Poland,"17,850",+235,893 ,+10,"6,918","10,039",160,472,24,"554,357","14,645","37,851,778 ",Europe
Ukraine,"17,330",+483,476 ,+20,"4,473","12,381",225,396,11,"211,614","4,835","43,765,842 ",Europe
Israel,"16,589",+10,266 ,+1,"12,587","3,736",60,"1,921",31,"485,922","56,258","8,637,437 ",Asia
Indonesia,"16,496",+490,"1,076 ",+33,"3,803","11,617",,60,4,"178,602",654,"273,144,953 ",Asia
Romania,"16,437",+190,"1,056 ",+3,"9,370","6,011",219,854,55,"294,601","15,301","19,253,316 ",Europe
Japan,"16,120",,697 ,,"9,868","5,555",259,127,6,"233,144","1,843","126,524,328 ",Asia
Austria,"16,108",+50,628 ,+2,"14,471","1,009",47,"1,790",70,"351,351","39,040","8,999,806 ",Europe
Colombia,"13,610",,525 ,,"3,358","9,727",137,268,10,"177,050","3,484","50,811,863 ",South America
South Africa,"12,739",,238 ,,"5,676","6,825",119,215,4,"403,018","6,807","59,209,961 ",Africa
Philippines,"12,091",+215,806 ,+16,"2,460","8,825",77,111,7,"189,469","1,732","109,387,948 ",Asia
Kuwait,"11,975",,88 ,,"3,451","8,436",175,"2,810",21,"231,930","54,416","4,262,156 ",Asia
Dominican Republic,"11,320",,422 ,,"3,351","7,547",131,"1,045",39,"47,774","4,410","10,833,701 ",North America
S. Korea,"11,018",+27,260 ,,"9,821",937,55,215,5,"726,747","14,177","51,263,639 ",Asia
Egypt,"10,829",,571 ,,"2,626","7,632",41,106,6,"105,000","1,029","102,072,877 ",Africa
Denmark,"10,791",+78,537 ,,"8,805","1,449",35,"1,864",93,"368,889","63,716","5,789,609 ",Europe
Serbia,"10,374",,224 ,,"4,084","6,066",22,"1,187",26,"162,797","18,623","8,741,704 ",Europe
Panama,"9,118",+174,260 ,+4,"6,080","2,778",72,"2,118",60,"46,898","10,892","4,305,682 ",North America
Czechia,"8,352",+1,293 ,,"5,249","2,810",37,780,27,"341,705","31,916","10,706,473 ",Europe
Norway,"8,196",,232 ,,32,"7,932",23,"1,513",43,"212,655","39,266","5,415,755 ",Europe
