2020/09/27 22:14:51 UTC
"
North America
","8,732,726","+39,889","307,442",+693,"5,550,942","2,874,342","17,629",,,,,,North America
"
Asia
","10,295,256","+113,969","189,517","+1,689","8,587,438","1,518,301","20,805",,,,,,Asia
"
South America
","7,897,303","+18,050","248,148",+392,"6,713,528","935,627","17,231",,,,,,South America
"
Europe
","4,847,780","+45,044","220,280",+333,"2,488,920","2,138,580","8,151",,,,,,Europe
"
Africa
","1,467,276","+8,086","35,213",+133,"1,212,827","219,236","1,515",,,,,,Africa
"
Oceania
","31,043",+26,912,+2,"28,227","1,904",22,,,,,,Australia/Oceania
"

",721,,15,,651,55,4,,,,,,
World,"33,272,105","+225,064","1,001,527","+3,242","24,582,533","7,688,045","65,357","4,269",128.5,,,,All
USA,"7,318,329","+30,768","209,426 ",+249,"4,541,338","2,567,565","14,100","22,079",632,"104,297,246","314,652","331,468,090 ",North America
India,"6,073,348","+82,767","95,574 ","+1,040","5,013,367","964,407","8,944","4,391",69,"71,257,836","51,515","1,383,234,052 ",Asia
Brazil,"4,732,309","+14,194","141,741 ",+300,"4,060,088","530,480","8,318","22,226",666,"17,900,000","84,069","212,920,914 ",South America
Russia,"1,151,438","+7,867","20,324 ",+99,"943,218","187,896","2,300","7,889",139,"45,100,000","309,011","145,949,614 ",Europe
Colombia,"806,038",,"25,296 ",,"700,112","80,630","2,220","15,801",496,"3,605,075","70,671","51,011,790 ",South America
Peru,"800,142",,"32,142 ",,"657,836","110,164","1,357","24,188",972,"3,827,824","115,713","33,080,337 ",South America
Spain,"735,198",,"31,232 ",,N/A,N/A,"1,465","15,723",668,"11,820,505","252,795","46,759,163 ",Europe
Mexico,"726,431","+5,573","76,243 ",+399,"521,241","128,947","2,631","5,620",590,"1,665,057","12,882","129,254,800 ",North America
Argentina,"702,484",,"15,543 ",,"556,489","130,452","3,633","15,509",343,"1,890,190","41,731","45,294,618 ",South America
South Africa,"670,766","+1,268","16,398 ",+22,"603,721","50,647",539,"11,276",276,"4,143,466","69,655","59,485,755 ",Africa
France,"538,569","+11,123","31,727 ",+27,"94,891","411,951","1,098","8,247",486,"10,556,474","161,640","65,308,374 ",Europe
Chile,"457,901","+1,922","12,641 ",+50,"431,704","13,556",888,"23,905",660,"3,228,414","168,538","19,155,353 ",South America
Iran,"446,448","+3,362","25,589 ",+195,"374,170","46,689","4,059","5,299",304,"3,932,571","46,679","84,247,423 ",Asia
UK,"434,969","+5,693","41,988 ",+17,N/A,N/A,262,"6,399",618,"23,188,836","341,155","67,971,618 ",Europe
Bangladesh,"359,148","+1,275","5,161 ",+32,"270,491","83,496",,"2,176",31,"1,909,460","11,567","165,079,856 ",Asia
Iraq,"349,450","+3,481","8,990 ",+55,"280,673","59,787",533,"8,643",222,"2,198,859","54,384","40,432,101 ",Asia
Saudi Arabia,"333,193",+403,"4,683 ",+28,"317,005","11,505","1,032","9,536",134,"6,348,385","181,686","34,941,519 ",Asia
Turkey,"314,433","+1,467","7,997 ",+68,"275,630","30,806","1,583","3,719",95,"10,037,700","118,712","84,554,719 ",Asia
Pakistan,"310,275",+694,"6,457 ",+6,"295,613","8,205",584,"1,398",29,"3,420,654","15,416","221,894,504 ",Asia
Italy,"309,870","+1,766","35,835 ",+17,"224,417","49,618",254,"5,127",593,"11,087,064","183,438","60,440,228 ",Europe
Philippines,"304,226","+2,995","5,344 ",+60,"252,510","46,372","1,758","2,768",49,"3,624,620","32,973","109,925,973 ",Asia
Germany,"286,338","+1,313","9,534 ",+2,"250,800","26,004",325,"3,415",114,"15,642,654","186,559","83,848,493 ",Europe
Indonesia,"275,213","+3,874","10,386 ",+78,"203,014","61,813",,"1,004",38,"3,207,055","11,696","274,211,150 ",Asia
