2020/06/10 00:19:28 UTC
"
North America
","2,327,312","+23,976","137,934","+1,549","959,115","1,230,263","19,480",,,,,,North America
"
South America
","1,218,869","+42,593","52,844","+1,517","563,823","602,202","11,931",,,,,,South America
"
Europe
","2,124,695","+14,928","180,184",+824,"1,105,422","839,089","7,011",,,,,,Europe
"
Asia
","1,425,636","+33,154","36,328",+689,"864,737","524,571","15,054",,,,,,Asia
"
Africa
","205,520","+6,530","5,568",+178,"92,914","107,038",499,,,,,,Africa
"
Oceania
","8,878",+3,124,,"8,308",446,2,,,,,,Australia/Oceania
"

",721,,15,,651,55,4,,,,,,
World,"7,311,631","+121,184","412,997","+4,757","3,594,970","3,303,664","53,981",938,53.0,,,,All
USA,"2,045,520","+19,027","114,148 ","+1,093","784,729","1,146,643","16,915","6,182",345,"22,100,509","66,791","330,891,117 ",North America
Brazil,"742,084","+31,197","38,497 ","+1,185","325,602","377,985","8,318","3,493",181,"999,836","4,706","212,471,616 ",South America
Russia,"485,253","+8,595","6,142 ",+171,"242,397","236,714","2,300","3,325",42,"13,254,678","90,828","145,931,041 ",Europe
UK,"289,140","+1,741","40,883 ",+286,N/A,N/A,516,"4,260",602,"5,870,506","86,502","67,865,632 ",Europe
Spain,"289,046",+249,"27,136 ",,N/A,N/A,617,"6,182",580,"4,465,338","95,508","46,753,788 ",Europe
India,"276,146","+10,218","7,750 ",+277,"134,670","133,726","8,944",200,6,"4,916,116","3,564","1,379,196,659 ",Asia
Italy,"235,561",+283,"34,043 ",+79,"168,646","32,872",263,"3,896",563,"4,318,650","71,422","60,466,601 ",Europe
Peru,"203,736","+4,040","5,738 ",+167,"92,929","105,069","1,077","6,184",174,"1,227,691","37,267","32,943,514 ",South America
Germany,"186,516",+311,"8,831 ",+48,"170,200","7,485",540,"2,227",105,"4,348,880","51,915","83,768,916 ",Europe
Iran,"175,927","+2,095","8,425 ",+74,"138,457","29,045","2,639","2,096",100,"1,128,601","13,447","83,927,262 ",Asia
Turkey,"172,114",+993,"4,729 ",+18,"144,598","22,787",642,"2,042",56,"2,415,179","28,655","84,284,595 ",Asia
France,"154,591",+403,"29,296 ",+87,"71,506","53,789",955,"2,369",449,"1,384,633","21,215","65,265,483 ",Europe
Chile,"142,759","+3,913","2,283 ",+19,"95,631","44,845","1,689","7,472",119,"746,592","39,075","19,106,539 ",South America
Mexico,"120,102","+2,999","14,053 ",+354,"87,633","18,416",378,932,109,"344,375","2,673","128,851,627 ",North America
Saudi Arabia,"108,571","+3,288",783 ,+37,"76,339","31,449","1,686","3,122",23,"997,673","28,685","34,779,942 ",Asia
Pakistan,"108,317","+4,646","2,172 ",+105,"35,018","71,127",111,491,10,"730,453","3,311","220,615,030 ",Asia
Canada,"96,653",+409,"7,897 ",+62,"55,572","33,184","1,864","2,562",209,"1,955,719","51,845","37,722,638 ",North America
Qatar,"71,879","+1,721",62 ,+5,"47,569","24,248",236,"25,600",22,"265,035","94,392","2,807,805 ",Asia
Bangladesh,"71,675","+3,171",975 ,+45,"15,337","55,363",1,435,6,"425,595","2,586","164,591,590 ",Asia
Belgium,"59,437",+89,"9,619 ",+13,"16,324","33,494",115,"5,130",830,"958,513","82,725","11,586,764 ",Europe
South Africa,"52,991","+2,112","1,162 ",+82,"29,006","22,823",208,894,20,"968,070","16,335","59,263,077 ",Africa
Belarus,"50,265",+812,282 ,+6,"24,506","25,477",92,"5,319",30,"644,160","68,169","9,449,492 ",Europe
Netherlands,"47,903",+164,"6,031 ",+15,N/A,N/A,92,"2,796",352,"424,448","24,774","17,132,765 ",Europe
Sweden,"45,924",+202,"4,717 ",+23,N/A,N/A,288,"4,549",467,"275,500","27,289","10,095,634 ",Europe
Ecuador,"43,917",+539,"3,690 ",+48,"21,020","19,207",219,"2,492",209,"128,175","7,272","17,626,344 ",South America
Colombia,"42,078","+1,359","1,372 ",+64,"16,534","24,172",335,827,27,"432,870","8,513","50,850,368 ",South America
UAE,"39,904",+528,283 ,+2,"22,740","16,881",1,"4,038",29,"2,537,000","256,700","9,883,146 ",Asia
Singapore,"38,514",+218,25 ,,"25,877","12,612",3,"6,586",4,"408,495","69,856","5,847,650 ",Asia
Egypt,"36,829","+1,385","1,306 ",+35,"9,786","25,737",41,360,13,"135,000","1,321","102,210,197 ",Africa
Portugal,"35,306",+421,"1,492 ",+7,"21,339","12,475",65,"3,462",146,"940,988","92,269","10,198,284 ",Europe
Kuwait,"33,140",+630,273 ,+4,"22,162","10,705",173,"7,767",64,"321,506","75,353","4,266,645 ",Asia
Indonesia,"33,076","+1,043","1,923 ",+40,"11,414","19,739",,121,7,"429,161","1,570","273,350,295 ",Asia
Switzerland,"30,988",+16,"1,934 ",+11,"28,700",354,24,"3,582",224,"428,973","49,587","8,650,937 ",Europe
Ukraine,"27,856",+394,810 ,+13,"12,412","14,634",304,637,19,"437,444","9,999","43,747,275 ",Europe
Poland,"27,560",+400,"1,183 ",+17,"13,196","13,181",160,728,31,"1,087,853","28,742","37,848,845 ",Europe
Ireland,"25,215",+8,"1,691 ",+8,"22,698",826,34,"5,110",343,"367,780","74,533","4,934,463 ",Europe
Argentina,"24,761","+1,141",717 ,+24,"7,568","16,476",274,548,16,"203,051","4,495","45,171,227 ",South America
Philippines,"22,992",+518,"1,017 ",+6,"4,736","17,239",82,210,9,"451,625","4,125","109,491,568 ",Asia
Afghanistan,"21,459",+542,384 ,+15,"2,651","18,424",19,552,10,"49,530","1,274","38,870,176 ",Asia
Romania,"20,749",+145,"1,354 ",+15,"14,910","4,485",152,"1,078",70,"511,295","26,569","19,244,249 ",Europe
Dominican Republic,"20,415",+289,544 ,+5,"12,208","7,663",110,"1,883",50,"94,511","8,718","10,841,423 ",North America
Oman,"18,198",+712,83 ,+2,"4,152","13,963",85,"3,570",16,"114,064","22,375","5,097,800 ",Asia
Israel,"18,180",+148,299 ,+1,"15,159","2,722",29,"1,977",33,"678,009","73,716","9,197,590 ",Asia
Japan,"17,210",+36,916 ,,"15,213","1,081",92,136,7,"321,053","2,538","126,496,945 ",Asia
Austria,"16,979",+11,672 ,,"15,875",432,19,"1,886",75,"500,921","55,637","9,003,449 ",Europe
Panama,"16,854",,398 ,,"10,401","6,055",87,"3,910",92,"72,697","16,865","4,310,510 ",North America
Bahrain,"15,731",+314,29 ,+2,"10,606","5,096",13,"9,269",17,"378,235","222,853","1,697,242 ",Asia
Iraq,"14,268",+787,392 ,+22,"5,831","8,045",70,355,10,"322,691","8,035","40,162,645 ",Asia
Bolivia,"13,949",+306,475 ,+10,"2,159","11,315",3,"1,196",41,"38,092","3,266","11,663,221 ",South America
Armenia,"13,675",+350,217 ,+6,"4,451","9,007",10,"4,615",73,"71,405","24,099","2,962,936 ",Asia
Nigeria,"13,464",+663,365 ,+4,"4,206","8,893",7,65,2,"79,948",388,"205,794,199 ",Africa
Kazakhstan,"13,074",+215,61 ,+5,"8,015","4,998",62,697,3,"998,556","53,219","18,763,084 ",Asia
