2020/06/23 01:16:10 UTC
"
North America
","2,774,208","+5,208","156,190",+775,"1,250,299","1,367,719","19,422",,,,,,North America
"
South America
","1,816,086",,"72,580",,"1,006,256","737,250","12,536",,,,,,South America
"
Europe
","2,326,847",,"187,929",,"1,266,099","872,819","6,187",,,,,,Europe
"
Asia
","1,940,696",+22,"49,048",,"1,236,341","655,307","19,235",,,,,,Asia
"
Africa
","318,321",,"8,371",,"153,242","156,708",502,,,,,,Africa
"
Oceania
","9,095",,124,,"8,492",479,2,,,,,,Australia/Oceania
"

",721,,15,,651,55,4,,,,,,
World,"9,185,974","+5,230","474,257",+775,"4,921,380","3,790,337","57,888","1,178",60.8,,,,All
USA,"2,388,153",,"122,610 ",,"1,002,929","1,262,614","16,510","7,216",370,"29,013,182","87,664","330,959,930 ",North America
Brazil,"1,111,348",,"51,407 ",,"579,226","480,715","8,318","5,229",242,"2,430,347","11,436","212,525,202 ",South America
Russia,"592,280",,"8,206 ",,"344,416","239,658","2,300","4,059",56,"17,289,691","118,477","145,933,256 ",Europe
India,"440,450",,"14,015 ",,"248,137","178,298","8,944",319,10,"6,950,493","5,038","1,379,678,183 ",Asia
UK,"305,289",,"42,647 ",,N/A,N/A,330,"4,498",628,"8,029,757","118,296","67,878,273 ",Europe
Spain,"293,584",,"28,324 ",,N/A,N/A,617,"6,279",606,"5,162,909","110,426","46,754,429 ",Europe
Peru,"257,447",,"8,223 ",,"145,320","103,904","1,144","7,811",249,"1,517,930","46,054","32,959,833 ",South America
Chile,"246,963",,"4,502 ",,"205,397","37,064","2,014","12,922",236,"982,353","51,399","19,112,361 ",South America
Italy,"238,720",,"34,657 ",,"183,426","20,637",127,"3,948",573,"5,013,342","82,915","60,463,455 ",Europe
Iran,"207,525",,"9,742 ",,"166,427","31,356","2,898","2,472",116,"1,449,420","17,262","83,965,446 ",Asia
Germany,"192,119",,"8,969 ",,"175,300","7,850",349,"2,293",107,"5,029,696","60,036","83,778,407 ",Europe
Turkey,"188,897",,"4,974 ",,"161,533","22,390",846,"2,240",59,"2,986,653","35,422","84,316,812 ",Asia
Mexico,"185,122","+4,577","22,584 ",+759,"140,118","22,420",378,"1,436",175,"488,550","3,790","128,899,712 ",North America
Pakistan,"181,088",,"3,590 ",,"71,458","106,040","3,219",820,16,"1,102,162","4,992","220,767,628 ",Asia
Saudi Arabia,"161,005",,"1,307 ",,"105,175","54,523","2,045","4,627",38,"1,318,267","37,882","34,799,212 ",Asia
France,"160,750",,"29,663  ",,"74,612","56,475",701,"2,463",454,"1,384,633","21,214","65,270,599 ",Europe
Bangladesh,"115,786",,"1,502 ",,"46,755","67,529",1,703,9,"630,719","3,831","164,649,824 ",Asia
Canada,"101,637",,"8,436 ",,"64,334","28,867","2,048","2,693",224,"2,444,118","64,772","37,734,379 ",North America
South Africa,"101,590",,"1,991 ",,"53,444","46,155",208,"1,713",34,"1,353,176","22,823","59,289,635 ",Africa
Qatar,"88,403",,99 ,,"69,956","18,348",219,"31,485",35,"324,570","115,596","2,807,805 ",Asia
Colombia,"71,183",,"2,310 ",,"28,968","39,905",335,"1,399",45,"620,288","12,194","50,869,620 ",South America
Belgium,"60,550",,"9,696 ",,"16,771","34,083",50,"5,225",837,"1,098,910","94,827","11,588,552 ",Europe
Belarus,"59,023",,351 ,,"37,923","20,749",89,"6,246",37,"876,639","92,772","9,449,382 ",Europe
Sweden,"58,932",,"5,122 ",,N/A,N/A,200,"5,836",507,"385,659","38,192","10,097,867 ",Europe
Egypt,"56,809",,"2,278 ",,"15,133","39,398",41,555,22,"135,000","1,320","102,278,857 ",Africa
Ecuador,"50,640",,"4,223 ",,"24,991","21,426",273,"2,871",239,"139,333","7,901","17,635,866 ",South America
Netherlands,"49,658",,"6,090 ",,N/A,N/A,55,"2,898",355,"542,288","31,650","17,134,107 ",Europe
Indonesia,"46,845",,"2,500 ",,"18,735","25,610",,171,9,"650,311","2,378","273,452,965 ",Asia
UAE,"45,303",,303 ,,"33,046","11,954",1,"4,582",31,"3,038,000","307,260","9,887,390 ",Asia
Argentina,"44,931",,"1,043 ",,"13,153","30,735",353,994,23,"285,391","6,316","45,185,943 ",South America
Singapore,"42,313",,26 ,,"35,590","6,697",1,"7,234",4,"576,189","98,506","5,849,282 ",Asia
Kuwait,"40,291",,330 ,,"31,770","8,191",181,"9,438",77,"357,594","83,767","4,268,890 ",Asia
