2020/10/14 20:24:51 UTC
"
North America
","9,755,112","+54,970","329,502","+1,277","6,451,031","2,974,579","18,452",,,,,,North America
"
Asia
","12,120,734","+100,844","217,628","+1,502","10,473,485","1,429,621","20,785",,,,,,Asia
"
South America
","8,743,086","+5,243","273,474",+171,"7,646,946","822,666","17,580",,,,,,South America
"
Europe
","6,390,569","+134,695","234,302","+1,307","3,094,841","3,061,426","11,375",,,,,,Europe
"
Africa
","1,609,811","+8,630","38,751",+118,"1,328,356","242,704","1,765",,,,,,Africa
"
Oceania
","33,101",+35,949,+5,"29,582","2,570",10,,,,,,Australia/Oceania
"

",721,,15,,659,47,4,,,,,,
World,"38,653,134","+304,417","1,094,621","+4,380","29,024,900","8,533,613","69,971","4,959",140.4,,,,All
USA,"8,135,052","+44,799","221,613 ",+740,"5,258,594","2,654,845","15,125","24,536",668,"121,229,451","365,636","331,558,077 ",North America
India,"7,302,023","+64,941","111,277 ",+660,"6,377,095","813,651","8,944","5,277",80,"90,090,122","65,100","1,383,863,737 ",Asia
Brazil,"5,117,825","+3,002","151,161 ",+98,"4,526,975","439,689","8,318","24,028",710,"17,900,000","84,041","212,990,988 ",South America
Russia,"1,340,409","+14,231","23,205 ",+239,"1,039,705","277,499","2,300","9,184",159,"51,800,000","354,910","145,952,510 ",Europe
Spain,"937,311","+11,970","33,413 ",+209,N/A,N/A,"1,652","20,045",715,"14,590,713","312,034","46,760,002 ",Europe
Colombia,"924,098",,"28,141 ",,"806,703","89,254","2,220","18,106",551,"4,234,813","82,975","51,036,966 ",South America
Argentina,"917,035",,"24,572 ",,"742,235","150,228","4,294","20,237",542,"2,260,058","49,876","45,313,862 ",South America
Peru,"853,974",,"33,419 ",,"753,959","66,596","1,173","25,799","1,010","4,111,951","124,222","33,101,676 ",South America
Mexico,"825,340","+4,295","84,420 ",+475,"601,571","139,349","2,379","6,382",653,"2,109,456","16,312","129,317,680 ",North America
France,"779,063","+22,591","33,037 ",+104,"103,413","642,613","1,673","11,928",506,"12,710,074","194,596","65,315,063 ",Europe
South Africa,"694,537",,"18,028 ",,"625,574","50,935",546,"11,669",303,"4,433,952","74,495","59,520,485 ",Africa
UK,"654,644","+19,724","43,155 ",+137,N/A,N/A,516,"9,629",635,"28,371,080","417,294","67,988,148 ",Europe
Iran,"513,219","+4,830","29,349 ",+279,"414,831","69,039","4,609","6,088",348,"4,398,723","52,181","84,297,357 ",Asia
Chile,"485,372","+1,092","13,415 ",+19,"458,073","13,884",785,"25,329",700,"3,772,113","196,844","19,162,966 ",South America
Iraq,"413,215","+3,857","10,021 ",+51,"347,396","55,798",475,"10,209",248,"2,548,753","62,972","40,474,126 ",Asia
Bangladesh,"382,959","+1,684","5,593 ",+16,"297,449","79,917",,"2,319",34,"2,112,448","12,791","165,156,008 ",Asia
