2020/08/21 05:19:11 UTC
"
North America
","6,784,718","+7,406","254,587",+637,"3,792,426","2,737,705","21,481",,,,,,North America
"
South America
","5,574,039","+1,015","183,993",+72,"4,147,085","1,242,961","14,837",,,,,,South America
"
Asia
","6,026,837","+3,072","126,489",+14,"4,720,773","1,179,575","19,113",,,,,,Asia
"
Europe
","3,287,259",+699,"204,512",+7,"1,952,894","1,129,853","5,165",,,,,,Europe
"
Africa
","1,162,392",,"27,022",,"884,480","250,890","1,190",,,,,,Africa
"
Oceania
","26,695",+182,499,+9,"19,700","6,496",58,,,,,,Australia/Oceania
"

",721,,15,,651,55,4,,,,,,
World,"22,862,661","+12,374","797,117",+739,"15,518,009","6,547,535","61,848","2,933",102.3,,,,All
USA,"5,746,272",,"177,424 ",,"3,095,484","2,473,364","16,817","17,346",536,"73,868,332","222,984","331,272,237 ",North America
Brazil,"3,505,097",,"112,423 ",,"2,653,407","739,267","8,318","16,474",528,"13,748,152","64,616","212,768,400 ",South America
India,"2,905,823","+1,494","54,975 ",,"2,158,946","691,902","8,944","2,103",40,"33,467,237","24,219","1,381,863,561 ",Asia
Russia,"942,106",,"16,099 ",,"755,513","170,494","2,300","6,455",110,"33,500,000","229,541","145,943,309 ",Europe
South Africa,"599,940",,"12,618 ",,"497,169","90,153",539,"10,098",212,"3,480,283","58,581","59,410,167 ",Africa
Peru,"567,059",,"27,034 ",,"380,730","159,295","1,519","17,166",818,"2,852,011","86,336","33,033,892 ",South America
Mexico,"543,806","+6,775","59,106 ",+625,"371,638","113,062","3,503","4,212",458,"1,226,117","9,496","129,117,943 ",North America
Colombia,"513,719",,"16,183 ",,"339,124","158,412","1,493","10,081",318,"2,374,898","46,606","50,956,995 ",South America
Spain,"404,229",,"28,813 ",,N/A,N/A,522,"8,645",616,"7,955,615","170,147","46,757,339 ",Europe
Chile,"391,849",,"10,671 ",,"366,063","15,115","1,077","20,474",558,"2,113,632","110,437","19,138,783 ",South America
Iran,"352,558",,"20,264 ",,"304,236","28,058","3,869","4,190",241,"2,939,840","34,940","84,138,745 ",Asia
UK,"322,280",,"41,403 ",,N/A,N/A,70,"4,744",609,"15,177,265","223,407","67,935,641 ",Europe
Argentina,"320,884",,"6,517 ",,"233,651","80,716","1,832","7,091",144,"1,030,992","22,783","45,252,733 ",South America
Saudi Arabia,"303,973",,"3,548 ",,"275,476","24,949","1,682","8,713",102,"4,501,104","129,021","34,886,672 ",Asia
Pakistan,"291,588",+630,"6,219 ",+10,"273,579","11,790",722,"1,317",28,"2,389,365","10,789","221,460,187 ",Asia
Bangladesh,"287,959",,"3,822 ",,"168,991","115,146",,"1,746",23,"1,407,556","8,535","164,914,115 ",Asia
Italy,"256,118",,"35,418 ",,"204,686","16,014",68,"4,237",586,"7,790,596","128,878","60,449,180 ",Europe
Turkey,"254,520",,"6,058 ",,"234,797","13,665",735,"3,013",72,"6,061,930","71,770","84,463,026 ",Asia
Germany,"231,284",,"9,324 ",,"204,800","17,160",231,"2,759",111,"10,197,366","121,656","83,821,481 ",Europe
France,"229,814",,"30,480 ",,"84,065","115,269",384,"3,520",467,"6,000,000","91,892","65,293,815 ",Europe
Iraq,"192,797",,"6,208 ",,"137,200","49,389",614,"4,779",154,"1,368,727","33,929","40,340,634 ",Asia
Philippines,"178,022",,"2,883 ",,"114,114","61,025",717,"1,622",26,"2,193,448","19,981","109,778,515 ",Asia
Indonesia,"147,211",,"6,418 ",,"100,674","40,119",,537,23,"1,969,941","7,192","273,918,933 ",Asia
Canada,"123,873",,"9,054 ",,"110,288","4,531",61,"3,278",240,"4,974,215","131,636","37,787,666 ",North America
Qatar,"116,224",,193 ,,"112,924","3,107",64,"41,393",69,"572,273","203,815","2,807,805 ",Asia
Bolivia,"106,065","+1,015","4,305 ",+72,"41,111","60,649",71,"9,070",368,"225,297","19,265","11,694,550 ",South America
Ecuador,"105,508",,"6,200 ",,"87,660","11,648",331,"5,968",351,"297,376","16,821","17,679,078 ",South America
Kazakhstan,"104,071",+256,"1,415 ",,"87,920","14,736",221,"5,534",75,"2,291,327","121,832","18,807,256 ",Asia
Israel,"99,599",,795 ,,"74,579","24,225",389,"10,829",86,"2,180,096","237,029","9,197,590 ",Asia
Ukraine,"98,537",,"2,184 ",,"50,441","45,912",177,"2,255",50,"1,356,698","31,049","43,695,861 ",Europe
Egypt,"97,025",,"5,212 ",,"63,462","28,351",41,946,51,"135,000","1,316","102,590,466 ",Africa
Dominican Republic,"89,010",,"1,505 ",,"57,734","29,771",288,"8,194",139,"335,478","30,883","10,862,806 ",North America
Sweden,"85,810",,"5,805 ",,N/A,N/A,27,"8,489",574,"1,030,010","101,900","10,108,001 ",Europe
Panama,"83,855",,"1,844 ",,"59,174","22,837",154,"19,393",426,"287,300","66,445","4,323,882 ",North America
Oman,"83,769",,609 ,,"78,386","4,774",151,"16,350",119,"309,212","60,353","5,123,430 ",Asia
Belgium,"80,178",+699,"9,976 ",+7,"18,131","52,071",82,"6,914",860,"2,049,976","176,773","11,596,664 ",Europe
Kuwait,"78,767",,509 ,,"70,642","7,616",94,"18,407",119,"577,588","134,980","4,279,075 ",Asia
Romania,"74,963",,"3,154 ",,"34,196","37,613",489,"3,900",164,"1,591,015","82,783","19,219,141 ",Europe
Belarus,"69,950",,627 ,,"67,929","1,394",,"7,403",66,"1,437,110","152,093","9,448,882 ",Europe
Guatemala,"65,983",,"2,506 ",,"54,351","9,126",5,"3,674",140,"213,204","11,871","17,959,594 ",North America
UAE,"65,802",,369 ,,"58,153","7,280",,"6,642",37,"6,265,918","632,496","9,906,649 ",Asia
Netherlands,"65,054",,"6,191 ",,N/A,N/A,51,"3,795",361,"1,312,787","76,591","17,140,202 ",Europe
Poland,"59,378",,"1,925 ",,"40,481","16,972",85,"1,569",51,"2,409,394","63,672","37,840,722 ",Europe
Japan,"58,501",,"1,144 ",,"45,266","12,091",237,463,9,"1,259,422","9,962","126,421,114 ",Asia
Singapore,"56,099",,27 ,,"53,119","2,953",,"9,579",5,"1,745,928","298,108","5,856,690 ",Asia
Portugal,"54,992",,"1,788 ",,"40,264","12,940",39,"5,395",175,"1,880,235","184,473","10,192,461 ",Europe
Honduras,"52,819",+521,"1,619 ",+11,"8,082","43,118",49,"5,321",163,"129,411","13,038","9,925,734 ",North America
Nigeria,"50,964",,992 ,,"37,569","12,403",7,246,5,"352,625","1,705","206,802,324 ",Africa
Bahrain,"48,303",,179 ,,"44,628","3,496",37,"28,265",105,"1,011,805","592,064","1,708,944 ",Asia
Morocco,"47,638",,775 ,,"32,806","14,057",31,"1,289",21,"1,670,569","45,187","36,970,089 ",Africa
Ghana,"43,260",,261 ,,"41,276","1,723",5,"1,388",8,"431,272","13,841","31,158,344 ",Africa
Kyrgyzstan,"42,703",+196,"1,498 ",,"35,801","5,404",24,"6,531",229,"267,718","40,944","6,538,600 ",Asia
Armenia,"42,319",,836 ,,"35,476","6,007",,"14,278",282,"190,560","64,291","2,964,022 ",Asia
Algeria,"40,258",,"1,411 ",,"28,281","10,566",41,916,32,,,"43,956,407 ",Africa
Switzerland,"39,026",,"1,998 ",,"33,900","3,128",15,"4,505",231,"910,283","105,073","8,663,370 ",Europe
Afghanistan,"37,856",,"1,385 ",,"27,681","8,790",31,970,35,"100,138","2,565","39,043,064 ",Asia
Uzbekistan,"37,693",+146,254 ,+2,"33,442","3,997",410,"1,124",8,"1,377,915","41,089","33,534,589 ",Asia
Venezuela,"37,567",,311 ,,"26,330","10,926",85,"1,322",11,"1,678,639","59,056","28,424,431 ",South America
Ethiopia,"35,836",,620 ,,"13,536","21,680",216,311,5,"694,093","6,018","115,332,992 ",Africa
Azerbaijan,"34,759",,510 ,,"32,511","1,738",,"3,424",50,"855,802","84,301","10,151,735 ",Asia
Moldova,"31,937",,921 ,,"21,885","9,131",362,"7,920",228,"183,923","45,609","4,032,626 ",Europe
Kenya,"31,441",,516 ,,"17,869","13,056",44,583,10,"398,585","7,391","53,926,571 ",Africa
Costa Rica,"31,075",,333 ,,"9,939","20,803",128,"6,093",65,"126,337","24,769","5,100,508 ",North America
Serbia,"30,209",,689 ,,"27,908","1,612",52,"3,459",79,"842,441","96,474","8,732,325 ",Europe
Nepal,"29,645",,126 ,,"17,964","11,555",,"1,015",4,"878,622","30,083","29,206,558 ",Asia
Ireland,"27,676",,"1,776 ",,"23,364","2,536",6,"5,596",359,"735,598","148,747","4,945,309 ",Europe
Austria,"24,431",,729 ,,"21,093","2,609",21,"2,710",81,"1,061,437","117,760","9,013,539 ",Europe
Australia,"24,407",+171,472 ,+9,"17,854","6,081",47,956,18,"5,572,193","218,174","25,540,177 ",Australia/Oceania
