20200427 04:49:11 JST
都道府県,2020/04/20,2020/04/27,Td
鳥取県,1.0,3.0,4.417
富山県,69.0,175.0,5.213
佐賀県,16.0,36.0,5.983
徳島県,3.0,5.0,9.498
鹿児島県,6.0,10.0,9.498
北海道,370.0,601.0,10.002
和歌山県,39.0,57.0,12.786
三重県,32.0,45.0,14.232
長野県,47.0,66.0,14.291
石川県,160.0,224.0,14.420
滋賀県,68.0,94.0,14.985
大阪府,1076.0,1477.0,15.318
東京都,2807.0,3850.0,15.357
埼玉県,575.0,786.0,15.522
奈良県,56.0,76.0,15.888
全国,9654.0,12883.0,16.816
神奈川県,710.0,943.0,17.097
沖縄県,101.0,133.0,17.629
福島県,52.0,68.0,18.087
兵庫県,480.0,619.0,19.079
千葉県,609.0,778.0,19.812
愛知県,374.0,475.0,20.296
福岡県,476.0,595.0,21.744
京都府,235.0,290.0,23.072
熊本県,35.0,43.0,23.570
群馬県,114.0,140.0,23.617
新潟県,53.0,65.0,23.773
静岡県,51.0,62.0,24.843
茨城県,131.0,158.0,25.892
栃木県,44.0,52.0,29.045
岡山県,18.0,21.0,31.476
香川県,24.0,28.0,31.476
福井県,104.0,120.0,33.906
広島県,124.0,143.0,34.034
愛媛県,41.0,47.0,35.526
高知県,63.0,72.0,36.336
山形県,58.0,66.0,37.551
大分県,54.0,60.0,46.052
山梨県,46.0,51.0,47.023
宮城県,79.0,85.0,66.281
岐阜県,136.0,146.0,68.385
島根県,15.0,16.0,75.180
山口県,30.0,31.0,147.974
