2020/03/30 16:06:45 JST
北海道,172,7
青森県,6,0
岩手県,0,0
宮城県,2,0
秋田県,4,0
山形県,0,0
福島県,2,0
茨城県,13,0
栃木県,11,0
群馬県,15,1
埼玉県,78,3
千葉県,126,1
東京都,368,5
神奈川県,104,5
新潟県,31,0
富山県,0,0
石川県,9,0
福井県,12,0
山梨県,4,0
長野県,6,0
岐阜県,16,0
静岡県,4,0
愛知県,164,19
三重県,9,0
滋賀県,6,0
京都府,37,0
大阪府,192,2
兵庫県,125,8
奈良県,11,0
和歌山県,17,1
鳥取県,0,0
島根県,0,0
岡山県,3,0
広島県,4,0
山口県,6,0
徳島県,1,0
香川県,1,0
愛媛県,4,0
高知県,13,0
福岡県,21,0
佐賀県,1,0
長崎県,2,0
熊本県,10,0
大分県,27,0
宮崎県,3,0
鹿児島県,1,0
沖縄県,6,0
