Date,High,Low,Open,Close,Volume,Adj Close,Ma25,Ma75,Ma Signal,Max 75,Min 75,MACD,MACD Signal,MACD Hist,RSI
2017-04-07,20726.0703125,20606.94921875,20647.810546875,20656.099609375,219730000,20656.099609375,20764.510078125,,,,,-5.836423790377012,6.736805859712654,-12.573229650089665,34.32722405928047
2017-04-10,20750.330078125,20614.859375,20668.220703125,20658.01953125,230480000,20658.01953125,20752.657265625,,,,,-7.364725597461074,3.3500864008411657,-10.71481199830224,49.10939083377733
2017-04-11,20660.029296875,20512.560546875,20644.3203125,20651.30078125,255120000,20651.30078125,20741.71890625,,,,,-9.014153217289277,0.5874144647415152,-9.601567682030792,49.10853577000223
2017-04-12,20642.5390625,20553.029296875,20637.94921875,20591.859375,267670000,20591.859375,20731.1640625,,,,,-14.94547902236809,-2.794802700525098,-12.150676321842992,44.7432460301093
2017-04-13,20612.26953125,20453.25,20561.689453125,20453.25,235810000,20453.25,20714.966484375,,,,,-30.479368424948916,-7.273927193818559,-23.205441231130358,39.66864038480472
2017-04-17,20644.41015625,20484.75,20484.75,20636.919921875,229240000,20636.919921875,20704.3240625,,,,,-27.650719705605297,-10.818124781480341,-16.832594924124955,55.16292167791141
2017-04-18,20600.119140625,20462.279296875,20561.390625,20523.279296875,263180000,20523.279296875,20689.996015625,,,,,-34.184783020020404,-14.942639750562295,-19.24214326945811,38.79673806547934
2017-04-19,20546.689453125,20379.55078125,20503.51953125,20404.490234375,294790000,20404.490234375,20672.680859375,,,,,-48.390543787496426,-20.16350834583257,-28.227035441663855,35.38828177670466
2017-04-20,20629.779296875,20406.6796875,20406.6796875,20578.7109375,312440000,20578.7109375,20657.8253125,20439.421380208332,1.0106854263743077,0.9313273263742872,-0.16018894125856553,-45.071006318568834,-24.770800320459482,-20.30020599810935,42.335178399729735
2017-04-21,20601.400390625,20505.330078125,20578.099609375,20547.759765625,369600000,20547.759765625,20642.353671875,20448.301380208333,1.0094898978677265,0.7487126073212558,0.2788921038295422,-44.42563874954067,-29.058490871477666,-15.367147878063001,43.876299509822196
2017-04-24,20792.19921875,20723.58984375,20723.58984375,20763.890625,342400000,20763.890625,20636.32453125,20459.257786458333,1.0086546025588898,1.627338761585162,1.291992407792164,-26.172525647027214,-31.14824643254057,4.9757207855133565,54.960455444194444
2017-04-25,21026.970703125,20909.380859375,20915.509765625,20996.119140625,348180000,20996.119140625,20639.934921875,20473.8821875,1.0081104664398421,2.701434493760435,2.1270937670086143,6.951960516162217,-29.374233795490404,36.32619431165262,61.45875571398983
2017-04-26,21070.900390625,20972.26953125,21009.94921875,20975.08984375,328550000,20975.08984375,20652.218125,20487.366041666668,1.0080465240381833,2.8482643780149974,2.3668415383273134,31.14741789596883,-24.252800804564078,55.4002187005329,62.39347753014466
2017-04-27,21005.80078125,20935.80078125,20991.119140625,20981.330078125,305690000,20981.330078125,20665.019296875,20501.95203125,1.0079537433985042,2.457564768623066,2.1161338653934436,50.24681296822746,-15.283225094211149,65.5300380624386,62.14786606949899
2017-04-28,20987.759765625,20926.75,20987.390625,20940.509765625,329990000,20940.509765625,20676.376484375,20516.4184375,1.0077965872728851,2.297386015794456,2.00001556680085,61.38179200810919,-5.390723792687317,66.7725158007965,60.57750698058222
2017-05-01,20976.619140625,20898.380859375,20962.73046875,20913.4609375,288160000,20913.4609375,20689.04609375,20529.207526041668,1.0077859102698228,2.1793905781106293,1.798283410916035,67.24852955920505,5.879644271671067,61.368885287533985,59.32581673806767
2017-05-02,20960.919921875,20904.060546875,20941.189453125,20949.890625,338810000,20949.890625,20705.0025,20543.326067708334,1.0078700222037462,2.0327470478262777,1.7559692037099062,73.98468328659874,19.476891724348306,54.50779156225043,60.66963886903699
2017-05-03,20972.740234375,20874.1796875,20915.0,20957.900390625,310920000,20957.900390625,20715.258515625,20557.621666666666,1.0076680489365137,2.0192927685863227,1.5398572167840685,79.05812197430714,33.269017090223414,45.78910488408373,63.5790187557149
2017-05-04,20990.7890625,20847.94921875,20987.830078125,20951.470703125,274720000,20951.470703125,20726.94453125,20572.617682291668,1.0075015659816189,2.032660046797452,1.3383398297209803,81.61918152195358,47.273997120389446,34.34518440156413,70.49213778122676
2017-05-05,21006.939453125,20905.0,20929.0390625,21006.939453125,260960000,21006.939453125,20738.0825,20588.647265625,1.007258137576843,2.0316642570217924,1.5365396778795892,87.12043408467434,59.86210375724517,27.25833032742917,67.0133700212656
2017-05-08,21017.890625,20971.05078125,20991.259765625,21012.279296875,276150000,21012.279296875,20752.04484375,20605.712317708334,1.0071015514428934,2.000310889216106,1.7729960406547063,90.86367722829164,69.18562783637066,21.67804939192098,74.97097650593037
2017-05-09,21046.849609375,20938.0390625,21022.279296875,20975.779296875,273000000,20975.779296875,20765.067578125,20621.026041666668,1.0069851779522165,2.064996993107515,1.5373290358723146,89.84925317011584,75.70805397794255,14.14119919217329,81.84983862748429
2017-05-10,20976.279296875,20884.150390625,20958.490234375,20943.109375,283340000,20943.109375,20775.22234375,20636.269505208333,1.0067334281763765,1.6476320566604974,1.201190386441242,85.42440575934961,79.61667539917835,5.807730360171263,74.12286145762221
2017-05-11,20933.359375,20798.900390625,20925.720703125,20919.419921875,287680000,20919.419921875,20786.073125,20649.692291666666,1.0066044971231058,1.3737109460358,0.7225681470253598,79.09439052146627,81.58474190066246,-2.4903513791961984,74.842425729907
2017-05-12,20916.099609375,20869.740234375,20893.189453125,20896.609375,288500000,20896.609375,20795.41953125,20660.733619791667,1.0065189317057606,1.2359967186194698,1.0116127453630996,71.41397153284925,82.04756878662293,-10.633597253773686,61.96279056666221
2017-05-15,21000.830078125,20923.630859375,20923.630859375,20981.939453125,313170000,20981.939453125,20808.453125,20672.480677083335,1.0065774616041798,1.5883405875215528,1.2149010378327718,71.38967261404468,81.75923426745027,-10.369561653405583,48.26151090506796
2017-05-16,21033.529296875,20932.880859375,20984.48046875,20979.75,311580000,20979.75,20821.32234375,20684.293619791668,1.0066247717459984,1.6884099766847571,1.2018164320848346,70.38242024758438,80.79526740892551,-10.412847161341134,50.59902789772841
2017-05-17,20846.169921875,20601.080078125,20846.169921875,20606.9296875,423200000,20606.9296875,20819.5475,20692.7709375,1.006126611215236,0.7413167856461733,-0.44310575732917634,39.050531837991,76.06541744404078,-37.01488560604977,25.223539143584638
2017-05-18,20759.19921875,20553.44921875,20579.650390625,20663.01953125,422590000,20663.01953125,20822.39390625,20703.423333333332,1.0057464203383757,0.26940416818346247,-0.724392831893983,18.532139202692633,68.44449579048725,-49.91235658779462,32.00046622054766
2017-05-19,20857.130859375,20687.939453125,20698.279296875,20804.83984375,365180000,20804.83984375,20836.4575,20715.608671875,1.005833708776758,0.6831669285785491,-0.1335670082799334,13.558584269590938,59.85504101729829,-46.29645674770735,43.86735652565138
2017-05-22,20914.259765625,20860.16015625,20867.76953125,20894.830078125,276120000,20894.830078125,20846.77390625,20729.074270833335,1.005677997670271,0.8933611427705213,0.6323769392881706,16.686118796140363,51.725803864634344,-35.03968506849398,47.068622374175675
2017-05-23,20961.140625,20896.220703125,20908.669921875,20937.91015625,244950000,20937.91015625,20863.359140625,20740.626927083333,1.0059174784818776,1.0631968777603307,0.7501883939607046,22.38289858850112,44.72119195676229,-22.33829336826117,48.974047974659435
2017-05-24,21022.8203125,20933.580078125,20949.2109375,21012.419921875,283180000,21012.419921875,20887.676328125,20753.426927083332,1.0064687823130776,1.2980669956975,0.8680645932579223,32.53491079945161,39.547916432094,-7.01300563264239,52.923760732448635
2017-05-25,21112.3203125,21051.41015625,21062.9609375,21082.94921875,268970000,21082.94921875,20907.845859375,20766.662395833333,1.0067985630454508,1.6644846922345247,1.37117729844638,45.74426700262484,36.695727039846844,9.048539962777994,53.59428711812374
2017-05-26,21092.8203125,21050.490234375,21070.150390625,21080.279296875,208000000,21080.279296875,20929.146640625,20780.341588541665,1.0071608568824195,1.5037227498254202,1.3000202363482538,55.359190294249856,34.91456233764742,20.44462795660244,53.22366788517164
2017-05-30,21063.619140625,21009.599609375,21045.490234375,21029.470703125,242810000,21029.470703125,20939.76984375,20791.769192708332,1.007118232684767,1.3074882921074726,1.047676196516556,58.20826869602024,33.561878831918065,24.646389864102176,52.511272865463745
2017-05-31,21051.69921875,20942.5703125,21048.4609375,21008.650390625,371580000,21008.650390625,20940.27109375,20801.62627604167,1.0066650951165304,1.2021797689748537,0.6775625837517563,58.116230905998236,35.680289839474426,22.43594106652381,53.09986790204428
2017-06-01,21144.1796875,20994.220703125,21030.55078125,21144.1796875,276730000,21144.1796875,20947.0346875,20811.386536458333,1.0065179775890487,1.5990916821359669,0.8785294835899959,68.19328217842121,41.198194614555376,26.995087563865837,59.61335077615547
2017-06-02,21225.0390625,21129.560546875,21142.08984375,21206.2890625,329700000,21206.2890625,20956.033046875,20820.744921875,1.0064977562285902,1.9417851865628277,1.483211221110281,80.26587041546736,48.61011529743054,31.655755118036822,62.814718547542384
2017-06-05,21224.41015625,21168.689453125,21195.029296875,21184.0390625,269790000,21184.0390625,20965.77421875,20828.373984375,1.0065967816056152,1.9014262571437346,1.6339031986140506,87.03481139416908,56.42663669721151,30.608174696957576,58.82363976526006
2017-06-06,21180.470703125,21118.4609375,21145.48046875,21136.23046875,283550000,21136.23046875,20974.685,20835.260130208335,1.006691774852838,1.6568575134617847,1.3592381641593265,87.5324720738463,63.66547819558319,23.866993878263102,56.57019425692298
2017-06-07,21189.83984375,21113.310546875,21171.5703125,21173.689453125,273400000,21173.689453125,20983.636953125,20842.588645833333,1.0067673123376573,1.666065592030419,1.2988880874726938,89.91303720522774,70.04082557400277,19.87221163122497,83.12545804480791
2017-06-08,21265.689453125,21138.16015625,21169.759765625,21182.529296875,330330000,21182.529296875,20992.622109375,20848.449036458333,1.0069152900853462,2.0013019478668514,1.3896051417783717,91.45867506081049,75.1202042471345,16.338470813675997,82.13894749052103
2017-06-09,21305.349609375,21159.44921875,21208.9609375,21271.970703125,397200000,21271.970703125,21005.442109375,20855.067317708334,1.0072104678146485,2.159102556740855,1.4595105180178924,98.76230778172976,79.94277285685449,18.81953492487527,80.90120493135534
2017-06-12,21277.080078125,21186.150390625,21259.94921875,21235.669921875,528080000,21235.669921875,21014.591328125,20860.738645833335,1.007375226970805,1.9958134721889342,1.5599243646948313,100.46324194733097,84.63776988477791,15.825472062553061,74.27093996172505
2017-06-13,21332.76953125,21256.830078125,21256.830078125,21328.470703125,323510000,21328.470703125,21027.238984375,20867.494791666668,1.007655168687145,2.2296626606521874,1.8657500114187764,108.05391375003819,90.18640131189346,17.86751243814473,75.97237122721522
2017-06-14,21391.970703125,21294.08984375,21342.7109375,21374.560546875,295090000,21374.560546875,21043.190234375,20874.65640625,1.0080736096846385,2.478193110379112,2.0092950482021754,116.4463203476007,95.54784999735784,20.89847035024286,75.0284819524311
2017-06-15,21367.279296875,21261.869140625,21291.689453125,21359.900390625,317200000,21359.900390625,21059.861875,20881.958541666667,1.0085194754590836,2.324115117075598,1.8193245532993618,120.52507293432427,100.02109472167528,20.50397821264899,70.74267491698483
2017-06-16,21384.419921875,21308.009765625,21335.9296875,21384.279296875,603260000,21384.279296875,21078.45625,20885.541588541666,1.0092367564729168,2.3886301019219403,2.0227781754776686,124.29192776227501,104.16077431813149,20.13115344414352,72.05145642071858
2017-06-19,21528.990234375,21436.080078125,21444.75,21528.990234375,289400000,21528.990234375,21103.751484375,20892.555182291668,1.0101086870533835,3.046228891250058,2.6015242802566396,137.37062752477505,109.69834714601247,27.67228037876258,81.88968523533784
2017-06-20,21535.029296875,21464.240234375,21521.25,21467.140625,310200000,21467.140625,21123.15953125,20898.707578125,1.0107399920442897,3.0447898099500215,2.706065215448783,141.11812285836277,115.38780110747192,25.73032175089085,77.81329605099467
2017-06-21,21492.619140625,21390.0,21466.390625,21410.029296875,292500000,21410.029296875,21140.370703125,20904.7834375,1.0112695386837824,2.811967437416807,2.321079115460223,137.8901215415608,120.54685071644417,17.343270825116633,67.82286469995155
2017-06-22,21456.470703125,21394.810546875,21407.98046875,21397.2890625,270680000,21397.2890625,21171.985078125,20911.083828125,1.0124766966716996,2.6081234214482274,2.3132551269265056,132.77334829145548,124.3258552175248,8.447493073930673,63.71256779722809
2017-06-23,21421.7890625,21333.890625,21380.919921875,21394.759765625,368400000,21394.759765625,21201.2546875,20918.270885416667,1.01352806853078,2.40707360489516,1.9868742586801824,127.04962649816662,127.27989794539543,-0.23027144722881587,65.56925199361582
2017-06-26,21506.2109375,21381.25,21434.6796875,21409.55078125,241880000,21409.55078125,21225.443125,20925.62236979167,1.0143279253496018,2.774534288387387,2.177367163358923,122.2972801686883,128.86249421413433,-6.565214045446027,71.23030803213827
2017-06-27,21440.599609375,21310.66015625,21411.189453125,21310.66015625,292170000,21310.66015625,21242.076328125,20931.058098958332,1.0148591737549162,2.434380087273391,1.8135827414790917,109.29151988013837,128.0675163844163,-18.77599650427794,59.71237767603157
2017-06-28,21478.75,21372.359375,21372.359375,21454.609375,271510000,21454.609375,21262.744296875,20938.699817708333,1.0154758644036062,2.579196354087543,2.0710911425594336,109.33946280358214,126.82467081433384,-17.485208010751705,66.19053706953662
2017-06-29,21487.380859375,21197.080078125,21487.380859375,21287.029296875,336750000,21287.029296875,21273.728671875,20944.695286458333,1.015709628663321,2.591040669221556,1.2050057936619618,94.76277979854785,123.54365437391971,-28.780874575371854,50.81984296445007
2017-06-30,21426.119140625,21325.080078125,21348.599609375,21349.630859375,313260000,21349.630859375,21284.3959375,20950.022369791666,1.0159605351157275,2.2725358590539146,1.7902496795141332,87.25624077979955,117.97538918003355,-30.71914840023399,56.03169877480472
2017-07-03,21562.75,21391.7109375,21392.30078125,21479.26953125,186810000,21479.26953125,21300.355546875,20957.285286458333,1.0163699761551819,2.8890417115851053,2.072909945652035,90.72222260095805,112.37584470698857,-21.653622106030525,57.68189135569578
2017-07-05,21505.359375,21404.759765625,21492.830078125,21478.169921875,273690000,21478.169921875,21318.303515625,20964.799296875,1.01686179837661,2.5784176155007277,2.0985675203462506,92.31614581439135,107.31206962619197,-14.995923811800623,55.531549267576494
2017-07-06,21433.099609375,21305.380859375,21423.9296875,21320.0390625,320450000,21320.0390625,21330.7590625,20970.321692708334,1.0171879752286774,2.206823163936389,1.5977779052534613,79.89848267460548,101.43708455765308,-21.538601883047605,48.15457147972461
2017-07-07,21425.8203125,21350.720703125,21354.66015625,21414.33984375,242240000,21414.33984375,21341.56546875,20980.27276041667,1.0172205915747186,2.12364995046177,1.765696504228731,76.78158974258622,95.85174714036637,-19.07015739778015,51.3070668743344
2017-07-10,21446.390625,21371.109375,21381.23046875,21408.51953125,270340000,21408.51953125,21349.6546875,20990.235677083332,1.0171231526861355,2.1731768758303627,1.8145279727968866,73.00027730590591,90.374302377835,-17.374025071929083,44.042198478119346
2017-07-11,21441.619140625,21279.30078125,21410.169921875,21409.0703125,247570000,21409.0703125,21358.6559375,21000.268880208332,1.0170658318393928,2.1016409977141715,1.3287063257777731,69.24973555572797,85.92521523067828,-16.67547967495031,46.94281295757038
2017-07-12,21580.7890625,21467.9296875,21467.9296875,21532.140625,267870000,21532.140625,21374.49234375,21012.741145833334,1.0172158023270752,2.7033498995884475,2.166250174156481,75.33968093030853,82.14746168920344,-6.807780758894907,56.011230013364475
2017-07-13,21568.720703125,21512.359375,21537.189453125,21553.08984375,232270000,21553.08984375,21389.668359375,21026.102604166666,1.017291162420956,2.5806879628315293,2.3126338722278206,80.92359654081883,80.60977466056687,0.31382188025196456,57.60818559509231
2017-07-14,21681.529296875,21521.720703125,21532.76953125,21637.740234375,235590000,21637.740234375,21407.876796875,21038.585807291667,1.0175530329351008,3.0560204733936835,2.2964228691924937,91.12899068391562,81.04008020546866,10.088910478446962,60.98441771266714
2017-07-17,21661.810546875,21617.66015625,21633.970703125,21629.720703125,244780000,21629.720703125,21422.186796875,21051.524479166666,1.0176073860149728,2.8990112726149375,2.6892858882671566,97.44642815291081,81.78721415568563,15.65921399722518,60.01453403148803
2017-07-18,21589.939453125,21471.140625,21589.939453125,21574.73046875,251110000,21574.73046875,21435.74921875,21062.807682291666,1.0177061644432086,2.502666210433646,1.9386444051883611,96.89880145451389,82.29639811569925,14.60240333881464,62.51101158529815
2017-07-19,21640.75,21565.83984375,21569.25,21640.75,253040000,21640.75,21448.240390625,21075.84140625,1.0176694717518877,2.6803608115141486,2.32492942063367,100.63200466568742,84.60012278137502,16.031881884312398,59.52202062185277
2017-07-20,21661.91015625,21576.9609375,21641.5390625,21611.779296875,313950000,21611.779296875,21457.729140625,21088.662317708335,1.0175007223007577,2.7182750138699197,2.315455634099828,100.0990222637156,87.19094861705607,12.908073646659531,69.35772297146264
