Date,Open,High,Low,Close,Volume
2021-08-18,35310.19921875,35356.80078125,34943.41015625,34960.69140625,289800000
2021-08-19,34874.671875,34997.80859375,34690.25,34894.12109375,333550000
2021-08-20,34917.9609375,35177.26171875,34867.0703125,35120.078125,269320000
2021-08-23,35160.96875,35428.91015625,35160.96875,35335.7109375,245760000
2021-08-24,35382.71875,35445.46875,35356.1796875,35366.26171875,228710000
2021-08-25,35388.76953125,35501.140625,35287.62890625,35405.5,237230000
2021-08-26,35449.6796875,35498.44921875,35205.1015625,35213.12109375,239740000
2021-08-27,35231.109375,35479.1796875,35231.109375,35455.80078125,240990000
2021-08-30,35471.80078125,35510.7109375,35374.4609375,35399.83984375,245390000
2021-08-31,35391.37890625,35449.7890625,35289.859375,35360.73046875,337240000
2021-09-01,35387.55078125,35407.37109375,35287.05078125,35312.53125,265520000
2021-09-02,35353.05859375,35475.3984375,35348.48046875,35443.8203125,263370000
2021-09-03,35401.73046875,35422.7109375,35269.3984375,35369.08984375,221370000
2021-09-07,35373.23828125,35373.23828125,35060.8984375,35100.0,289830000
2021-09-08,35087.44921875,35175.1484375,34925.609375,35031.0703125,261880000
2021-09-09,35013.078125,35199.890625,34847.30078125,34879.37890625,261330000
2021-09-10,34949.58984375,35104.25,34599.609375,34607.71875,333230000
2021-09-13,34665.5,34939.1015625,34665.5,34869.62890625,334190000
2021-09-14,34906.8984375,34990.359375,34510.30078125,34577.5703125,325140000
2021-09-15,34580.94921875,34880.76953125,34522.03125,34814.390625,317490000
2021-09-16,34810.26953125,34943.55078125,34540.109375,34751.3203125,278270000
2021-09-17,34737.859375,34779.859375,34519.62890625,34584.87890625,560630000
2021-09-20,34459.71875,34459.71875,33613.03125,33970.46875,435780000
2021-09-21,34025.609375,34313.87890625,33914.01953125,33919.83984375,306970000
2021-09-22,34006.87109375,34440.421875,34006.87109375,34258.3203125,296590000
2021-09-23,34296.30078125,34879.78125,34296.30078125,34764.8203125,283890000
2021-09-24,34762.30859375,34857.05859375,34648.078125,34798.0,254310000
2021-09-27,34739.26953125,35061.12109375,34739.26953125,34869.37109375,289480000
2021-09-28,34747.69921875,34798.2109375,34254.6484375,34299.98828125,379020000
2021-09-29,34360.078125,34580.421875,34305.9609375,34390.71875,290350000
2021-09-30,34467.98046875,34557.37109375,33833.3203125,33843.921875,354830000
2021-10-01,33930.69921875,34490.55859375,33785.5390625,34326.4609375,427580000
2021-10-04,34312.9609375,34410.28125,33821.578125,34002.921875,396860000
2021-10-05,34035.25,34490.94921875,34035.25,34314.671875,311520000
2021-10-06,34198.9609375,34432.6796875,33854.69140625,34416.98828125,322170000
2021-10-07,34509.71875,34975.19140625,34509.71875,34754.94140625,273290000
2021-10-08,34757.5703125,34842.62109375,34661.94921875,34746.25,238080000
2021-10-11,34723.7890625,34951.3515625,34486.51171875,34496.05859375,256820000
2021-10-12,34507.1484375,34611.23828125,34318.94140625,34378.33984375,319010000
2021-10-13,34372.7109375,34449.828125,34115.1015625,34377.80859375,316220000
2021-10-14,34443.21875,34923.828125,34443.21875,34912.55859375,338540000
2021-10-15,35023.62890625,35320.96875,35023.62890625,35294.76171875,327870000
2021-10-18,35221.01953125,35327.5703125,35035.94140625,35258.609375,312640000
2021-10-19,35325.37109375,35462.6796875,35290.12109375,35457.30859375,278510000
2021-10-20,35475.16015625,35669.69140625,35465.7109375,35609.33984375,265750000
2021-10-21,35520.3203125,35612.359375,35442.53125,35603.078125,298390000
2021-10-22,35607.71875,35765.01953125,35533.94921875,35677.01953125,346290000
2021-10-25,35692.62109375,35787.0390625,35629.37109375,35741.1484375,267220000
2021-10-26,35791.05078125,35892.921875,35734.73046875,35756.87890625,321910000
2021-10-27,35835.4296875,35835.4296875,35490.4296875,35490.69140625,354180000
2021-10-28,35545.41015625,35742.25,35545.41015625,35730.48046875,337400000
2021-10-29,35712.28125,35852.53125,35633.19921875,35819.55859375,399400000
2021-11-01,35833.6484375,36009.73828125,35797.96875,35913.83984375,292880000
2021-11-02,35935.109375,36088.80859375,35884.12890625,36052.62890625,304510000
2021-11-03,36059.08984375,36178.51171875,35891.73046875,36157.578125,262540000
2021-11-04,36107.4609375,36168.03125,35986.48046875,36124.23046875,307640000
2021-11-05,36268.75,36484.75,36190.19921875,36327.94921875,344600000
2021-11-08,36416.4609375,36565.73046875,36334.421875,36432.21875,284400000
2021-11-09,36404.53125,36416.98046875,36173.0703125,36319.98046875,258020000
2021-11-10,36299.25,36346.609375,36009.5,36079.94140625,278390000
2021-11-11,36038.78125,36108.171875,35915.26953125,35921.23046875,270320000
2021-11-12,35963.78125,36147.62890625,35934.58984375,36100.30859375,293180000
2021-11-15,36128.828125,36236.0703125,36031.78125,36087.44921875,280660000
2021-11-16,36076.1796875,36316.609375,36076.1796875,36142.21875,308290000
2021-11-17,36159.69921875,36159.69921875,35909.48046875,35931.05078125,358310000
2021-11-18,35901.69140625,35952.62890625,35654.390625,35870.94921875,435080000
2021-11-19,35879.08984375,35879.08984375,35555.37109375,35601.98046875,408840000
2021-11-22,35631.41015625,35929.66015625,35615.55078125,35619.25,420810000
2021-11-23,35619.921875,35841.51953125,35542.87109375,35813.80078125,392520000
2021-11-24,35752.30859375,35825.46875,35591.03125,35804.37890625,280960000
2021-11-26,35366.69140625,35366.69140625,34749.80078125,34899.33984375,324580000
2021-11-29,35017.7109375,35287.91015625,34895.890625,35135.94140625,416040000
2021-11-30,35056.98828125,35056.98828125,34424.44140625,34483.71875,678800000
2021-12-01,34678.94140625,35004.640625,34006.98046875,34022.0390625,496000000
2021-12-02,34076.25,34759.6484375,34076.25,34639.7890625,466900000
2021-12-03,34692.78125,34801.30859375,34264.5703125,34580.078125,439550000
2021-12-06,34633.4296875,35356.75,34633.4296875,35227.03125,416720000
2021-12-07,35423.98828125,35819.46875,35423.98828125,35719.4296875,474940000
2021-12-08,35716.8515625,35840.51953125,35602.6484375,35754.75,387650000
2021-12-09,35722.26171875,35864.23828125,35577.140625,35754.69140625,353020000
2021-12-10,35830.55078125,35982.69140625,35710.4296875,35970.98828125,361200000
2021-12-13,35958.9296875,35958.9296875,35609.53125,35650.94921875,441110000
2021-12-14,35605.73046875,35779.46875,35441.73828125,35544.1796875,440900000
2021-12-15,35549.3515625,35943.83984375,35389.30078125,35927.4296875,424720000
2021-12-16,36036.28125,36189.828125,35778.2109375,35897.640625,473620000
2021-12-17,35800.109375,35800.109375,35284.26171875,35365.44140625,750480000
2021-12-20,35222.12109375,35222.12109375,34665.5,34932.16015625,386590000
2021-12-21,35069.5,35508.9609375,35069.5,35492.69921875,346080000
2021-12-22,35491.7109375,35764.671875,35433.12890625,35753.890625,281930000
2021-12-23,35782.421875,36060.98828125,35782.421875,35950.55859375,247420000
2021-12-27,35954.48046875,36306.609375,35954.48046875,36302.37890625,244350000
2021-12-28,36302.98828125,36527.26171875,36302.98828125,36398.2109375,239090000
2021-12-29,36421.140625,36571.55078125,36396.19140625,36488.62890625,213480000
2021-12-30,36522.48046875,36679.44140625,36372.12890625,36398.078125,205620000
2021-12-31,36385.8515625,36484.94140625,36303.96875,36338.30078125,213200000
2022-01-03,36321.58984375,36595.8203125,36246.44921875,36585.05859375,347930000
2022-01-04,36636.0,36934.83984375,36636.0,36799.6484375,435080000
2022-01-05,36722.6015625,36952.6484375,36400.390625,36407.109375,462040000
2022-01-06,36409.05078125,36464.19140625,36200.6796875,36236.46875,385890000
2022-01-07,36249.58984375,36382.83984375,36111.53125,36231.66015625,356110000
2022-01-10,36175.2109375,36175.2109375,35639.91015625,36068.87109375,430680000
2022-01-11,36058.8515625,36271.46875,35769.37890625,36252.01953125,356850000
2022-01-12,36336.16015625,36453.48828125,36168.1484375,36290.3203125,310180000
2022-01-13,36312.48828125,36513.87890625,36044.21875,36113.62109375,343640000
2022-01-14,35996.4296875,35996.4296875,35641.48828125,35911.80859375,389200000
2022-01-18,35661.76171875,35661.76171875,35262.01953125,35368.46875,427260000
2022-01-19,35412.30078125,35547.828125,35015.48828125,35028.6484375,393080000
2022-01-20,35102.66015625,35490.19921875,34670.12109375,34715.390625,369070000
2022-01-21,34701.69140625,34896.671875,34229.55078125,34265.37109375,523880000
2022-01-24,34070.609375,34420.98828125,33150.328125,34364.5,664010000
2022-01-25,34186.640625,34591.0390625,33545.51953125,34297.73046875,506430000
2022-01-26,34520.8203125,34815.671875,33876.48046875,34168.08984375,546330000
2022-01-27,34261.75,34773.3203125,34007.78125,34160.78125,527780000
2022-01-28,34135.23828125,34731.76953125,33807.51171875,34725.46875,568440000
2022-01-31,34691.171875,35148.140625,34496.1015625,35131.859375,468070000
2022-02-01,35151.46875,35441.08984375,34977.94921875,35405.23828125,386080000
2022-02-02,35378.19140625,35679.19921875,35290.12109375,35629.328125,359540000
2022-02-03,35520.078125,35535.94140625,35071.05859375,35111.16015625,381020000
2022-02-04,35095.73828125,35333.55078125,34799.078125,35089.73828125,349880000
2022-02-07,35108.37890625,35325.01171875,34993.98046875,35091.12890625,328910000
2022-02-08,35160.6796875,35544.890625,35090.421875,35462.78125,319190000
2022-02-09,35614.8984375,35824.28125,35614.8984375,35768.05859375,333610000
2022-02-10,35630.80859375,35800.23828125,35100.71875,35241.58984375,411620000
2022-02-11,35267.890625,35431.1484375,34620.51953125,34738.05859375,398860000
2022-02-14,34694.5,34744.55859375,34304.28125,34566.171875,370320000
2022-02-15,34686.19140625,35047.7890625,34686.19140625,34988.83984375,305670000
2022-02-16,34951.828125,35042.08984375,34642.640625,34934.26953125,294410000
2022-02-17,34858.46875,34858.46875,34246.23046875,34312.03125,348720000
2022-02-18,34310.44921875,34423.578125,33976.1796875,34079.1796875,414080000
2022-02-22,33974.08984375,34024.73828125,33364.2890625,33596.609375,432090000
2022-02-23,33680.96875,33832.58984375,33084.8984375,33131.76171875,370600000
2022-02-24,32830.328125,33269.33984375,32272.640625,33223.828125,590850000
2022-02-25,33277.21875,34095.73828125,33277.21875,34058.75,417630000
2022-02-28,33870.62109375,33963.62890625,33469.30859375,33892.6015625,443460000
2022-03-01,33813.48046875,33870.140625,33107.671875,33294.94921875,438730000
2022-03-02,33379.51171875,34013.671875,33379.51171875,33891.3515625,400920000
2022-03-03,33972.87109375,34179.0703125,33641.53125,33794.66015625,369740000
2022-03-04,33655.4296875,33655.4296875,33254.12109375,33614.80078125,408390000
2022-03-07,33579.75,33579.75,32806.1484375,32817.37890625,488400000
2022-03-08,32885.171875,33402.98046875,32578.73046875,32632.640625,553750000
2022-03-09,32860.421875,33457.28125,32860.421875,33286.25,418670000
2022-03-10,33106.76953125,33236.58984375,32819.76171875,33174.0703125,399480000
2022-03-11,33279.71875,33515.609375,32911.890625,32944.19140625,369480000
2022-03-14,33000.37109375,33395.58984375,32818.16015625,32945.23828125,394940000
2022-03-15,32989.26953125,33620.83984375,32989.26953125,33544.33984375,388810000
2022-03-16,33653.9296875,34075.94140625,33391.23828125,34063.1015625,427400000
2022-03-17,33995.390625,34483.921875,33896.05859375,34480.76171875,339470000
2022-03-18,34466.71875,34755.19921875,34279.828125,34754.9296875,615420000
2022-03-21,34669.8515625,34808.28125,34341.80859375,34552.98828125,408490000
2022-03-22,34583.23828125,34882.03125,34583.23828125,34807.4609375,368550000
2022-03-23,34748.83984375,34748.83984375,34352.9609375,34358.5,347880000
2022-03-24,34406.80859375,34713.55859375,34355.421875,34707.94140625,324870000
2022-03-25,34702.390625,34942.69921875,34631.51953125,34861.23828125,285440000
2022-03-28,34833.03125,34957.9296875,34552.23046875,34955.890625,299790000
2022-03-29,35114.3515625,35372.26171875,35030.0703125,35294.19140625,355050000
2022-03-30,35273.62890625,35361.359375,35058.578125,35228.80859375,317320000
2022-03-31,35201.51953125,35201.51953125,34677.98828125,34678.3515625,433400000
2022-04-01,34740.890625,34847.91015625,34538.25,34818.26953125,340400000
2022-04-04,34799.98046875,34940.78125,34615.37890625,34921.87890625,316570000
2022-04-05,34876.328125,35112.2109375,34566.0390625,34641.1796875,304010000
2022-04-06,34520.33984375,34609.83984375,34277.171875,34496.51171875,386250000
2022-04-07,34439.23828125,34705.828125,34190.94921875,34583.5703125,319870000
2022-04-08,34569.23828125,34908.4609375,34470.19140625,34721.12109375,301750000
2022-04-11,34630.26953125,34701.33984375,34272.2890625,34308.078125,333290000
2022-04-12,34412.51171875,34669.96875,34102.80859375,34220.359375,333510000
2022-04-13,34166.640625,34598.359375,34140.640625,34564.58984375,313630000
2022-04-14,34628.4609375,34889.171875,34437.5,34451.23046875,353680000
2022-04-18,34411.48828125,34618.2890625,34279.078125,34411.69140625,264110000
2022-04-19,34394.62109375,34983.109375,34394.62109375,34911.19921875,296350000
2022-04-20,34962.671875,35315.3984375,34962.671875,35160.7890625,337620000
2022-04-21,35258.80078125,35492.21875,34723.8203125,34792.76171875,366390000
2022-04-22,34727.37890625,34727.37890625,33773.390625,33811.3984375,373280000
2022-04-25,33731.6484375,34106.01171875,33323.37109375,34049.4609375,416900000
2022-04-26,33907.48828125,33909.51171875,33230.94921875,33240.1796875,400020000
2022-04-27,33450.921875,33697.1796875,33108.890625,33301.9296875,447230000
2022-04-28,33425.9609375,34054.7890625,33248.4609375,33916.390625,440380000
2022-04-29,33787.01171875,33919.58984375,32913.1484375,32977.2109375,501560000
