2020/08/05 20:57:43 UTC
Continent,Country,Total deaths,Td,Deaths/Mil.
Europe,Belgium,9852,83.548,849.681
Europe,UK,46364,227.150,682.667
Europe,Andorra,52,139.937,672.899
Europe,Spain,28499,65.598,609.481
South America,Peru,20007,45.082,606.000
Europe,Italy,35181,519.039,582.007
Europe,Sweden,5760,190.933,569.996
South America,Chile,9792,116.142,511.826
North America,USA,161347,49.717,487.181
Europe,France,30305,89.624,464.191
South America,Brazil,96326,38.597,452.865
North America,Mexico,48869,43.721,378.605
North America,Sint Maarten,16,15.469,372.821
Europe,Netherlands,6153,88.527,359.046
Europe,Ireland,1763,338.806,356.648
North America,Panama,1522,44.308,352.241
South America,Ecuador,5847,63.002,330.952
South America,Bolivia,3320,34.173,284.045
Europe,Channel Islands,47,318.880,270.092
Asia,Armenia,770,95.700,259.811
Europe,North Macedonia,511,53.774,245.293
North America,Canada,8960,185.772,237.214
Europe,Switzerland,1981,150.103,228.713
South America,Colombia,11315,21.528,222.159
Asia,Kyrgyzstan,1438,50.096,220.096
Asia,Iran,17802,70.174,211.673
Europe,Moldova,823,44.635,204.071
Europe,Luxembourg,118,51.330,188.224
Europe,Portugal,1740,172.506,170.684
South America,French Guiana,47,74.769,157.012
Africa,South Africa,9298,34.184,156.594
North America,Bermuda,9,759.340,144.573
Africa,Mayotte,39,109.820,142.657
North America,Honduras,1400,53.526,141.141
Europe,Romania,2521,26.391,131.154
Asia,Iraq,5094,27.535,126.391
Europe,Bosnia and Herzegovina,379,24.368,115.592
North America,Guatemala,2072,34.302,115.470
North America,Dominican Republic,1222,30.975,112.542
Europe,Germany,9245,166.397,110.325
Asia,Kuwait,468,76.326,109.442
Europe,Denmark,616,110.757,106.307
Europe,Monaco,4,73.360,101.856
Europe,Russia,14490,95.088,99.283
All,Total:,708139,43.862,90.847
All,World,708139,43.862,90.836
Asia,Bahrain,153,90.011,89.664
South America,Argentina,4009,23.276,88.634
Asia,Saudi Arabia,3020,111.979,86.620
Europe,Montenegro,53,37.103,84.381
Asia,Oman,421,303.609,82.265
Europe,Austria,719,115.261,79.781
North America,Saint Martin,3,61.832,77.491
North America,El Salvador,498,25.373,76.746
Europe,Serbia,614,49.729,70.297
Asia,Turkey,5784,138.473,68.518
Africa,Sao Tome and Principe,15,384.849,68.337
Asia,Qatar,178,279.375,63.394
Europe,Albania,182,29.541,63.263
Europe,Hungary,599,202.608,62.079
Asia,Israel,565,30.028,61.431
Europe,Belarus,577,326.046,61.062
Europe,Bulgaria,415,36.557,59.773
Europe,Finland,331,335.054,59.749
Africa,Djibouti,59,96.261,59.642
Europe,Slovenia,124,97.678,59.641
Africa,Equatorial Guinea,83,10.759,59.000
Asia,Kazakhstan,1058,50.512,56.289
North America,Turks and Caicos,2,30.618,51.586
Africa,Cabo Verde,27,36.467,48.518
Africa,Egypt,4912,252.270,47.901
Europe,Estonia,63,134.257,47.496
Europe,Norway,256,188.954,47.175
Asia,Azerbaijan,476,69.090,46.905
Europe,Poland,1756,45.991,46.393
South America,Suriname,27,17.872,45.986
Africa,Eswatini,53,25.447,45.639
Europe,Ukraine,1788,38.609,40.904
Europe,Croatia,154,55.120,37.526
North America,Costa Rica,191,21.806,37.467
Europe,Czechia,388,50.660,36.218
Asia,UAE,353,142.664,35.652
North America,Bahamas,14,10.330,35.578
Asia,Maldives,19,17.952,35.093
North America,Guadeloupe,14,16.583,35.000
Africa,Mauritania,157,157.902,33.695
Asia,Afghanistan,1294,385.195,33.168
North America,Antigua and Barbuda,3,71.945,30.620
Europe,Lithuania,81,84.362,29.804
Asia,India,40739,19.570,29.487
Europe,Iceland,10,132.994,29.289
Africa,Algeria,1261,33.638,28.726
North America,Aruba,3,13.383,28.088
South America,Guyana,22,21.358,27.976
Asia,Pakistan,6014,278.937,27.189
North America,Barbados,7,25.555,24.368
Africa,Gabon,51,78.728,22.865
Europe,Malta,9,18.076,20.381
Europe,Greece,210,32.238,20.139
Asia,Indonesia,5452,35.782,19.919
Asia,Bangladesh,3267,65.980,19.813
Asia,Philippines,2123,14.861,19.348
North America,Nicaragua,123,79.865,18.535
Asia,Palestine,89,27.306,17.412
Africa,Sudan,763,198.821,17.359
Asia,Yemen,508,140.129,17.001
Europe,Latvia,32,162.400,16.980
Asia,Cyprus,19,42.826,15.725
Africa,Liberia,78,132.203,15.396
North America,Haiti,171,187.905,14.984
Africa,Cameroon,391,157.057,14.697
Africa,Libya,96,14.418,13.955
Africa,Guinea-Bissau,27,353.564,13.698
Africa,Senegal,218,67.300,12.991
Africa,CAR,59,1176.871,12.201
Africa,Morocco,435,16.899,11.768
South America,Uruguay,37,74.470,10.645
Africa,Congo,58,47.259,10.484
Asia,Lebanon,68,16.309,9.967
Africa,Lesotho,21,13.367,9.806
Australia/Oceania,Australia,247,21.900,9.680
Africa,Zambia,176,14.304,9.549
Africa,Sierra Leone,67,119.514,8.393
South America,Paraguay,59,21.587,8.267
Asia,Japan,1016,19.209,8.030
Africa,Comoros,7,52.907,8.028
North America,Cuba,88,74.897,7.780
Africa,Kenya,391,19.361,7.256
Africa,Malawi,136,27.454,7.098
Africa,Gambia,16,5.412,6.608
South America,Venezuela,187,18.842,6.577
Africa,Ghana,199,38.129,6.391
Asia,Tajikistan,61,103.563,6.384
Africa,Mali,124,472.696,6.088
Asia,S. Korea,302,339.719,5.891
Africa,Somalia,93,1950.515,5.834
Asia,Hong Kong,43,18.409,5.726
North America,Trinidad and Tobago,8,19.196,5.726
Africa,Zimbabwe,81,11.998,5.450
Europe,Slovakia,29,52.595,5.315
Asia,Uzbekistan,171,20.334,5.101
North America,Belize,2,11.967,5.028
Africa,Namibia,12,17.242,4.715
Asia,Singapore,27,83.662,4.612
Africa,Madagascar,127,25.496,4.572
Africa,Chad,75,348.034,4.553
Africa,Réunion,4,268.067,4.466
Africa,Nigeria,910,79.554,4.403
Australia/Oceania,New Zealand,22,758.855,4.403
Africa,Tunisia,51,55.946,4.300
Asia,Georgia,17,109.246,4.261
Africa,South Sudan,47,87.130,4.185
North America,Jamaica,12,66.219,4.057
Africa,Ivory Coast,103,122.284,3.893
Asia,Malaysia,125,544.819,3.851
Africa,Guinea,48,97.655,3.647
Asia,China,4634,948.739,3.236
Africa,Benin,38,62.034,3.137
Africa,Ethiopia,356,16.668,3.099
Africa,Niger,69,277.044,2.815
Asia,Syria,48,15.771,2.746
Africa,Burkina Faso,54,114.107,2.576
Africa,DRC,215,115.704,2.393
Africa,Togo,19,49.641,2.288
Asia,Nepal,60,42.128,2.056
Africa,Angola,62,14.575,1.867
Asia,Jordan,11,119.452,1.081
Africa,Botswana,2,57.556,0.848
Asia,Thailand,58,535.822,0.837
