2020/08/17 19:26:47 UTC
Continent,Country,Total deaths,Td,Deaths/Mil.
Europe,Finland,334,246.658,60.277
Africa,Eswatini,70,28.395,60.263
Africa,Djibouti,59,1181.688,59.604
North America,Costa Rica,294,27.573,57.643
North America,Turks and Caicos,2,15.077,51.570
Africa,Egypt,5160,576.186,50.330
Asia,Azerbaijan,508,236.981,50.041
Europe,Poland,1885,54.617,49.824
Europe,Norway,261,136.278,48.091
Europe,Ukraine,2089,38.982,47.803
Europe,Estonia,63,310.381,47.480
North America,Bahamas,18,12.721,45.719
Asia,Maldives,22,42.223,40.612
Europe,Croatia,166,29.578,40.477
Asia,India,51923,27.677,37.574
North America,Aruba,4,7.225,37.445
Europe,Czechia,399,58.336,37.244
Asia,UAE,364,168.033,36.749
Asia,Afghanistan,1375,415.033,35.217
North America,Guadeloupe,14,10.204,35.000
Africa,Mauritania,157,180.223,33.668
Africa,Algeria,1379,54.692,31.379
North America,Antigua and Barbuda,3,448.808,30.613
Europe,Lithuania,81,66.665,29.826
Europe,Iceland,10,185.486,29.280
South America,Guyana,23,21.882,29.228
Asia,Pakistan,6175,305.642,27.884
Africa,Gambia,63,11.665,25.981
Asia,Philippines,2681,26.168,24.418
North America,Barbados,7,71.297,24.362
Africa,Gabon,51,179.791,22.849
Asia,Indonesia,6207,45.542,22.656
Asia,Bangladesh,3694,70.220,22.404
Africa,Libya,153,11.983,22.224
Asia,Palestine,113,32.530,22.091
Europe,Greece,230,21.271,22.070
Europe,Malta,9,22.855,20.376
South America,Paraguay,138,13.906,19.324
North America,Nicaragua,128,91.290,19.286
Africa,Morocco,681,19.733,18.417
Africa,Sudan,803,130.188,18.247
Asia,Yemen,530,242.659,17.582
North America,Haiti,196,153.599,17.165
Europe,Latvia,32,192.086,16.980
Africa,Guinea-Bissau,33,155.588,16.726
Asia,Cyprus,20,63.756,16.551
Australia/Oceania,Australia,421,50.653,16.494
Africa,Liberia,82,356.333,16.178
Asia,Lebanon,105,15.389,15.395
Africa,Senegal,256,61.731,15.251
Africa,Cameroon,403,164.526,15.138
Africa,Zambia,264,26.807,14.301
Africa,Namibia,36,14.395,14.138
Africa,Congo,76,108.862,13.728
Africa,CAR,61,2049.541,12.601
Africa,Lesotho,25,19.976,11.654
South America,Uruguay,38,89.485,10.925
South America,Venezuela,281,18.067,9.881
Asia,Hong Kong,69,55.931,9.195
Africa,Zimbabwe,135,43.519,9.054
Africa,Kenya,482,40.392,8.937
Africa,Sierra Leone,69,240.914,8.643
Asia,Japan,1088,37.003,8.610
North America,Trinidad and Tobago,12,6.911,8.581
Africa,Malawi,161,59.374,8.380
Africa,Comoros,7,325.080,8.037
Africa,Mauritius,10,836.973,7.861
North America,Cuba,88,48.862,7.769
Africa,Ghana,239,141.178,7.671
North America,Belize,3,4.506,7.527
Asia,Uzbekistan,236,36.909,7.040
Asia,Tajikistan,64,142.033,6.693
Africa,Madagascar,171,96.055,6.157
Africa,Mali,125,188.748,6.155
Asia,S. Korea,305,82.229,5.956
Africa,Somalia,93,524.339,5.825
Europe,Slovakia,31,43.324,5.673
Africa,Réunion,5,19.948,5.580
North America,Jamaica,14,57.543,4.730
Africa,Ethiopia,544,17.090,4.722
Africa,Nigeria,975,105.724,4.709
Asia,Singapore,27,493.775,4.611
Africa,Chad,76,329.932,4.596
Africa,Tunisia,54,23.705,4.562
Australia/Oceania,New Zealand,22,125.198,4.397
Asia,Georgia,17,69.046,4.260
Africa,South Sudan,47,601.648,4.190
Africa,Ivory Coast,110,359.896,4.161
Asia,Syria,68,14.252,3.893
Africa,Guinea,51,72.103,3.872
Asia,Malaysia,125,376.356,3.854
Asia,Nepal,107,31.135,3.665
Africa,Togo,27,67.111,3.248
Asia,China,4634,2272.103,3.222
Africa,Benin,39,76.365,3.214
Africa,Niger,69,626.717,2.838
Africa,DRC,243,214.587,2.704
Africa,Angola,88,38.263,2.678
Africa,Burkina Faso,55,95.133,2.605
Africa,Botswana,3,9.970,1.273
Asia,Jordan,11,49.713,1.078
Asia,Thailand,58,604.614,0.824
Africa,Rwanda,8,37.063,0.616
Africa,Mozambique,19,25.606,0.606
Asia,Sri Lanka,11,482.773,0.512
Australia/Oceania,Papua New Guinea,3,10.973,0.333
Africa,Uganda,15,26.279,0.327
Asia,Taiwan,7,468.217,0.289
Asia,Vietnam,24,34.227,0.246
Asia,Myanmar,6,111.579,0.112
