2020/10/14 20:25:09 UTC
Continent,Country,Total deaths,Td,Deaths/Mil.
Europe,San Marino,42,397.053,1237.045
South America,Peru,33419,194.452,1009.605
Europe,Belgium,10244,19.052,882.779
Europe,Andorra,59,22.371,763.245
Europe,Spain,33413,67.474,714.559
South America,Bolivia,8351,461.156,712.638
South America,Brazil,151161,209.565,709.695
South America,Chile,13415,212.991,700.058
South America,Ecuador,12264,127.846,692.160
North America,USA,221613,104.866,668.403
North America,Mexico,84420,127.865,652.784
Europe,UK,43155,26.279,634.756
Europe,Italy,36289,44.078,600.405
Europe,Sweden,5907,103.176,583.868
North America,Panama,2511,122.938,579.391
South America,Colombia,28141,80.138,551.371
South America,Argentina,24572,45.599,542.251
North America,Sint Maarten,22,113.844,511.446
Europe,France,33037,27.610,505.820
Europe,Netherlands,6663,18.078,388.612
Europe,North Macedonia,809,44.754,388.310
Europe,Moldova,1514,53.059,375.562
Europe,Ireland,1835,36.311,370.464
Asia,Armenia,1039,55.959,350.439
Asia,Iran,29349,82.321,348.149
Europe,Montenegro,217,39.615,345.495
North America,Aruba,33,211.307,308.713
Africa,South Africa,18028,356.758,302.891
Europe,Bosnia and Herzegovina,958,57.071,292.530
Europe,Romania,5601,33.945,291.701
Europe,Isle of Man,24,560.406,281.793
Europe,Channel Islands,48,74.457,275.372
North America,Bahamas,108,38.999,273.901
North America,Canada,9663,54.297,255.384
North America,Honduras,2528,95.812,254.105
Asia,Iraq,10021,87.982,247.581
Europe,Switzerland,2109,27.822,243.181
North America,Guadeloupe,96,54.444,239.917
South America,French Guiana,69,497.574,229.366
Asia,Israel,2098,82.651,228.102
North America,Costa Rica,1134,51.299,222.031
Europe,Luxembourg,133,50.956,211.500
Europe,Portugal,2117,42.055,207.793
Asia,Oman,1061,118.859,206.311
North America,Saint Martin,8,39.395,205.923
North America,Dominican Republic,2186,162.788,200.949
North America,Guatemala,3430,139.391,190.479
South America,Suriname,107,227.561,181.934
Asia,Bahrain,287,155.713,167.082
Asia,Kyrgyzstan,1094,113.325,166.908
Europe,Russia,23205,68.399,158.992
Asia,Kuwait,676,118.986,157.635
Africa,Mayotte,43,139.253,156.561
South America,Paraguay,1108,42.286,154.804
North America,Turks and Caicos,6,3374.586,154.379
Europe,Albania,434,60.737,150.860
Asia,Saudi Arabia,5108,571.573,146.076
North America,Bermuda,9,221.972,144.681
All,World,1094621,78.566,140.434
All,Total:,1094621,78.566,140.429
North America,El Salvador,904,142.631,139.158
Africa,Cabo Verde,77,53.405,138.067
South America,Guyana,106,60.903,134.574
Europe,Bulgaria,923,38.782,133.111
Europe,Ukraine,5229,33.890,119.773
Europe,Germany,9767,52.046,116.456
Europe,Denmark,675,54.074,116.422
Europe,Czechia,1158,12.780,108.074
Asia,Turkey,9014,143.589,106.542
Europe,Hungary,1023,23.295,105.982
Europe,Malta,44,29.919,99.576
Africa,Eswatini,114,347.406,97.969
North America,Belize,39,34.191,97.583
Africa,Libya,669,32.759,96.990
Europe,Austria,872,33.901,96.664
Europe,Belarus,911,111.774,96.418
Asia,Kazakhstan,1768,847.722,93.848
Europe,Serbia,768,159.224,87.996
Europe,Poland,3217,17.413,85.028
Europe,Slovenia,175,14.551,84.172
Europe,Croatia,334,29.532,81.499
Asia,India,111277,73.084,80.417
Asia,Qatar,220,436.378,78.353
Asia,Palestine,393,76.162,76.546
North America,Caribbean Netherlands,2,78.416,76.067
Africa,Morocco,2726,35.824,73.602
Asia,Lebanon,499,28.824,73.203
Africa,Sao Tome and Principe,15,298.070,68.089
North America,Trinidad and Tobago,93,101.206,66.390
Asia,Maldives,35,129.759,64.431
North America,Martinique,24,24.467,63.972
Europe,Finland,350,34.782,63.150
Africa,Djibouti,61,5264.938,61.483
Asia,Azerbaijan,616,124.268,60.606
Africa,Egypt,6071,572.067,59.037
Asia,Philippines,6449,97.051,58.640
Africa,Equatorial Guinea,83,1753.315,58.637
Europe,Estonia,68,80.097,51.254
Europe,Norway,277,75.180,50.979
North America,Jamaica,151,46.106,50.938
Europe,Monaco,2,54.838,50.863
Africa,Namibia,129,201.146,50.514
Africa,Gambia,118,606.919,48.438
Asia,UAE,450,62.662,45.344
Europe,Greece,469,42.268,45.054
Asia,Indonesia,12156,55.149,44.322
Africa,Tunisia,512,13.905,43.194
Africa,Algeria,1827,241.918,41.461
Europe,Lithuania,109,28.388,40.198
Australia/Oceania,French Polynesia,11,12.841,39.094
Asia,Afghanistan,1481,432.664,37.808
Australia/Oceania,Australia,904,853.313,35.350
Africa,Mauritania,163,1221.093,34.798
Asia,Bangladesh,5593,187.014,33.868
North America,Antigua and Barbuda,3,133.416,30.562
Asia,Pakistan,6601,375.705,29.723
Europe,Iceland,10,28.666,29.249
Asia,Georgia,109,14.853,27.337
Asia,Jordan,257,11.729,25.120
South America,Venezuela,710,86.663,24.987
North America,Barbados,7,143.121,24.333
Africa,Gabon,54,952.883,24.105
North America,Nicaragua,154,289.398,23.159
Asia,Nepal,675,21.596,23.048
Europe,Latvia,41,18.429,21.810
Africa,Guinea-Bissau,41,2895.448,20.697
Asia,Cyprus,25,34.779,20.667
North America,Haiti,231,615.026,20.201
Asia,Yemen,596,2487.878,19.741
Africa,Lesotho,42,132.313,19.568
Africa,Réunion,17,75.015,18.948
Africa,Sudan,836,1745.708,18.929
Africa,Senegal,316,471.369,18.736
Africa,Zambia,345,190.853,18.624
Africa,Congo,92,370.958,16.559
Africa,Liberia,82,413.328,16.089
Africa,Cameroon,423,366.306,15.820
Africa,Zimbabwe,230,330.824,15.398
Asia,Uzbekistan,512,129.200,15.238
Africa,Kenya,797,75.912,14.726
South America,Uruguay,51,68.415,14.665
Asia,Hong Kong,105,432.746,13.968
Asia,Myanmar,732,12.786,13.437
Asia,Syria,231,70.266,13.115
Asia,Japan,1638,119.148,12.956
Africa,CAR,62,11773.451,12.773
Europe,Slovakia,66,11.627,12.086
Africa,Ethiopia,1312,73.313,11.339
North America,Cuba,123,211.302,10.863
Africa,Ghana,310,767.460,9.920
Africa,Malawi,181,1085.360,9.409
Africa,Sierra Leone,72,506.813,8.981
Asia,S. Korea,438,222.868,8.535
Africa,Madagascar,237,669.397,8.502
Africa,Botswana,20,47.255,8.455
Asia,Tajikistan,79,176.035,8.232
Africa,Comoros,7,478.891,8.002
Africa,Mauritius,10,162.127,7.862
Africa,Angola,222,31.450,6.713
Africa,Mali,132,112.092,6.458
Africa,Somalia,99,155.110,6.175
Africa,Togo,50,126.859,6.009
Africa,Chad,92,80.221,5.538
Africa,Nigeria,1116,272.100,5.373
Africa,Guinea,70,164.591,5.293
Asia,Malaysia,167,21.476,5.141
Australia/Oceania,New Zealand,25,697.010,5.003
Africa,South Sudan,55,269.086,4.895
Asia,Singapore,28,5729.802,4.775
Africa,Ivory Coast,120,345.418,4.517
Africa,Benin,41,96.920,3.359
Asia,China,4634,3402.386,3.194
Africa,DRC,276,773.325,3.046
Africa,Burkina Faso,63,132.305,2.979
Africa,Niger,69,1943.237,2.810
Africa,Rwanda,33,418.079,2.532
Africa,Mozambique,73,53.687,2.318
Africa,Uganda,95,57.930,2.057
Asia,Thailand,59,476.478,0.840
Australia/Oceania,Papua New Guinea,7,73.344,0.775
Asia,Sri Lanka,13,32.795,0.606
Asia,Vietnam,35,234.260,0.343
Asia,Taiwan,7,364.937,0.291
