2020/06/15 04:04:35 UTC
Continent,Country,Total deaths,Td,Deaths/Mil.
North America,Guatemala,384,13.071,21.453
Asia,Oman,104,14.706,20.392
Europe,Malta,9,155.010,20.385
Europe,Ukraine,889,33.896,20.317
Africa,Mauritania,87,9.147,18.737
South America,Argentina,833,14.887,18.440
Europe,Greece,183,119.680,17.532
Africa,Algeria,767,66.799,17.491
Africa,Egypt,1575,18.037,15.398
South America,Guyana,12,151.856,15.245
Asia,Iraq,607,9.878,15.108
Asia,Cyprus,18,248.595,14.905
Europe,Latvia,28,588.979,14.830
Asia,Maldives,8,72.349,14.813
Europe,Montenegro,9,1574.483,14.317
Europe,Albania,36,24.330,12.521
Asia,Afghanistan,471,24.657,12.114
Asia,Pakistan,2632,14.205,11.928
Asia,Azerbaijan,119,17.559,11.736
North America,El Salvador,74,23.091,11.418
Africa,Cabo Verde,6,16.018,10.800
Africa,Sudan,459,28.261,10.490
Africa,Gabon,23,43.945,10.348
South America,French Guiana,3,8.091,10.059
Asia,Philippines,1088,28.686,9.944
North America,Nicaragua,55,17.995,8.303
Africa,Cameroon,212,52.026,7.986
Asia,Indonesia,2134,23.682,7.805
Africa,Guinea-Bissau,15,74.547,7.634
North America,Cuba,84,188.921,7.399
Asia,Japan,925,291.199,7.324
Asia,Bangladesh,1171,16.982,7.118
Asia,India,9520,18.870,6.890
South America,Uruguay,23,1369.080,6.618
Africa,Sierra Leone,51,25.858,6.413
North America,Haiti,73,14.339,6.404
Africa,Liberia,32,19.922,6.358
Africa,Morocco,212,72.527,5.738
North America,Trinidad and Tobago,8,97.020,5.724
Africa,Somalia,88,42.255,5.546
Asia,Yemen,164,11.886,5.407
Asia,S. Korea,277,168.030,5.393
Asia,Tajikistan,50,45.812,5.253
Europe,Slovakia,28,373.116,5.137
South America,Suriname,3,9.094,5.120
Africa,Mali,104,29.309,5.117
North America,Belize,2,94.594,5.000
Asia,Lebanon,32,58.549,4.692
Africa,Chad,73,314.816,4.466
Asia,Singapore,26,70.676,4.446
Africa,Congo,24,76.043,4.352
Africa,Tunisia,49,588.440,4.158
Asia,Kyrgyzstan,27,37.402,4.147
Asia,Kazakhstan,77,36.552,4.101
Australia/Oceania,Australia,102,472.098,4.005
Asia,Malaysia,121,310.653,3.736
Africa,Senegal,60,29.919,3.583
Asia,Georgia,14,73.768,3.516
Africa,Eswatini,4,12.561,3.453
North America,Jamaica,10,140.117,3.371
Asia,China,4634,2780.999,3.231
Africa,Niger,66,676.855,2.761
Africa,Burkina Faso,53,865.115,2.549
Africa,South Sudan,27,19.320,2.408
North America,Costa Rica,12,18.428,2.358
Africa,Comoros,2,21.883,2.307
Africa,Nigeria,420,19.157,2.037
Africa,Kenya,103,18.554,1.920
Africa,Guinea,25,50.522,1.909
Africa,Ghana,54,22.444,1.738
Africa,Ivory Coast,45,15.790,1.708
Africa,Togo,13,71.020,1.570
South America,Paraguay,11,38.135,1.545
Africa,Libya,10,8.469,1.454
Africa,CAR,7,21.076,1.450
Africa,DRC,107,27.928,1.187
South America,Venezuela,25,21.525,0.881
Asia,Jordan,9,27.980,0.880
Asia,Thailand,58,658.924,0.833
Asia,Nepal,19,9.456,0.653
Africa,Zambia,11,21.979,0.599
Asia,Palestine,3,116.917,0.591
Asia,Uzbekistan,19,30.418,0.569
Asia,Hong Kong,4,1792.824,0.533
Asia,Sri Lanka,11,167.293,0.512
Africa,Benin,6,9.211,0.502
Africa,Ethiopia,57,9.620,0.494
Africa,Madagascar,10,25.551,0.362
Asia,Syria,6,21.338,0.339
Africa,Malawi,6,21.833,0.318
Africa,Zimbabwe,4,15.850,0.272
Africa,Angola,6,11.263,0.171
Africa,Rwanda,2,17.208,0.155
Asia,Myanmar,6,64.195,0.115
Africa,Mozambique,3,15.236,0.098
