2020/07/22 00:09:59 UTC
Continent,Country,Total deaths,Td,Deaths/Mil.
Europe,Belgium,9805,234.417,845.818
Europe,Andorra,52,184.050,672.941
Europe,UK,45422,320.546,668.853
Europe,Spain,28424,156.310,607.905
Europe,Italy,35073,840.998,580.079
Europe,Sweden,5646,172.742,558.850
Europe,France,30165,171.005,461.989
South America,Chile,8677,104.461,453.680
North America,USA,144912,38.082,437.637
South America,Peru,13579,59.797,411.547
South America,Brazil,81597,42.197,383.743
Europe,Netherlands,6136,270.123,358.099
Europe,Ireland,1753,945.997,354.785
North America,Sint Maarten,15,380.879,349.557
North America,Mexico,39485,42.246,306.029
South America,Ecuador,5366,53.172,303.935
Europe,Channel Islands,47,1411.939,270.149
North America,Panama,1127,39.242,260.991
North America,Canada,8862,167.786,234.666
Europe,Switzerland,1972,223.071,227.754
Asia,Armenia,662,59.427,223.383
Europe,North Macedonia,432,39.809,207.371
South America,Bolivia,2218,26.731,189.867
Europe,Luxembourg,111,39.045,177.173
Europe,Moldova,707,57.538,175.283
Asia,Iran,14634,78.783,174.090
Europe,Portugal,1697,126.012,166.445
Asia,Kyrgyzstan,1079,5.654,165.224
North America,Bermuda,9,245.020,144.529
South America,Colombia,7166,17.485,140.747
Africa,Mayotte,38,134.581,139.123
South America,French Guiana,39,50.978,130.417
Europe,Germany,9180,314.239,109.544
Europe,Romania,2074,31.736,107.852
Europe,Denmark,611,265.375,105.462
Europe,Monaco,4,266.854,101.874
Asia,Iraq,3950,28.112,98.101
Asia,Kuwait,412,66.377,96.397
North America,Honduras,935,28.010,94.335
North America,Dominican Republic,999,28.815,92.048
Africa,South Africa,5368,19.658,90.447
Europe,Russia,12580,85.164,86.208
North America,Guatemala,1531,18.328,85.362
Europe,Bosnia and Herzegovina,264,21.088,80.489
All,World,618413,42.723,79.341
All,Total:,618413,42.723,79.337
Europe,Austria,710,116.914,78.817
North America,Saint Martin,3,71.945,77.543
Asia,Bahrain,129,53.454,75.701
Asia,Saudi Arabia,2557,66.420,73.384
Asia,Oman,337,30.371,65.913
Asia,Turkey,5526,162.726,65.489
Africa,Sao Tome and Principe,14,256.110,63.826
Europe,Hungary,596,234.552,61.698
Europe,Finland,328,710.917,59.210
Asia,Qatar,160,177.492,56.984
Africa,Djibouti,56,505.719,56.635
Europe,Serbia,491,37.502,56.202
Europe,Montenegro,35,7.887,55.727
South America,Argentina,2490,20.088,55.062
Europe,Slovenia,114,78.841,54.838
North America,El Salvador,352,24.281,54.246
Europe,Belarus,507,295.920,53.659
Europe,Estonia,69,1399.116,52.006
North America,Turks and Caicos,2,41.195,51.630
Europe,Norway,255,842.291,47.011
Asia,Israel,425,19.922,46.210
Europe,Bulgaria,313,25.403,45.053
Europe,Poland,1636,82.658,43.245
Africa,Egypt,4399,81.507,42.964
Europe,Albania,117,30.922,40.664
North America,Martinique,15,179.168,39.962
Africa,Cabo Verde,21,24.046,37.744
Asia,Azerbaijan,376,41.320,37.065
South America,Suriname,21,14.064,35.780
North America,Guadeloupe,14,186.793,34.964
Europe,Ukraine,1518,51.647,34.717
Asia,UAE,341,142.486,34.457
Europe,Czechia,360,68.248,33.602
Africa,Mauritania,155,59.724,33.305
Asia,Kazakhstan,585,33.327,31.134
North America,Antigua and Barbuda,3,181.940,30.632
Asia,Afghanistan,1186,195.055,30.437
