2020/09/13 14:12:30 UTC
Continent,Country,Total deaths,Td,Deaths/Mil.
Europe,San Marino,42,581.432,1237.313
South America,Peru,30593,73.817,925.283
Europe,Belgium,9923,82.148,855.405
Europe,Andorra,53,48.085,685.727
Europe,Spain,29747,44.507,636.208
South America,Bolivia,7297,93.034,623.403
South America,Chile,11895,169.187,621.189
South America,Brazil,131274,106.136,616.698
Europe,UK,41623,81.883,612.535
North America,USA,198154,127.260,597.948
Europe,Italy,35603,137.044,589.079
Europe,Sweden,5846,273.702,578.146
North America,Mexico,70604,76.349,546.459
North America,Panama,2155,101.071,497.902
Europe,France,30910,29.787,473.350
South America,Colombia,22734,65.650,445.853
North America,Sint Maarten,19,115.108,442.133
Europe,Netherlands,6254,45.892,364.808
Europe,Ireland,1783,122.226,360.313
Europe,North Macedonia,648,94.172,311.053
Asia,Armenia,916,181.012,309.002
Europe,Isle of Man,24,1632.707,281.947
Europe,Moldova,1117,61.488,277.040
Europe,Channel Islands,48,1533.240,275.564
Asia,Iran,23157,109.902,274.984
Africa,South Africa,15427,275.162,259.459
South America,Argentina,11307,33.022,249.714
North America,Canada,9170,138.886,242.551
Europe,Switzerland,2021,68.593,233.161
Europe,Romania,4163,49.675,216.688
Europe,Bosnia and Herzegovina,696,53.733,212.404
South America,French Guiana,63,229.707,209.883
North America,Honduras,2065,95.141,207.835
Europe,Luxembourg,124,114.689,197.462
Asia,Iraq,7941,43.820,196.574
Europe,Montenegro,118,26.094,187.878
Europe,Portugal,1867,74.391,183.219
North America,Dominican Republic,1953,113.452,179.667
North America,Bahamas,67,28.937,170.063
North America,Aruba,18,23.155,168.445
North America,Guatemala,2949,92.407,163.994
Asia,Kyrgyzstan,1063,404.124,162.409
South America,Suriname,93,83.332,158.256
North America,Saint Martin,6,70.612,154.664
Asia,Oman,780,126.926,152.000
North America,Bermuda,9,426.974,144.610
Asia,Kuwait,560,76.810,130.746
North America,Turks and Caicos,5,56.496,128.797
Europe,Russia,18578,118.891,127.290
Asia,Bahrain,211,57.584,123.198
Asia,Saudi Arabia,4268,273.851,122.214
North America,El Salvador,785,178.526,120.893
Asia,Israel,1108,27.557,120.464
All,Total:,925380,69.806,118.716
All,World,925380,69.806,118.713
North America,Costa Rica,590,29.035,115.608
Europe,Albania,330,47.644,114.711
Europe,Germany,9427,130.770,112.453
Europe,Denmark,631,42.331,108.847
Europe,Bulgaria,717,100.774,103.356
Asia,Kazakhstan,1634,894.131,86.823
