2020/07/07 01:13:57 UTC
Continent,Country,Total deaths,Td,Deaths/Mil.
Africa,Eswatini,13,22.136,11.200
Africa,CAR,52,65.489,10.766
North America,Haiti,113,74.367,9.903
South America,Uruguay,29,163.917,8.338
Africa,Senegal,136,50.504,8.129
Africa,Comoros,7,186.186,8.058
Africa,Congo,44,13.503,7.969
Africa,Mauritius,10,1656.967,7.865
Africa,Sierra Leone,62,85.858,7.775
Asia,Japan,977,71.410,7.707
Africa,Liberia,39,36.468,7.704
North America,Cuba,86,293.666,7.588
Africa,Morocco,237,35.312,6.428
Africa,Mali,119,72.948,5.871
Africa,Somalia,92,175.431,5.784
North America,Trinidad and Tobago,8,212.671,5.714
Asia,Tajikistan,53,81.482,5.552
Asia,S. Korea,284,186.706,5.534
Asia,Lebanon,36,83.028,5.271
Europe,Slovakia,28,84.937,5.124
North America,Belize,2,21.744,5.000
Africa,Libya,34,14.646,4.962
North America,Costa Rica,23,11.677,4.516
Africa,Chad,74,702.733,4.498
Asia,Singapore,26,200.407,4.444
Australia/Oceania,New Zealand,22,1238.075,4.403
Africa,Tunisia,50,230.269,4.212
Australia/Oceania,Australia,106,53.083,4.160
Africa,Ghana,129,28.160,4.150
Asia,Georgia,15,182.523,3.762
Asia,Malaysia,121,1447.828,3.741
Africa,South Sudan,38,304.004,3.403
North America,Jamaica,10,102.016,3.374
Asia,Palestine,17,8.351,3.333
Asia,China,4634,15590.693,3.217
Africa,Nigeria,654,31.728,3.171
Africa,Kenya,164,20.489,3.049
Africa,Ivory Coast,75,33.785,2.845
South America,Paraguay,20,48.242,2.801
Africa,Niger,68,292.193,2.800
Africa,Guinea,34,121.850,2.588
Africa,Burkina Faso,53,125.243,2.544
South America,Venezuela,68,16.572,2.395
Africa,Réunion,2,108.748,2.233
Africa,DRC,182,89.308,2.033
Africa,Togo,15,107.535,1.809
Africa,Zambia,30,205.946,1.636
Africa,Gambia,3,18.610,1.230
Asia,Nepal,35,29.782,1.201
Africa,Madagascar,33,12.640,1.188
Asia,Uzbekistan,37,22.919,1.107
Africa,Malawi,19,13.749,0.993
Asia,Jordan,10,159.342,0.977
Asia,Hong Kong,7,75.544,0.936
Asia,Thailand,58,643.497,0.835
Asia,Syria,14,16.866,0.790
Africa,Angola,19,24.572,0.604
Africa,Zimbabwe,9,22.391,0.601
Asia,Sri Lanka,11,333.490,0.514
Asia,Taiwan,7,1086.853,0.296
Africa,Mozambique,8,37.442,0.253
Africa,Rwanda,3,45.748,0.232
Asia,Myanmar,6,87.742,0.114
