2020/11/05 07:39:32 UTC
Continent,Country,Total deaths,Td,Deaths/Mil.
Asia,Tajikistan,83,222.651,8.634
Asia,Malaysia,271,29.726,8.338
Africa,Comoros,7,70.195,7.986
Africa,Mauritius,10,166.264,7.854
Africa,Togo,57,67.033,6.823
Africa,Mali,137,240.774,6.719
Africa,Somalia,107,68.793,6.680
Africa,Chad,99,164.847,5.939
Africa,Nigeria,1155,318.643,5.563
Africa,Guinea,73,132.312,5.506
Africa,South Sudan,59,266.992,5.252
Australia/Oceania,New Zealand,25,396.446,4.992
Asia,Singapore,28,6702.155,4.773
Africa,Ivory Coast,126,449.657,4.736
Africa,Benin,43,128.135,3.509
Africa,DRC,315,230.016,3.494
Asia,China,4634,2086.736,3.229
Africa,Burkina Faso,67,178.729,3.167
Africa,Mozambique,95,82.576,3.011
Africa,Niger,69,846.677,2.816
Africa,Rwanda,35,555.446,2.679
Africa,Uganda,117,53.868,2.533
Australia/Oceania,Fiji,2,162.531,2.235
Asia,Sri Lanka,24,22.165,1.119
Asia,Thailand,59,390.893,0.852
Australia/Oceania,Papua New Guinea,7,319.419,0.774
Asia,Vietnam,35,222.065,0.349
Asia,Taiwan,7,181.293,0.296
