2020/06/27 00:56:28 UTC
Continent,Country,Total deaths,Td,Deaths/Mil.
Asia,Afghanistan,683,54.961,17.562
South America,Suriname,10,17.120,17.044
Europe,Latvia,30,2695.302,15.917
Asia,Cyprus,19,685.173,15.744
South America,Guyana,12,30.108,15.237
Asia,Maldives,8,80.837,14.805
Europe,Montenegro,9,22.846,14.330
Africa,Sudan,572,45.262,13.038
Africa,Cameroon,313,28.773,11.807
Asia,India,15689,19.225,11.364
Africa,Guinea-Bissau,22,104.832,11.191
North America,Nicaragua,74,27.846,11.185
Asia,Philippines,1224,26.950,11.172
Asia,Bangladesh,1661,22.873,10.083
Asia,Yemen,293,28.587,9.955
Asia,Indonesia,2683,30.238,9.808
North America,Haiti,96,40.420,8.417
Africa,CAR,40,19.522,8.287
Africa,Comoros,7,18.756,8.055
Asia,Kazakhstan,150,25.691,7.990
Africa,Mauritius,10,411.205,7.859
Asia,Japan,969,190.764,7.668
South America,Uruguay,26,65.105,7.497
North America,Cuba,85,561.619,7.495
Africa,Sierra Leone,59,68.001,7.407
Africa,Eswatini,8,31.152,6.901
Africa,Liberia,34,29.729,6.711
Africa,Congo,37,23.344,6.706
Asia,Kyrgyzstan,43,11.824,6.597
Africa,Morocco,218,25.439,5.903
Africa,Senegal,98,40.644,5.861
North America,Trinidad and Tobago,8,599.222,5.742
Africa,Somalia,90,85.376,5.660
Africa,Mali,113,70.504,5.595
Asia,S. Korea,282,204.136,5.505
Asia,Tajikistan,52,65.722,5.456
Europe,Slovakia,28,116.541,5.130
North America,Belize,2,109.153,5.043
Asia,Lebanon,33,41.558,4.842
Africa,Chad,74,597.143,4.534
Asia,Singapore,26,153.098,4.445
Australia/Oceania,New Zealand,22,564.885,4.400
Africa,Tunisia,50,311.332,4.253
Australia/Oceania,Australia,104,195.689,4.081
Asia,Malaysia,121,585.691,3.740
Asia,Georgia,14,191.434,3.504
North America,Jamaica,10,69.693,3.377
Africa,Ghana,103,26.701,3.318
Africa,South Sudan,36,118.361,3.226
Asia,China,4634,2953.487,3.220
Africa,Niger,67,129.310,2.784
Africa,Nigeria,554,24.727,2.687
Africa,Libya,18,15.371,2.626
Africa,Kenya,137,20.642,2.550
Africa,Burkina Faso,53,108.916,2.535
Africa,Ivory Coast,64,20.213,2.424
North America,Costa Rica,12,15.131,2.357
Africa,Réunion,2,190.525,2.236
Africa,Guinea,29,69.236,2.211
South America,Paraguay,13,19.612,1.823
Africa,Togo,14,77.203,1.682
Africa,DRC,149,27.074,1.660
South America,Venezuela,39,17.965,1.368
Africa,Benin,14,10.058,1.157
Africa,Zambia,21,71.095,1.138
Asia,Hong Kong,7,81.722,0.936
Asia,Nepal,27,13.817,0.928
Asia,Jordan,9,53.336,0.880
Africa,Gambia,2,27.308,0.837
Asia,Thailand,58,956.454,0.825
Africa,Ethiopia,89,16.884,0.771
Africa,Malawi,13,10.045,0.686
Asia,Uzbekistan,20,21.816,0.598
Asia,Palestine,3,5.805,0.588
Africa,Madagascar,16,16.927,0.574
Asia,Sri Lanka,11,150.248,0.513
Asia,Syria,8,15.644,0.471
Africa,Zimbabwe,6,30.705,0.406
Asia,Taiwan,7,2166.431,0.298
Africa,Angola,10,23.205,0.283
Africa,Mozambique,5,24.245,0.159
Africa,Rwanda,2,18.601,0.154
Asia,Myanmar,6,200.656,0.102
