2020/10/11 22:16:26 UTC
Continent,Country,Total deaths,Td,Deaths/Mil.
Europe,San Marino,42,397.053,1237.101
South America,Peru,33223,192.097,1003.772
Europe,Belgium,10175,23.471,876.861
Europe,Andorra,55,19.798,711.511
South America,Bolivia,8292,352.282,707.733
South America,Brazil,150488,128.544,706.577
Europe,Spain,32929,51.836,704.205
South America,Chile,13318,206.252,695.046
South America,Ecuador,12191,104.321,688.098
North America,USA,219684,105.279,662.618
North America,Mexico,83642,67.632,646.886
Europe,UK,42825,21.162,629.909
Europe,Italy,36166,55.681,598.402
Europe,Sweden,5894,112.165,582.569
North America,Panama,2482,113.380,572.764
South America,Colombia,27834,67.543,545.431
South America,Argentina,23581,43.612,520.425
North America,Sint Maarten,22,115.846,511.508
Europe,France,32683,28.304,500.401
Europe,Netherlands,6584,19.335,384.026
Europe,North Macedonia,792,44.846,380.169
Europe,Ireland,1826,43.425,368.652
Europe,Moldova,1461,51.656,362.411
Asia,Armenia,1020,66.799,344.029
Asia,Iran,28544,83.279,338.652
Europe,Montenegro,202,36.149,321.607
North America,Aruba,33,174.514,308.724
Africa,South Africa,17780,298.041,298.742
Europe,Bosnia and Herzegovina,928,62.392,283.363
Europe,Isle of Man,24,555.554,281.809
Europe,Romania,5411,36.391,281.800
Europe,Channel Islands,48,159.065,275.365
North America,Bahamas,106,37.215,268.851
North America,Canada,9613,53.570,254.089
North America,Honduras,2504,90.124,251.707
Asia,Iraq,9852,81.733,243.453
Europe,Switzerland,2088,46.480,240.766
South America,French Guiana,69,425.561,229.413
Asia,Israel,1980,56.966,215.277
North America,Costa Rica,1076,48.915,210.686
Europe,Luxembourg,132,54.234,209.935
North America,Saint Martin,8,39.395,205.940
Europe,Portugal,2080,53.506,204.150
Asia,Oman,1038,108.764,201.885
North America,Dominican Republic,2173,141.381,199.753
North America,Guadeloupe,77,30.447,192.435
North America,Guatemala,3384,123.922,187.944
South America,Suriname,107,217.655,181.953
Asia,Kyrgyzstan,1085,130.115,165.560
Asia,Bahrain,273,120.263,158.977
Africa,Mayotte,43,89.718,156.596
Europe,Russia,22597,72.818,154.820
North America,Turks and Caicos,6,3374.586,154.397
Asia,Kuwait,658,129.345,153.456
South America,Paraguay,1065,40.530,148.819
Europe,Albania,420,63.489,146.000
North America,Bermuda,9,295.159,144.685
Asia,Saudi Arabia,5043,569.145,144.244
All,World,1080806,74.154,138.667
All,Total:,1080806,74.154,138.658
North America,El Salvador,890,193.961,137.025
Africa,Cabo Verde,75,41.746,134.495
South America,Guyana,103,33.791,130.762
Europe,Bulgaria,892,38.577,128.635
Europe,Germany,9702,61.514,115.696
Europe,Denmark,669,54.910,115.386
Europe,Ukraine,4972,34.152,113.884
Asia,Turkey,8837,144.361,104.480
Europe,Hungary,954,23.269,98.835
Africa,Eswatini,113,299.353,97.128
Europe,Belarus,896,107.634,94.830
Europe,Austria,851,34.937,94.332
Europe,Malta,41,33.724,92.782
Asia,Kazakhstan,1746,907.386,92.681
Europe,Czechia,982,13.706,91.654
Africa,Libya,631,32.621,91.491
North America,Belize,36,30.690,90.087
Europe,Serbia,763,188.069,87.427
Europe,Slovenia,167,16.873,80.329
Europe,Poland,3004,21.196,79.388
Europe,Croatia,324,33.177,79.066
Asia,India,109184,67.025,78.905
Asia,Qatar,219,481.931,77.997
North America,Caribbean Netherlands,2,27.423,76.081
Asia,Palestine,381,74.284,74.215
Africa,Morocco,2605,36.171,70.354
Africa,Sao Tome and Principe,15,494.634,68.102
Asia,Lebanon,459,26.105,67.332
Asia,Maldives,35,142.775,64.439
North America,Trinidad and Tobago,90,78.571,64.247
Europe,Finland,346,37.395,62.406
Africa,Djibouti,61,6575.714,61.495
Asia,Azerbaijan,609,155.344,59.911
Africa,Egypt,6040,621.326,58.730
Africa,Equatorial Guinea,83,1362.341,58.656
North America,Martinique,22,26.660,58.643
Asia,Philippines,6321,95.303,57.465
Europe,Estonia,68,70.232,51.251
Europe,Monaco,2,92.167,50.863
Europe,Norway,275,66.886,50.616
Africa,Namibia,128,184.382,50.123
Africa,Gambia,117,461.322,48.063
North America,Jamaica,139,43.030,46.880
Asia,UAE,445,66.934,44.844
Asia,Indonesia,11844,51.554,43.192
Europe,Greece,449,40.642,43.137
Africa,Algeria,1801,272.681,40.858
Africa,Tunisia,478,12.718,40.333
Europe,Lithuania,103,29.208,37.990
Asia,Afghanistan,1477,419.198,37.705
Australia/Oceania,French Polynesia,10,14.352,35.541
Australia/Oceania,Australia,898,1023.081,35.110
Africa,Mauritania,163,1107.658,34.802
Asia,Bangladesh,5524,189.226,33.457
North America,Antigua and Barbuda,3,132.203,30.568
Asia,Pakistan,6570,356.111,29.582
Europe,Iceland,10,25.776,29.251
North America,Barbados,7,97.506,24.364
South America,Venezuela,691,80.775,24.320
Africa,Gabon,54,1125.669,24.106
North America,Nicaragua,153,269.280,23.020
