2020/07/03 10:48:42 UTC
Continent,Country,Total deaths,Td,Deaths/Mil.
Asia,Kyrgyzstan,76,9.030,11.647
Asia,Indonesia,3036,25.523,11.105
Asia,Yemen,325,38.380,10.913
Asia,Kazakhstan,188,5.870,10.011
Africa,CAR,47,31.297,9.728
North America,Haiti,110,41.578,9.646
Africa,Eswatini,11,22.852,9.475
South America,Uruguay,28,112.428,8.072
Africa,Comoros,7,44.955,8.040
Asia,Japan,975,117.423,7.697
North America,Cuba,86,354.344,7.602
Africa,Sierra Leone,60,42.439,7.510
Africa,Senegal,125,34.854,7.468
Africa,Congo,41,20.208,7.417
Africa,Liberia,37,26.295,7.319
Africa,Morocco,230,31.673,6.231
Africa,Mali,117,47.150,5.798
North America,Trinidad and Tobago,8,87.661,5.723
Africa,Somalia,90,213.995,5.656
Asia,S. Korea,282,153.295,5.502
Asia,Tajikistan,52,77.640,5.451
Europe,Slovakia,28,90.280,5.128
Asia,Lebanon,35,62.574,5.125
North America,Belize,2,24.666,5.000
Africa,Chad,74,839.884,4.518
Asia,Singapore,26,121.375,4.444
Australia/Oceania,New Zealand,22,672.444,4.400
Africa,Tunisia,50,354.799,4.244
Australia/Oceania,Australia,104,55.004,4.082
Africa,Libya,26,19.875,3.793
Africa,Ghana,117,30.575,3.768
Asia,Georgia,15,173.542,3.754
Asia,Malaysia,121,871.746,3.736
North America,Costa Rica,18,11.989,3.535
Africa,South Sudan,38,121.684,3.403
North America,Jamaica,10,109.466,3.371
Asia,China,4634,5064.428,3.217
Africa,Nigeria,616,26.757,2.999
Africa,Niger,68,207.366,2.831
Africa,Kenya,152,19.101,2.825
South America,Paraguay,19,12.643,2.665
Africa,Ivory Coast,68,26.742,2.579
Africa,Burkina Faso,53,139.739,2.521
Africa,Guinea,33,93.363,2.513
Africa,Réunion,2,169.324,2.234
Africa,DRC,179,36.936,2.008
South America,Venezuela,57,13.388,2.008
Asia,Palestine,10,5.894,1.960
Africa,Benin,21,29.472,1.734
Africa,Togo,14,38.489,1.700
Africa,Zambia,30,56.195,1.636
Asia,Nepal,32,15.519,1.099
Asia,Hong Kong,7,120.641,0.935
Africa,Ethiopia,103,39.797,0.899
Asia,Jordan,9,107.794,0.879
Africa,Madagascar,24,17.776,0.869
Asia,Thailand,58,698.910,0.839
Africa,Gambia,2,17.993,0.836
Africa,Malawi,16,14.484,0.835
Asia,Uzbekistan,27,19.548,0.807
Africa,Angola,17,12.253,0.540
Asia,Syria,9,19.098,0.519
Asia,Sri Lanka,11,176.568,0.511
Africa,Zimbabwe,7,42.887,0.476
Asia,Taiwan,7,1086.853,0.296
Africa,Rwanda,3,21.698,0.231
Africa,Mozambique,6,31.775,0.190
Asia,Myanmar,6,131.652,0.118
