"日付け","終値","始値","高値","安値","出来高","変化率 %"
"2015年07月23日","5,850.0","5,840.0","5,860.0","5,820.0","3.26K","1.21%"
"2015年07月22日","5,780.0","5,800.0","5,860.0","5,780.0","7.03K","-2.03%"
"2015年07月21日","5,900.0","5,920.0","5,920.0","5,880.0","3.36K","1.20%"
"2015年07月17日","5,830.0","5,780.0","5,840.0","5,760.0","7.59K","2.28%"
"2015年07月16日","5,700.0","5,680.0","5,700.0","5,670.0","1.83K","1.06%"
"2015年07月15日","5,640.0","5,650.0","5,670.0","5,640.0","0.80K","-0.35%"
"2015年07月14日","5,660.0","5,600.0","5,670.0","5,590.0","6.67K","3.66%"
"2015年07月13日","5,460.0","5,460.0","5,490.0","5,430.0","1.49K","0.92%"
"2015年07月10日","5,410.0","5,410.0","5,410.0","5,380.0","3.08K","0.00%"
"2015年07月09日","5,410.0","5,350.0","5,410.0","5,310.0","7.44K","-0.73%"
"2015年07月08日","5,450.0","5,530.0","5,530.0","5,430.0","4.98K","-1.98%"
"2015年07月07日","5,560.0","5,550.0","5,570.0","5,530.0","2.03K","1.28%"
"2015年07月06日","5,490.0","5,480.0","5,500.0","5,450.0","5.31K","-1.79%"
"2015年07月03日","5,590.0","5,570.0","5,590.0","5,570.0","2.58K","0.36%"
"2015年07月02日","5,570.0","5,560.0","5,590.0","5,540.0","7.84K","0.54%"
"2015年07月01日","5,540.0","5,480.0","5,540.0","5,480.0","16.14K","0.73%"
"2015年06月30日","5,500.0","5,480.0","5,500.0","5,480.0","6.97K","0.18%"
"2015年06月29日","5,490.0","5,500.0","5,540.0","5,450.0","9.41K","-2.83%"
"2015年06月26日","5,650.0","5,700.0","5,700.0","5,650.0","1.34K","-0.88%"
"2015年06月25日","5,700.0","5,690.0","5,700.0","5,680.0","0.66K","-0.18%"
"2015年06月24日","5,710.0","5,740.0","5,740.0","5,680.0","5.39K","0.53%"
"2015年06月23日","5,680.0","5,700.0","5,710.0","5,660.0","3.52K","1.07%"
"2015年06月22日","5,620.0","5,620.0","5,650.0","5,620.0","1.59K","-0.53%"
"2015年06月19日","5,650.0","5,650.0","5,660.0","5,630.0","1.74K","1.07%"
"2015年06月18日","5,590.0","5,610.0","5,610.0","5,560.0","1.71K","0.00%"
"2015年06月17日","5,590.0","5,600.0","5,600.0","5,590.0","4.53K","0.36%"
"2015年06月16日","5,570.0","5,550.0","5,580.0","5,550.0","2.50K","0.00%"
"2015年06月15日","5,570.0","5,570.0","5,590.0","5,560.0","1.94K","-0.54%"
"2015年06月12日","5,600.0","5,590.0","5,630.0","5,580.0","0.74K","0.54%"
"2015年06月11日","5,570.0","5,600.0","5,630.0","5,570.0","11.74K","0.91%"
"2015年06月10日","5,520.0","5,610.0","5,640.0","5,480.0","13.09K","-1.08%"
"2015年06月09日","5,580.0","5,620.0","5,630.0","5,580.0","2.91K","-1.76%"
"2015年06月08日","5,680.0","5,700.0","5,700.0","5,670.0","1.62K","0.35%"
"2015年06月05日","5,660.0","5,650.0","5,690.0","5,650.0","1.21K","-0.88%"
"2015年06月04日","5,710.0","5,740.0","5,740.0","5,670.0","1.66K","0.00%"
"2015年06月03日","5,710.0","5,660.0","5,710.0","5,660.0","1.24K","-0.17%"
"2015年06月02日","5,720.0","5,720.0","5,750.0","5,710.0","1.07K","0.18%"
"2015年06月01日","5,710.0","5,710.0","5,720.0","5,680.0","4.50K","0.71%"
"2015年05月29日","5,670.0","5,660.0","5,700.0","5,660.0","2.10K","0.18%"
"2015年05月28日","5,660.0","5,650.0","5,690.0","5,640.0","9.37K","1.98%"
"2015年05月27日","5,550.0","5,560.0","5,590.0","5,540.0","3.14K","-0.18%"
"2015年05月26日","5,560.0","5,550.0","5,560.0","5,530.0","3.72K","0.18%"
"2015年05月25日","5,550.0","5,550.0","5,590.0","5,540.0","3.13K","0.18%"
"2015年05月22日","5,540.0","5,520.0","5,560.0","5,520.0","1.98K","1.09%"
"2015年05月21日","5,480.0","5,490.0","5,500.0","5,480.0","1.19K","-0.36%"
"2015年05月20日","5,500.0","5,470.0","5,500.0","5,470.0","4.53K","0.55%"
"2015年05月19日","5,470.0","5,470.0","5,480.0","5,450.0","3.33K","0.92%"
"2015年05月18日","5,420.0","5,430.0","5,470.0","5,410.0","4.87K","0.00%"
"2015年05月15日","5,420.0","5,410.0","5,440.0","5,400.0","3.39K","1.12%"
"2015年05月14日","5,360.0","5,360.0","5,360.0","5,320.0","1.80K","-0.19%"
"2015年05月13日","5,370.0","5,380.0","5,400.0","5,350.0","5.28K","0.00%"
"2015年05月12日","5,370.0","5,380.0","5,390.0","5,360.0","1.89K","-0.37%"
"2015年05月11日","5,390.0","5,380.0","5,400.0","5,370.0","3.42K","1.13%"
"2015年05月08日","5,330.0","5,340.0","5,340.0","5,320.0","1.80K","0.76%"
"2015年05月07日","5,290.0","5,300.0","5,310.0","5,260.0","3.14K","-1.49%"
"2015年05月01日","5,370.0","5,330.0","5,370.0","5,320.0","3.59K","0.00%"
"2015年04月30日","5,370.0","5,410.0","5,430.0","5,340.0","14.56K","-1.47%"
"2015年04月28日","5,450.0","5,470.0","5,480.0","5,450.0","4.08K","-0.18%"
"2015年04月27日","5,460.0","5,480.0","5,480.0","5,450.0","2.10K","0.37%"
"2015年04月24日","5,440.0","5,420.0","5,440.0","5,410.0","6.84K","0.93%"
"2015年04月23日","5,390.0","5,400.0","5,400.0","5,370.0","3.17K","0.19%"
"2015年04月22日","5,380.0","5,350.0","5,380.0","5,340.0","6.64K","0.94%"
"2015年04月21日","5,330.0","5,300.0","5,340.0","5,300.0","2.54K","1.33%"
"2015年04月20日","5,260.0","5,220.0","5,290.0","5,220.0","8.73K","-1.13%"
"2015年04月17日","5,320.0","5,340.0","5,360.0","5,290.0","5.90K","-0.93%"
"2015年04月16日","5,370.0","5,320.0","5,370.0","5,320.0","10.32K","1.51%"
"2015年04月15日","5,290.0","5,300.0","5,320.0","5,290.0","2.76K","-0.56%"
"2015年04月14日","5,320.0","5,340.0","5,340.0","5,320.0","4.22K","-0.75%"
"2015年04月13日","5,360.0","5,350.0","5,370.0","5,350.0","3.04K","0.19%"
"2015年04月10日","5,350.0","5,350.0","5,370.0","5,320.0","5.86K","0.94%"
"2015年04月09日","5,300.0","5,300.0","5,340.0","5,280.0","7.46K","0.95%"
"2015年04月08日","5,250.0","5,280.0","5,280.0","5,230.0","7.03K","0.19%"
"2015年04月07日","5,240.0","5,240.0","5,280.0","5,240.0","6.23K","1.95%"
"2015年04月06日","5,140.0","5,190.0","5,190.0","5,130.0","4.83K","-1.72%"
"2015年04月03日","5,230.0","5,220.0","5,230.0","5,220.0","2.16K","0.19%"
"2015年04月02日","5,220.0","5,230.0","5,230.0","5,200.0","3.03K","-0.38%"
"2015年04月01日","5,240.0","5,270.0","5,280.0","5,160.0","7.72K","-1.13%"
"2015年03月31日","5,300.0","5,340.0","5,360.0","5,300.0","3.12K","0.95%"
"2015年03月30日","5,250.0","5,250.0","5,260.0","5,220.0","1.87K","0.00%"
"2015年03月27日","5,250.0","5,200.0","5,270.0","5,200.0","3.17K","0.19%"
"2015年03月26日","5,240.0","5,270.0","5,280.0","5,200.0","28.27K","-2.60%"
"2015年03月25日","5,380.0","5,380.0","5,410.0","5,370.0","3.47K","0.00%"
"2015年03月24日","5,380.0","5,430.0","5,430.0","5,350.0","4.21K","-1.28%"
"2015年03月23日","5,450.0","5,400.0","5,460.0","5,400.0","11.50K","0.37%"
"2015年03月20日","5,430.0","5,420.0","5,430.0","5,410.0","1.26K","0.37%"
"2015年03月19日","5,410.0","5,380.0","5,410.0","5,370.0","12.14K","0.93%"
"2015年03月18日","5,360.0","5,360.0","5,370.0","5,350.0","2.65K","0.19%"
"2015年03月17日","5,350.0","5,350.0","5,390.0","5,330.0","6.43K","1.13%"
"2015年03月16日","5,290.0","5,320.0","5,320.0","5,290.0","3.30K","-0.75%"
"2015年03月13日","5,330.0","5,340.0","5,350.0","5,330.0","12.55K","0.38%"
"2015年03月12日","5,310.0","5,320.0","5,330.0","5,310.0","7.20K","-0.75%"
"2015年03月11日","5,350.0","5,300.0","5,360.0","5,300.0","4.57K","-0.93%"
"2015年03月10日","5,400.0","5,420.0","5,430.0","5,390.0","7.90K","0.75%"
"2015年03月09日","5,360.0","5,350.0","5,380.0","5,340.0","18.15K","-0.56%"
"2015年03月06日","5,390.0","5,410.0","5,410.0","5,380.0","2.38K","0.19%"
"2015年03月05日","5,380.0","5,370.0","5,420.0","5,360.0","6.22K","0.00%"
"2015年03月04日","5,380.0","5,400.0","5,430.0","5,330.0","9.76K","-0.74%"
"2015年03月03日","5,420.0","5,460.0","5,460.0","5,400.0","5.08K","0.18%"
"2015年03月02日","5,410.0","5,400.0","5,420.0","5,390.0","3.87K","0.19%"
"2015年02月27日","5,400.0","5,400.0","5,400.0","5,350.0","2.61K","0.75%"
"2015年02月26日","5,360.0","5,330.0","5,370.0","5,310.0","6.07K","0.37%"
"2015年02月25日","5,340.0","5,370.0","5,370.0","5,340.0","7.66K","0.19%"
"2015年02月24日","5,330.0","5,350.0","5,360.0","5,320.0","7.71K","-0.19%"
"2015年02月23日","5,340.0","5,320.0","5,350.0","5,320.0","8.17K","1.14%"
"2015年02月20日","5,280.0","5,290.0","5,300.0","5,280.0","15.13K","0.57%"
"2015年02月19日","5,250.0","5,270.0","5,280.0","5,240.0","5.97K","-0.38%"
"2015年02月18日","5,270.0","5,270.0","5,280.0","5,260.0","15.34K","0.38%"
"2015年02月17日","5,250.0","5,260.0","5,270.0","5,240.0","3.46K","-0.38%"
"2015年02月16日","5,270.0","5,260.0","5,270.0","5,260.0","4.14K","1.15%"
"2015年02月13日","5,210.0","5,240.0","5,250.0","5,210.0","3.40K","0.00%"
"2015年02月12日","5,210.0","5,200.0","5,250.0","5,200.0","13.08K","2.96%"
"2015年02月10日","5,060.0","5,070.0","5,080.0","5,060.0","1.65K","-0.20%"
"2015年02月09日","5,070.0","5,080.0","5,090.0","5,040.0","4.72K","0.80%"
"2015年02月06日","5,030.0","5,030.0","5,070.0","5,020.0","8.72K","0.80%"
"2015年02月05日","4,990.0","5,020.0","5,020.0","4,980.0","0.98K","-0.60%"
"2015年02月04日","5,020.0","5,000.0","5,040.0","4,995.0","4.22K","1.31%"
"2015年02月03日","4,955.0","5,000.0","5,000.0","4,955.0","1.14K","-0.40%"
"2015年02月02日","4,975.0","4,950.0","4,975.0","4,940.0","3.59K","-1.09%"
"2015年01月30日","5,030.0","5,040.0","5,040.0","4,995.0","3.59K","1.62%"
"2015年01月29日","4,950.0","4,950.0","4,980.0","4,940.0","12.27K","-2.75%"
"2015年01月28日","5,090.0","5,010.0","5,090.0","5,010.0","1.97K","-0.20%"
"2015年01月27日","5,100.0","5,130.0","5,150.0","5,100.0","10.83K","0.00%"
"2015年01月26日","5,100.0","5,060.0","5,100.0","5,010.0","3.23K","-0.78%"
"2015年01月23日","5,140.0","5,130.0","5,140.0","5,100.0","3.78K","1.98%"
"2015年01月22日","5,040.0","5,010.0","5,040.0","5,010.0","1.81K","0.40%"
"2015年01月21日","5,020.0","5,040.0","5,040.0","4,960.0","2.06K","0.60%"
"2015年01月20日","4,990.0","4,975.0","4,995.0","4,925.0","2.34K","1.42%"
"2015年01月19日","4,920.0","4,900.0","4,980.0","4,890.0","3.89K","2.18%"
"2015年01月16日","4,815.0","4,920.0","4,920.0","4,790.0","16.46K","-4.08%"
"2015年01月15日","5,020.0","4,980.0","5,020.0","4,975.0","5.86K","2.03%"
"2015年01月14日","4,920.0","5,010.0","5,020.0","4,920.0","7.01K","-3.34%"
"2015年01月13日","5,090.0","5,050.0","5,090.0","5,020.0","5.09K","-0.97%"
"2015年01月09日","5,140.0","5,200.0","5,200.0","5,130.0","4.76K","0.39%"
"2015年01月08日","5,120.0","5,070.0","5,120.0","5,050.0","4.82K","2.81%"
"2015年01月07日","4,980.0","4,980.0","5,010.0","4,960.0","6.86K","-1.39%"
"2015年01月06日","5,050.0","5,070.0","5,080.0","5,000.0","9.44K","-2.32%"
"2015年01月05日","5,170.0","5,180.0","5,200.0","5,120.0","5.28K","-1.71%"
