"日付け","終値","始値","高値","安値","出来高","変化率 %"
"2017年10月24日","7,000.0","6,960.0","7,020.0","6,960.0","2.51K","-0.71%"
"2017年10月23日","7,050.0","7,060.0","7,070.0","7,020.0","2.33K","0.71%"
"2017年10月20日","7,000.0","6,950.0","7,020.0","6,940.0","1.73K","0.14%"
"2017年10月19日","6,990.0","6,980.0","7,000.0","6,970.0","5.73K","0.43%"
"2017年10月18日","6,960.0","6,950.0","6,980.0","6,930.0","3.43K","0.29%"
"2017年10月17日","6,940.0","6,960.0","6,980.0","6,930.0","3.23K","0.14%"
"2017年10月16日","6,930.0","6,920.0","6,930.0","6,910.0","2.05K","0.14%"
"2017年10月13日","6,920.0","6,890.0","6,940.0","6,870.0","2.82K","0.00%"
"2017年10月12日","6,920.0","6,930.0","6,980.0","6,900.0","4.95K","0.14%"
"2017年10月11日","6,910.0","6,930.0","6,930.0","6,880.0","2.82K","-0.29%"
"2017年10月10日","6,930.0","6,880.0","6,930.0","6,880.0","2.20K","0.73%"
"2017年10月06日","6,880.0","6,900.0","6,920.0","6,880.0","4.69K","0.88%"
"2017年10月05日","6,820.0","6,830.0","6,850.0","6,820.0","3.35K","0.15%"
"2017年10月04日","6,810.0","6,820.0","6,840.0","6,780.0","5.19K","-0.58%"
"2017年10月03日","6,850.0","6,830.0","6,850.0","6,820.0","4.06K","0.74%"
"2017年10月02日","6,800.0","6,800.0","6,840.0","6,800.0","3.45K","1.04%"
"2017年09月29日","6,730.0","6,760.0","6,760.0","6,720.0","3.21K","-0.15%"
"2017年09月28日","6,740.0","6,750.0","6,790.0","6,740.0","5.98K","0.45%"
"2017年09月27日","6,710.0","6,690.0","6,710.0","6,660.0","7.02K","1.36%"
"2017年09月26日","6,620.0","6,640.0","6,640.0","6,610.0","7.59K","-1.19%"
"2017年09月25日","6,700.0","6,750.0","6,770.0","6,700.0","3.14K","-0.15%"
"2017年09月22日","6,710.0","6,750.0","6,750.0","6,680.0","4.99K","-1.18%"
"2017年09月21日","6,790.0","6,810.0","6,810.0","6,760.0","3.73K","0.44%"
"2017年09月20日","6,760.0","6,760.0","6,760.0","6,750.0","2.87K","0.30%"
"2017年09月19日","6,740.0","6,750.0","6,750.0","6,720.0","3.43K","1.20%"
"2017年09月15日","6,660.0","6,620.0","6,670.0","6,580.0","3.78K","-0.30%"
"2017年09月14日","6,680.0","6,670.0","6,710.0","6,640.0","3.31K","0.75%"
"2017年09月13日","6,630.0","6,670.0","6,690.0","6,610.0","8.74K","0.61%"
"2017年09月12日","6,590.0","6,620.0","6,630.0","6,590.0","12.82K","1.07%"
"2017年09月11日","6,520.0","6,500.0","6,530.0","6,480.0","6.40K","0.46%"
"2017年09月08日","6,490.0","6,530.0","6,530.0","6,470.0","3.73K","-0.61%"
"2017年09月07日","6,530.0","6,570.0","6,570.0","6,530.0","0.78K","-0.15%"
"2017年09月06日","6,540.0","6,520.0","6,540.0","6,510.0","3.81K","-0.76%"
"2017年09月05日","6,590.0","6,630.0","6,670.0","6,570.0","2.66K","-0.45%"
"2017年09月04日","6,620.0","6,640.0","6,640.0","6,590.0","3.93K","-0.45%"
"2017年09月01日","6,650.0","6,670.0","6,690.0","6,650.0","2.11K","0.45%"
"2017年08月31日","6,620.0","6,620.0","6,650.0","6,610.0","3.59K","2.32%"
"2017年08月30日","6,470.0","6,490.0","6,530.0","6,460.0","5.24K","1.41%"
"2017年08月29日","6,380.0","6,390.0","6,410.0","6,370.0","2.56K","-0.47%"
"2017年08月28日","6,410.0","6,440.0","6,450.0","6,400.0","3.02K","-1.38%"
"2017年08月25日","6,500.0","6,480.0","6,500.0","6,480.0","1.43K","0.78%"
"2017年08月24日","6,450.0","6,440.0","6,480.0","6,440.0","0.82K","-0.92%"
"2017年08月23日","6,510.0","6,520.0","6,540.0","6,470.0","2.52K","1.40%"
"2017年08月22日","6,420.0","6,390.0","6,450.0","6,390.0","6.51K","0.31%"
"2017年08月21日","6,400.0","6,400.0","6,410.0","6,370.0","3.09K","-0.31%"
"2017年08月18日","6,420.0","6,410.0","6,460.0","6,400.0","14.17K","-2.13%"
"2017年08月17日","6,560.0","6,580.0","6,580.0","6,550.0","9.30K","-0.61%"
"2017年08月16日","6,600.0","6,610.0","6,620.0","6,600.0","1.31K","0.00%"
"2017年08月15日","6,600.0","6,560.0","6,620.0","6,560.0","4.20K","1.54%"
"2017年08月14日","6,500.0","6,460.0","6,510.0","6,460.0","15.82K","-0.76%"
"2017年08月10日","6,550.0","6,560.0","6,590.0","6,550.0","3.86K","-0.15%"
"2017年08月09日","6,560.0","6,570.0","6,580.0","6,530.0","7.73K","-0.91%"
"2017年08月08日","6,620.0","6,640.0","6,640.0","6,610.0","6.36K","-0.60%"
"2017年08月07日","6,660.0","6,640.0","6,670.0","6,630.0","2.70K","1.37%"
"2017年08月04日","6,570.0","6,580.0","6,590.0","6,560.0","2.83K","-0.61%"
"2017年08月03日","6,610.0","6,630.0","6,650.0","6,610.0","1.07K","-1.05%"
"2017年08月02日","6,680.0","6,660.0","6,680.0","6,640.0","3.12K","0.91%"
"2017年08月01日","6,620.0","6,590.0","6,630.0","6,580.0","6.29K","-0.45%"
"2017年07月31日","6,650.0","6,630.0","6,650.0","6,570.0","4.06K","0.30%"
"2017年07月28日","6,630.0","6,660.0","6,670.0","6,610.0","6.92K","-1.49%"
"2017年07月27日","6,730.0","6,730.0","6,740.0","6,710.0","2.71K","0.45%"
"2017年07月26日","6,700.0","6,740.0","6,760.0","6,700.0","2.98K","0.45%"
"2017年07月25日","6,670.0","6,700.0","6,700.0","6,670.0","5.26K","-0.15%"
"2017年07月24日","6,680.0","6,680.0","6,680.0","6,650.0","3.71K","-0.74%"
"2017年07月21日","6,730.0","6,730.0","6,730.0","6,720.0","1.81K","0.00%"
"2017年07月20日","6,730.0","6,740.0","6,750.0","6,720.0","2.05K","0.30%"
"2017年07月19日","6,710.0","6,680.0","6,740.0","6,680.0","4.35K","0.60%"
"2017年07月18日","6,670.0","6,700.0","6,710.0","6,640.0","9.40K","-0.15%"
"2017年07月14日","6,680.0","6,700.0","6,700.0","6,660.0","9.68K","0.15%"
"2017年07月13日","6,670.0","6,630.0","6,670.0","6,630.0","9.50K","1.21%"
"2017年07月12日","6,590.0","6,610.0","6,610.0","6,570.0","2.46K","-0.45%"
"2017年07月11日","6,620.0","6,580.0","6,620.0","6,580.0","10.49K","0.91%"
"2017年07月10日","6,560.0","6,570.0","6,570.0","6,530.0","5.16K","1.39%"
"2017年07月07日","6,470.0","6,450.0","6,500.0","6,430.0","4.46K","0.00%"
"2017年07月06日","6,470.0","6,470.0","6,490.0","6,450.0","10.60K","0.94%"
"2017年07月05日","6,410.0","6,410.0","6,440.0","6,380.0","2.01K","0.63%"
"2017年07月04日","6,370.0","6,440.0","6,440.0","6,370.0","4.36K","-1.24%"
"2017年07月03日","6,450.0","6,450.0","6,480.0","6,440.0","5.09K","0.78%"
"2017年06月30日","6,400.0","6,430.0","6,440.0","6,390.0","8.42K","-2.44%"
"2017年06月29日","6,560.0","6,570.0","6,580.0","6,550.0","3.49K","1.86%"
"2017年06月28日","6,440.0","6,470.0","6,470.0","6,430.0","5.02K","-1.53%"
"2017年06月27日","6,540.0","6,580.0","6,580.0","6,540.0","0.86K","-0.61%"
"2017年06月26日","6,580.0","6,560.0","6,580.0","6,550.0","2.17K","0.77%"
"2017年06月23日","6,530.0","6,540.0","6,560.0","6,530.0","10.24K","-0.15%"
"2017年06月22日","6,540.0","6,530.0","6,570.0","6,520.0","2.37K","0.93%"
"2017年06月21日","6,480.0","6,500.0","6,500.0","6,460.0","1.80K","-0.92%"
"2017年06月20日","6,540.0","6,550.0","6,570.0","6,540.0","3.08K","1.87%"
"2017年06月19日","6,420.0","6,450.0","6,460.0","6,420.0","2.26K","-0.62%"
"2017年06月16日","6,460.0","6,440.0","6,470.0","6,430.0","6.85K","0.94%"
"2017年06月15日","6,400.0","6,400.0","6,430.0","6,360.0","9.16K","-1.23%"
"2017年06月14日","6,480.0","6,490.0","6,510.0","6,480.0","11.07K","0.47%"
"2017年06月13日","6,450.0","6,430.0","6,480.0","6,400.0","10.65K","0.00%"
"2017年06月12日","6,450.0","6,450.0","6,490.0","6,440.0","12.53K","-2.27%"
"2017年06月09日","6,600.0","6,590.0","6,630.0","6,570.0","5.89K","0.61%"
"2017年06月08日","6,560.0","6,560.0","6,590.0","6,560.0","2.60K","0.31%"
"2017年06月07日","6,540.0","6,520.0","6,540.0","6,510.0","5.20K","-0.76%"
"2017年06月06日","6,590.0","6,600.0","6,610.0","6,580.0","3.56K","-0.45%"
"2017年06月05日","6,620.0","6,610.0","6,620.0","6,590.0","3.37K","-0.15%"
"2017年06月02日","6,630.0","6,610.0","6,630.0","6,580.0","4.34K","1.07%"
"2017年06月01日","6,560.0","6,530.0","6,560.0","6,530.0","7.04K","0.15%"
"2017年05月31日","6,550.0","6,550.0","6,560.0","6,520.0","3.35K","-0.15%"
"2017年05月30日","6,560.0","6,570.0","6,570.0","6,530.0","2.54K","-0.15%"
"2017年05月29日","6,570.0","6,540.0","6,580.0","6,540.0","2.61K","0.31%"
"2017年05月26日","6,550.0","6,560.0","6,580.0","6,550.0","7.26K","0.46%"
"2017年05月25日","6,520.0","6,500.0","6,540.0","6,500.0","3.61K","0.15%"
"2017年05月24日","6,510.0","6,490.0","6,520.0","6,480.0","2.98K","1.24%"
"2017年05月23日","6,430.0","6,420.0","6,440.0","6,420.0","4.02K","0.31%"
"2017年05月22日","6,410.0","6,400.0","6,420.0","6,390.0","3.63K","0.63%"
"2017年05月19日","6,370.0","6,390.0","6,440.0","6,370.0","7.56K","0.31%"
"2017年05月18日","6,350.0","6,320.0","6,370.0","6,300.0","17.28K","-2.76%"
"2017年05月17日","6,530.0","6,560.0","6,560.0","6,520.0","6.37K","-1.21%"
"2017年05月16日","6,610.0","6,590.0","6,610.0","6,580.0","3.42K","0.76%"
"2017年05月15日","6,560.0","6,550.0","6,560.0","6,530.0","4.24K","0.15%"
"2017年05月12日","6,550.0","6,550.0","6,570.0","6,540.0","3.18K","-0.61%"
"2017年05月11日","6,590.0","6,570.0","6,600.0","6,570.0","7.35K","0.92%"
"2017年05月10日","6,530.0","6,520.0","6,560.0","6,510.0","5.99K","0.31%"
"2017年05月09日","6,510.0","6,500.0","6,540.0","6,490.0","5.78K","0.46%"
"2017年05月08日","6,480.0","6,460.0","6,490.0","6,450.0","8.92K","0.93%"
"2017年05月02日","6,420.0","6,390.0","6,420.0","6,360.0","6.93K","1.58%"
"2017年05月01日","6,320.0","6,280.0","6,340.0","6,280.0","7.55K","-0.16%"
"2017年04月28日","6,330.0","6,300.0","6,330.0","6,280.0","8.02K","1.12%"
"2017年04月27日","6,260.0","6,260.0","6,260.0","6,240.0","1.76K","-0.32%"
"2017年04月26日","6,280.0","6,230.0","6,280.0","6,210.0","5.15K","2.28%"
"2017年04月25日","6,140.0","6,130.0","6,170.0","6,090.0","7.47K","0.49%"
"2017年04月24日","6,110.0","6,100.0","6,130.0","6,100.0","12.31K","1.16%"
"2017年04月21日","6,040.0","6,050.0","6,080.0","6,020.0","8.72K","1.34%"
"2017年04月20日","5,960.0","5,970.0","5,980.0","5,960.0","1.13K","0.17%"
"2017年04月19日","5,950.0","5,930.0","5,960.0","5,930.0","0.75K","-0.17%"
"2017年04月18日","5,960.0","5,980.0","5,990.0","5,960.0","2.94K","1.36%"
"2017年04月17日","5,880.0","5,880.0","5,890.0","5,870.0","6.60K","-0.34%"
"2017年04月14日","5,900.0","5,900.0","5,940.0","5,900.0","2.96K","-0.84%"
"2017年04月13日","5,950.0","5,940.0","5,950.0","5,900.0","2.80K","-0.83%"
"2017年04月12日","6,000.0","6,000.0","6,040.0","5,970.0","2.10K","-0.99%"
"2017年04月11日","6,060.0","6,070.0","6,080.0","6,060.0","1.33K","-0.82%"
"2017年04月10日","6,110.0","6,090.0","6,140.0","6,030.0","11.43K","0.99%"
"2017年04月07日","6,050.0","6,050.0","6,100.0","6,010.0","9.57K","0.33%"
"2017年04月06日","6,030.0","6,040.0","6,060.0","5,970.0","5.59K","-0.33%"
"2017年04月05日","6,050.0","6,090.0","6,130.0","6,050.0","5.31K","-0.33%"
"2017年04月04日","6,070.0","6,100.0","6,110.0","6,060.0","1.55K","-1.30%"
"2017年04月03日","6,150.0","6,140.0","6,150.0","6,120.0","1.60K","0.00%"
"2017年03月31日","6,150.0","6,160.0","6,160.0","6,130.0","1.15K","0.65%"
"2017年03月30日","6,110.0","6,110.0","6,140.0","6,100.0","2.25K","0.33%"
"2017年03月29日","6,090.0","6,080.0","6,090.0","6,070.0","2.16K","0.66%"
"2017年03月28日","6,050.0","6,020.0","6,070.0","6,020.0","2.89K","1.51%"
"2017年03月27日","5,960.0","6,000.0","6,050.0","5,950.0","5.13K","-1.97%"
"2017年03月24日","6,080.0","6,040.0","6,080.0","6,040.0","2.05K","0.50%"
"2017年03月23日","6,050.0","6,050.0","6,090.0","6,040.0","3.67K","0.33%"
"2017年03月22日","6,030.0","6,030.0","6,050.0","6,000.0","5.44K","-2.74%"
"2017年03月21日","6,200.0","6,180.0","6,200.0","6,150.0","1.72K","-0.48%"
"2017年03月17日","6,230.0","6,230.0","6,230.0","6,200.0","2.32K","-0.48%"
"2017年03月16日","6,260.0","6,240.0","6,260.0","6,220.0","5.11K","-0.32%"
"2017年03月15日","6,280.0","6,250.0","6,280.0","6,240.0","3.47K","-0.16%"
"2017年03月14日","6,290.0","6,280.0","6,290.0","6,270.0","1.03K","0.64%"
"2017年03月13日","6,250.0","6,260.0","6,260.0","6,230.0","2.79K","-0.32%"
"2017年03月10日","6,270.0","6,270.0","6,280.0","6,240.0","2.07K","0.64%"
"2017年03月09日","6,230.0","6,200.0","6,230.0","6,200.0","1.25K","0.81%"
"2017年03月08日","6,180.0","6,150.0","6,220.0","6,140.0","2.30K","0.00%"
"2017年03月07日","6,180.0","6,180.0","6,210.0","6,160.0","1.83K","0.16%"
"2017年03月06日","6,170.0","6,180.0","6,180.0","6,160.0","2.11K","-0.16%"
"2017年03月03日","6,180.0","6,210.0","6,210.0","6,180.0","1.71K","-0.96%"
"2017年03月02日","6,240.0","6,200.0","6,320.0","6,180.0","12.58K","2.30%"
"2017年03月01日","6,100.0","6,090.0","6,130.0","6,080.0","2.27K","0.66%"
"2017年02月28日","6,060.0","6,090.0","6,120.0","6,060.0","1.03K","0.17%"
"2017年02月27日","6,050.0","6,050.0","6,090.0","6,040.0","6.48K","-0.33%"
"2017年02月24日","6,070.0","6,100.0","6,110.0","6,050.0","3.38K","-0.82%"
"2017年02月23日","6,120.0","6,130.0","6,160.0","6,120.0","1.08K","-0.49%"
"2017年02月22日","6,150.0","6,160.0","6,170.0","6,140.0","3.03K","0.00%"
"2017年02月21日","6,150.0","6,120.0","6,150.0","6,110.0","1.17K","1.15%"
"2017年02月20日","6,080.0","6,090.0","6,100.0","6,070.0","3.45K","-0.16%"
"2017年02月17日","6,090.0","6,100.0","6,110.0","6,070.0","3.72K","-0.65%"
"2017年02月16日","6,130.0","6,140.0","6,150.0","6,110.0","3.07K","0.16%"
"2017年02月15日","6,120.0","6,080.0","6,120.0","6,080.0","8.43K","1.66%"
"2017年02月14日","6,020.0","6,050.0","6,070.0","6,020.0","4.33K","-0.50%"
"2017年02月13日","6,050.0","6,050.0","6,060.0","6,030.0","6.04K","0.33%"
"2017年02月10日","6,030.0","5,970.0","6,030.0","5,970.0","5.33K","2.20%"
"2017年02月09日","5,900.0","5,880.0","5,920.0","5,870.0","1.25K","0.68%"
"2017年02月08日","5,860.0","5,870.0","5,880.0","5,860.0","0.95K","0.51%"
"2017年02月07日","5,830.0","5,830.0","5,870.0","5,830.0","1.30K","-0.51%"
"2017年02月06日","5,860.0","5,880.0","5,880.0","5,840.0","2.42K","0.17%"
"2017年02月03日","5,850.0","5,850.0","5,890.0","5,850.0","1.09K","0.17%"
"2017年02月02日","5,840.0","5,910.0","5,910.0","5,840.0","3.70K","-0.34%"
"2017年02月01日","5,860.0","5,860.0","5,880.0","5,850.0","1.81K","-0.17%"
"2017年01月31日","5,870.0","5,900.0","5,910.0","5,840.0","2.13K","-1.68%"
"2017年01月30日","5,970.0","5,980.0","5,980.0","5,950.0","3.83K","-0.33%"
"2017年01月27日","5,990.0","5,950.0","5,990.0","5,940.0","3.56K","1.01%"
"2017年01月26日","5,930.0","5,910.0","5,950.0","5,880.0","7.43K","1.02%"
"2017年01月25日","5,870.0","5,880.0","5,890.0","5,850.0","1.42K","1.91%"
"2017年01月24日","5,760.0","5,760.0","5,800.0","5,760.0","0.94K","-0.52%"
"2017年01月23日","5,790.0","5,830.0","5,830.0","5,780.0","2.65K","-1.86%"
"2017年01月20日","5,900.0","5,870.0","5,900.0","5,850.0","1.68K","0.85%"
"2017年01月19日","5,850.0","5,860.0","5,890.0","5,840.0","2.27K","0.69%"
"2017年01月18日","5,810.0","5,770.0","5,810.0","5,730.0","3.47K","0.35%"
"2017年01月17日","5,790.0","5,840.0","5,840.0","5,790.0","3.12K","-0.34%"
"2017年01月16日","5,810.0","5,830.0","5,850.0","5,810.0","1.40K","-1.19%"
"2017年01月13日","5,880.0","5,850.0","5,880.0","5,820.0","2.47K","0.68%"
"2017年01月12日","5,840.0","5,880.0","5,880.0","5,820.0","3.03K","-1.02%"
"2017年01月11日","5,900.0","5,900.0","5,920.0","5,880.0","2.87K","1.03%"
"2017年01月10日","5,840.0","5,870.0","5,890.0","5,830.0","1.69K","0.17%"
"2017年01月06日","5,830.0","5,760.0","5,830.0","5,760.0","3.12K","0.52%"
"2017年01月05日","5,800.0","5,860.0","5,860.0","5,770.0","5.21K","-1.02%"
"2017年01月04日","5,860.0","5,840.0","5,890.0","5,840.0","1.68K","1.21%"
