"日付け","終値","始値","高値","安値","出来高","変化率 %"
"2018年09月04日","8,630.0","8,640.0","8,640.0","8,600.0","5.00K","0.35%"
"2018年09月03日","8,600.0","8,640.0","8,640.0","8,600.0","9.79K","-0.12%"
"2018年08月31日","8,610.0","8,590.0","8,610.0","8,570.0","6.69K","-0.58%"
"2018年08月30日","8,660.0","8,660.0","8,690.0","8,650.0","15.29K","1.17%"
"2018年08月29日","8,560.0","8,560.0","8,570.0","8,540.0","5.13K","0.23%"
"2018年08月28日","8,540.0","8,530.0","8,570.0","8,530.0","11.60K","0.83%"
"2018年08月27日","8,470.0","8,460.0","8,500.0","8,460.0","8.80K","0.95%"
"2018年08月24日","8,390.0","8,380.0","8,400.0","8,370.0","5.85K","0.60%"
"2018年08月23日","8,340.0","8,330.0","8,360.0","8,330.0","6.13K","0.97%"
"2018年08月22日","8,260.0","8,230.0","8,280.0","8,210.0","6.43K","0.12%"
"2018年08月21日","8,250.0","8,240.0","8,310.0","8,200.0","14.27K","-0.72%"
"2018年08月20日","8,310.0","8,300.0","8,310.0","8,270.0","6.29K","0.12%"
"2018年08月17日","8,300.0","8,310.0","8,320.0","8,290.0","4.38K","-0.24%"
"2018年08月16日","8,320.0","8,250.0","8,330.0","8,230.0","8.87K","-0.60%"
"2018年08月15日","8,370.0","8,380.0","8,410.0","8,360.0","5.10K","0.36%"
"2018年08月14日","8,340.0","8,300.0","8,350.0","8,300.0","6.92K","1.46%"
"2018年08月13日","8,220.0","8,280.0","8,300.0","8,210.0","14.25K","-1.67%"
"2018年08月10日","8,360.0","8,400.0","8,400.0","8,330.0","5.42K","-0.36%"
"2018年08月09日","8,390.0","8,370.0","8,400.0","8,360.0","6.46K","-0.36%"
"2018年08月08日","8,420.0","8,420.0","8,430.0","8,400.0","6.12K","-0.12%"
"2018年08月07日","8,430.0","8,410.0","8,440.0","8,390.0","7.87K","0.84%"
"2018年08月06日","8,360.0","8,360.0","8,380.0","8,340.0","4.20K","0.00%"
"2018年08月03日","8,360.0","8,370.0","8,380.0","8,350.0","6.74K","1.83%"
"2018年08月02日","8,210.0","8,260.0","8,270.0","8,200.0","13.82K","-0.61%"
"2018年08月01日","8,260.0","8,260.0","8,260.0","8,220.0","10.50K","1.35%"
"2018年07月31日","8,150.0","8,120.0","8,150.0","8,090.0","17.44K","-0.73%"
"2018年07月30日","8,210.0","8,210.0","8,230.0","8,190.0","12.36K","-1.91%"
"2018年07月27日","8,370.0","8,380.0","8,390.0","8,360.0","12.25K","0.84%"
"2018年07月26日","8,300.0","8,350.0","8,360.0","8,300.0","9.17K","-0.72%"
"2018年07月25日","8,360.0","8,370.0","8,370.0","8,350.0","6.15K","-0.48%"
"2018年07月24日","8,400.0","8,400.0","8,420.0","8,370.0","7.21K","1.57%"
"2018年07月23日","8,270.0","8,310.0","8,310.0","8,230.0","10.12K","-1.90%"
"2018年07月20日","8,430.0","8,420.0","8,460.0","8,370.0","6.70K","-0.47%"
"2018年07月19日","8,470.0","8,480.0","8,490.0","8,460.0","6.31K","-0.35%"
"2018年07月18日","8,500.0","8,510.0","8,530.0","8,490.0","12.55K","1.92%"
"2018年07月17日","8,340.0","8,360.0","8,370.0","8,330.0","12.83K","-1.53%"
"2018年07月13日","8,470.0","8,430.0","8,470.0","8,430.0","10.42K","2.17%"
"2018年07月12日","8,290.0","8,230.0","8,300.0","8,230.0","11.84K","1.97%"
"2018年07月11日","8,130.0","8,150.0","8,170.0","8,100.0","5.69K","-1.33%"
"2018年07月10日","8,240.0","8,230.0","8,270.0","8,200.0","16.76K","1.35%"
"2018年07月09日","8,130.0","8,090.0","8,140.0","8,090.0","10.81K","1.37%"
"2018年07月06日","8,020.0","7,960.0","8,040.0","7,960.0","8.28K","1.52%"
"2018年07月05日","7,900.0","7,890.0","7,900.0","7,850.0","2.74K","0.25%"
"2018年07月04日","7,880.0","7,880.0","7,890.0","7,860.0","6.82K","-1.75%"
"2018年07月03日","8,020.0","7,980.0","8,030.0","7,970.0","10.01K","1.91%"
"2018年07月02日","7,870.0","7,930.0","7,970.0","7,870.0","4.35K","-0.88%"
"2018年06月29日","7,940.0","7,920.0","7,960.0","7,880.0","5.45K","1.40%"
"2018年06月28日","7,830.0","7,840.0","7,860.0","7,790.0","7.41K","-0.76%"
"2018年06月27日","7,890.0","7,920.0","7,940.0","7,880.0","5.70K","0.38%"
"2018年06月26日","7,860.0","7,850.0","7,870.0","7,810.0","15.54K","-1.13%"
"2018年06月25日","7,950.0","8,040.0","8,050.0","7,950.0","7.14K","-1.61%"
"2018年06月22日","8,080.0","8,060.0","8,090.0","8,040.0","8.20K","-2.06%"
"2018年06月21日","8,250.0","8,200.0","8,250.0","8,170.0","10.97K","1.48%"
"2018年06月20日","8,130.0","8,070.0","8,130.0","8,050.0","8.49K","1.75%"
"2018年06月19日","7,990.0","8,090.0","8,090.0","7,980.0","9.22K","-1.48%"
"2018年06月18日","8,110.0","8,160.0","8,160.0","8,070.0","8.99K","-1.22%"
"2018年06月15日","8,210.0","8,190.0","8,210.0","8,150.0","8.53K","2.37%"
"2018年06月14日","8,020.0","8,070.0","8,090.0","8,020.0","6.70K","-0.99%"
"2018年06月13日","8,100.0","8,100.0","8,120.0","8,090.0","8.01K","0.62%"
"2018年06月12日","8,050.0","8,040.0","8,050.0","8,010.0","5.05K","1.00%"
"2018年06月11日","7,970.0","7,940.0","7,970.0","7,930.0","7.61K","0.50%"
"2018年06月08日","7,930.0","7,990.0","8,010.0","7,930.0","8.94K","-1.98%"
"2018年06月07日","8,090.0","8,080.0","8,100.0","8,070.0","7.08K","0.37%"
"2018年06月06日","8,060.0","8,030.0","8,070.0","8,010.0","4.17K","0.88%"
"2018年06月05日","7,990.0","8,000.0","8,000.0","7,960.0","4.12K","1.01%"
"2018年06月04日","7,910.0","7,890.0","7,930.0","7,890.0","7.14K","2.06%"
"2018年06月01日","7,750.0","7,720.0","7,760.0","7,720.0","1.92K","0.39%"
"2018年05月31日","7,720.0","7,710.0","7,750.0","7,710.0","1.88K","0.39%"
"2018年05月30日","7,690.0","7,640.0","7,690.0","7,630.0","4.75K","-0.39%"
"2018年05月29日","7,720.0","7,780.0","7,780.0","7,720.0","1.07K","-0.77%"
"2018年05月28日","7,780.0","7,780.0","7,800.0","7,780.0","1.37K","0.13%"
"2018年05月25日","7,770.0","7,730.0","7,790.0","7,730.0","3.94K","0.78%"
"2018年05月24日","7,710.0","7,750.0","7,760.0","7,700.0","1.90K","-0.26%"
"2018年05月23日","7,730.0","7,760.0","7,770.0","7,710.0","2.99K","-0.90%"
"2018年05月22日","7,800.0","7,800.0","7,800.0","7,760.0","3.10K","-0.13%"
"2018年05月21日","7,810.0","7,790.0","7,830.0","7,790.0","7.28K","0.13%"
"2018年05月18日","7,800.0","7,780.0","7,810.0","7,700.0","7.82K","0.65%"
"2018年05月17日","7,750.0","7,770.0","7,780.0","7,750.0","1.94K","0.65%"
"2018年05月16日","7,700.0","7,700.0","7,720.0","7,680.0","7.74K","-0.77%"
"2018年05月15日","7,760.0","7,760.0","7,780.0","7,750.0","2.28K","0.00%"
"2018年05月14日","7,760.0","7,810.0","7,810.0","7,740.0","11.68K","0.13%"
"2018年05月11日","7,750.0","7,720.0","7,750.0","7,720.0","4.76K","0.65%"
"2018年05月10日","7,700.0","7,680.0","7,710.0","7,680.0","5.87K","1.58%"
"2018年05月09日","7,580.0","7,550.0","7,590.0","7,540.0","1.60K","0.26%"
"2018年05月08日","7,560.0","7,550.0","7,570.0","7,530.0","3.17K","-0.13%"
"2018年05月07日","7,570.0","7,540.0","7,570.0","7,490.0","11.26K","1.47%"
"2018年05月02日","7,460.0","7,480.0","7,490.0","7,440.0","4.29K","1.63%"
"2018年05月01日","7,340.0","7,330.0","7,350.0","7,330.0","5.91K","-1.87%"
"2018年04月27日","7,480.0","7,470.0","7,480.0","7,450.0","5.67K","2.75%"
"2018年04月26日","7,280.0","7,310.0","7,340.0","7,280.0","2.61K","1.11%"
"2018年04月25日","7,200.0","7,220.0","7,240.0","7,180.0","3.14K","-2.17%"
"2018年04月24日","7,360.0","7,350.0","7,380.0","7,340.0","7.40K","0.41%"
"2018年04月23日","7,330.0","7,340.0","7,350.0","7,300.0","6.73K","-0.95%"
"2018年04月20日","7,400.0","7,390.0","7,400.0","7,380.0","1.51K","-0.80%"
"2018年04月19日","7,460.0","7,460.0","7,490.0","7,460.0","2.03K","0.00%"
"2018年04月18日","7,460.0","7,410.0","7,470.0","7,400.0","10.67K","2.19%"
"2018年04月17日","7,300.0","7,290.0","7,320.0","7,280.0","1.20K","0.55%"
"2018年04月16日","7,260.0","7,300.0","7,300.0","7,230.0","3.93K","0.14%"
"2018年04月13日","7,250.0","7,220.0","7,270.0","7,220.0","8.30K","1.26%"
"2018年04月12日","7,160.0","7,180.0","7,190.0","7,150.0","3.28K","-0.28%"
"2018年04月11日","7,180.0","7,190.0","7,190.0","7,140.0","2.67K","0.14%"
"2018年04月10日","7,170.0","7,030.0","7,190.0","7,000.0","4.51K","1.41%"
"2018年04月09日","7,070.0","7,050.0","7,090.0","7,040.0","3.08K","-0.14%"
"2018年04月06日","7,080.0","7,070.0","7,130.0","7,050.0","4.06K","-1.26%"
"2018年04月05日","7,170.0","7,130.0","7,190.0","7,130.0","10.02K","3.02%"
"2018年04月04日","6,960.0","6,970.0","6,980.0","6,950.0","3.61K","1.16%"
"2018年04月03日","6,880.0","6,910.0","6,920.0","6,870.0","16.63K","-2.96%"
"2018年04月02日","7,090.0","7,090.0","7,100.0","7,070.0","3.16K","-0.14%"
"2018年03月30日","7,100.0","7,100.0","7,110.0","7,070.0","3.06K","1.14%"
"2018年03月29日","7,020.0","7,050.0","7,050.0","6,990.0","4.40K","0.14%"
"2018年03月28日","7,010.0","7,020.0","7,070.0","6,960.0","9.29K","-4.23%"
"2018年03月27日","7,320.0","7,280.0","7,340.0","7,260.0","6.75K","3.68%"
"2018年03月26日","7,060.0","6,980.0","7,060.0","6,970.0","7.36K","0.14%"
"2018年03月23日","7,050.0","7,090.0","7,090.0","7,030.0","17.93K","-4.73%"
"2018年03月22日","7,400.0","7,400.0","7,430.0","7,380.0","7.07K","-0.54%"
"2018年03月20日","7,440.0","7,380.0","7,440.0","7,370.0","5.75K","-0.80%"
"2018年03月19日","7,500.0","7,540.0","7,580.0","7,480.0","3.08K","-1.32%"
"2018年03月16日","7,600.0","7,630.0","7,630.0","7,550.0","1.86K","0.13%"
"2018年03月15日","7,590.0","7,600.0","7,610.0","7,540.0","2.60K","0.00%"
"2018年03月14日","7,590.0","7,610.0","7,650.0","7,590.0","4.09K","-2.19%"
"2018年03月13日","7,760.0","7,720.0","7,760.0","7,700.0","6.70K","0.13%"
"2018年03月12日","7,750.0","7,750.0","7,760.0","7,710.0","7.72K","2.79%"
"2018年03月09日","7,540.0","7,550.0","7,580.0","7,530.0","3.42K","1.21%"
"2018年03月08日","7,450.0","7,460.0","7,500.0","7,440.0","2.81K","1.92%"
"2018年03月07日","7,310.0","7,340.0","7,370.0","7,300.0","2.31K","-1.75%"
"2018年03月06日","7,440.0","7,420.0","7,460.0","7,410.0","2.96K","2.20%"
"2018年03月05日","7,280.0","7,300.0","7,320.0","7,240.0","2.24K","0.14%"
"2018年03月02日","7,270.0","7,300.0","7,350.0","7,270.0","11.81K","-2.28%"
"2018年03月01日","7,440.0","7,450.0","7,490.0","7,420.0","8.27K","-0.93%"
"2018年02月28日","7,510.0","7,590.0","7,600.0","7,500.0","6.58K","-1.05%"
"2018年02月27日","7,590.0","7,640.0","7,640.0","7,590.0","4.83K","0.80%"
"2018年02月26日","7,530.0","7,540.0","7,540.0","7,470.0","3.21K","1.48%"
"2018年02月23日","7,420.0","7,360.0","7,420.0","7,360.0","2.10K","0.95%"
"2018年02月22日","7,350.0","7,400.0","7,400.0","7,330.0","6.07K","-1.08%"
"2018年02月21日","7,430.0","7,440.0","7,490.0","7,430.0","4.00K","0.00%"
"2018年02月20日","7,430.0","7,400.0","7,430.0","7,360.0","3.47K","0.00%"
"2018年02月19日","7,430.0","7,350.0","7,430.0","7,350.0","7.66K","-0.27%"
"2018年02月16日","7,450.0","7,370.0","7,470.0","7,350.0","10.70K","2.19%"
"2018年02月15日","7,290.0","7,230.0","7,290.0","7,230.0","6.77K","2.24%"
"2018年02月14日","7,130.0","7,170.0","7,200.0","7,100.0","7.35K","-0.14%"
"2018年02月13日","7,140.0","7,190.0","7,220.0","7,140.0","4.56K","2.00%"
"2018年02月09日","7,000.0","6,990.0","7,060.0","6,960.0","8.94K","-4.50%"
"2018年02月08日","7,330.0","7,240.0","7,340.0","7,220.0","5.99K","0.55%"
"2018年02月07日","7,290.0","7,370.0","7,420.0","7,290.0","9.09K","1.96%"
"2018年02月06日","7,150.0","7,160.0","7,180.0","6,900.0","25.80K","-4.79%"
"2018年02月05日","7,510.0","7,490.0","7,530.0","7,470.0","17.97K","-2.34%"
"2018年02月02日","7,690.0","7,720.0","7,720.0","7,670.0","3.07K","-0.65%"
"2018年02月01日","7,740.0","7,700.0","7,740.0","7,700.0","4.08K","1.18%"
"2018年01月31日","7,650.0","7,600.0","7,700.0","7,600.0","5.73K","-0.13%"
"2018年01月30日","7,660.0","7,740.0","7,740.0","7,620.0","5.06K","-1.03%"
"2018年01月29日","7,740.0","7,760.0","7,770.0","7,740.0","3.74K","0.39%"
"2018年01月26日","7,710.0","7,720.0","7,740.0","7,700.0","2.35K","0.65%"
"2018年01月25日","7,660.0","7,700.0","7,710.0","7,650.0","8.54K","-1.42%"
"2018年01月24日","7,770.0","7,770.0","7,790.0","7,750.0","6.60K","-0.26%"
"2018年01月23日","7,790.0","7,800.0","7,820.0","7,780.0","4.29K","1.43%"
"2018年01月22日","7,680.0","7,680.0","7,710.0","7,650.0","8.95K","0.13%"
"2018年01月19日","7,670.0","7,690.0","7,690.0","7,650.0","1.84K","-0.13%"
"2018年01月18日","7,680.0","7,700.0","7,720.0","7,650.0","5.37K","1.19%"
"2018年01月17日","7,590.0","7,550.0","7,610.0","7,540.0","9.65K","-0.78%"
"2018年01月16日","7,650.0","7,620.0","7,680.0","7,600.0","10.83K","0.13%"
"2018年01月15日","7,640.0","7,640.0","7,660.0","7,620.0","3.47K","0.39%"
"2018年01月12日","7,610.0","7,600.0","7,630.0","7,580.0","5.14K","0.13%"
"2018年01月11日","7,600.0","7,540.0","7,600.0","7,530.0","8.09K","-0.13%"
"2018年01月10日","7,610.0","7,630.0","7,630.0","7,600.0","5.95K","-0.26%"
"2018年01月09日","7,630.0","7,680.0","7,680.0","7,600.0","6.51K","1.06%"
"2018年01月05日","7,550.0","7,530.0","7,570.0","7,530.0","3.26K","0.40%"
"2018年01月04日","7,520.0","7,470.0","7,530.0","7,460.0","7.07K","2.45%"
