2020/10/04 20:40:23 UTC
Continent,Country,Total deaths,Td,Deaths/Mil.
Asia,Kazakhstan,1725,1153.691,91.594
Europe,Austria,813,41.855,90.138
Europe,Belarus,851,170.297,90.064
Europe,Malta,39,52.059,88.269
Europe,Serbia,754,315.728,86.385
Africa,Libya,592,37.702,85.851
Europe,Hungary,822,20.087,85.144
Asia,Qatar,216,431.637,76.928
Europe,Slovenia,155,24.959,74.566
Asia,India,102714,56.088,74.250
Europe,Croatia,298,56.145,72.715
North America,Belize,29,31.301,72.602
Europe,Poland,2630,35.620,69.512
Africa,Sao Tome and Principe,15,2212.525,68.116
Europe,Czechia,722,19.876,67.383
Asia,Palestine,330,69.585,64.309
Africa,Morocco,2330,39.010,62.939
Asia,Maldives,34,115.825,62.621
Europe,Finland,345,57.272,62.236
Africa,Djibouti,61,2626.888,61.518
Asia,Lebanon,406,23.722,59.556
Africa,Equatorial Guinea,83,1437.484,58.684
Asia,Azerbaijan,596,293.127,58.646
Africa,Egypt,5970,681.311,58.043
North America,Trinidad and Tobago,81,52.307,57.833
North America,Martinique,21,27.093,55.977
Asia,Philippines,5776,83.192,52.531
Europe,Monaco,2,87.314,50.874
Europe,Norway,275,89.498,50.629
Europe,Estonia,67,40.526,50.505
Africa,Namibia,123,92.679,48.191
Africa,Gambia,115,695.099,47.261
Asia,UAE,426,62.925,42.940
Asia,Indonesia,11151,49.597,40.673
North America,Jamaica,120,35.622,40.482
Africa,Algeria,1760,234.203,39.969
Europe,Greece,409,37.670,39.288
Asia,Afghanistan,1462,1671.991,37.348
Australia/Oceania,Australia,894,1369.080,34.955
Europe,Lithuania,94,28.953,34.663
Africa,Mauritania,162,660.711,34.611
Asia,Bangladesh,5348,185.039,32.391
North America,Antigua and Barbuda,3,84.079,30.561
Asia,Pakistan,6513,349.222,29.334
Europe,Iceland,10,45.090,29.257
Australia/Oceania,French Polynesia,8,22.237,28.436
Africa,Tunisia,321,15.080,27.089
North America,Barbados,7,156.061,24.357
Africa,Gabon,54,616.169,24.118
South America,Venezuela,649,73.580,22.844
North America,Nicaragua,151,256.175,22.723
Europe,Latvia,38,22.172,20.202
North America,Haiti,229,443.299,20.020
Africa,Guinea-Bissau,39,299.159,19.698
Asia,Yemen,591,897.844,19.690
Africa,Sudan,836,1407.036,18.982
Africa,Senegal,312,393.442,18.521
Asia,Nepal,535,28.876,18.276
Asia,Cyprus,22,66.686,18.189
Africa,Lesotho,39,62.871,18.168
Africa,Zambia,333,163.546,17.986
Africa,Réunion,16,38.642,17.838
Africa,Liberia,82,724.298,16.120
Africa,Congo,89,291.519,16.037
Africa,Cameroon,420,534.734,15.717
Africa,Zimbabwe,228,447.838,15.291
Asia,Uzbekistan,480,83.938,14.291
Asia,Hong Kong,105,514.514,13.982
South America,Uruguay,48,80.582,13.798
Africa,Kenya,731,143.369,13.516
Africa,CAR,62,600.342,12.784
Asia,Japan,1597,94.208,12.632
Asia,Georgia,50,11.152,12.540
Asia,Syria,204,79.279,11.593
North America,Cuba,122,77.621,10.774
Africa,Ethiopia,1222,67.243,10.558
Europe,Slovakia,55,13.123,10.072
Asia,Jordan,101,7.945,9.874
Africa,Ghana,303,511.633,9.699
Africa,Malawi,179,1557.231,9.312
Africa,Sierra Leone,72,201.439,8.980
Africa,Madagascar,232,291.853,8.323
Asia,S. Korea,421,241.087,8.213
Asia,Tajikistan,78,164.361,8.134
Africa,Comoros,7,260.115,8.006
Africa,Mauritius,10,101.334,7.870
Asia,Myanmar,412,9.600,7.548
Africa,Botswana,16,58.858,6.769
Africa,Mali,131,155.203,6.418
Africa,Somalia,99,113.295,6.186
Africa,Angola,195,35.839,5.884
Africa,Togo,48,73.782,5.773
Africa,Nigeria,1113,261.719,5.369
Africa,Chad,86,148.969,5.229
Australia/Oceania,New Zealand,25,425.934,5.003
Africa,Guinea,66,250.861,4.990
Asia,Singapore,27,2502.087,4.606
Africa,Ivory Coast,120,378.866,4.521
Africa,South Sudan,50,328.234,4.457
Asia,Malaysia,137,38.613,4.216
Africa,Benin,41,354.951,3.357
Asia,China,4634,4185.513,3.200
Africa,DRC,274,310.189,3.030
Africa,Niger,69,967.978,2.818
Africa,Burkina Faso,59,55.280,2.794
Africa,Rwanda,29,510.831,2.223
Africa,Mozambique,66,34.301,2.096
Africa,Uganda,81,30.951,1.756
Asia,Thailand,59,278.124,0.839
Australia/Oceania,Papua New Guinea,7,325.080,0.778
Asia,Sri Lanka,13,390.583,0.608
Asia,Vietnam,35,239.285,0.351
Asia,Taiwan,7,355.926,0.298
