2020/08/24 11:12:21 UTC
Continent,Country,Total deaths,Td,Deaths/Mil.
Europe,San Marino,42,680.737,1237.389
Europe,Belgium,9992,107.591,861.569
South America,Peru,27663,46.927,837.301
Europe,Andorra,53,124.317,685.805
Europe,Spain,28838,37.881,616.737
Europe,UK,41429,242.721,609.778
Europe,Italy,35437,243.818,586.187
Europe,Sweden,5810,405.785,574.736
South America,Chile,10852,187.417,566.990
North America,USA,180605,96.536,545.170
South America,Brazil,114772,64.356,539.391
North America,Mexico,60480,69.066,468.367
Europe,France,30513,46.906,467.307
North America,Panama,1892,82.559,437.511
North America,Sint Maarten,17,21.806,395.851
South America,Bolivia,4509,57.687,385.510
Europe,Netherlands,6200,102.741,361.730
Europe,Ireland,1777,204.434,359.288
South America,Ecuador,6310,84.440,356.869
South America,Colombia,17316,33.575,339.794
Asia,Armenia,854,182.428,288.117
Europe,Channel Islands,48,593.400,275.726
Europe,North Macedonia,564,84.920,270.737
Asia,Iran,20776,109.168,246.907
North America,Canada,9073,221.181,240.090
Europe,Moldova,940,49.917,233.105
Europe,Switzerland,2001,105.062,230.969
Africa,South Africa,13059,129.476,219.794
Europe,Luxembourg,124,116.562,197.634
South America,French Guiana,55,241.470,183.488
Europe,Portugal,1796,195.479,176.218
Europe,Romania,3309,44.840,172.186
North America,Honduras,1654,63.517,166.611
Europe,Bosnia and Herzegovina,532,51.123,162.318
Asia,Kyrgyzstan,1057,181.923,161.641
Asia,Iraq,6428,38.479,159.299
South America,Argentina,6985,32.401,154.336
North America,Bermuda,9,159.620,144.593
North America,Guatemala,2594,60.633,144.407
North America,Dominican Republic,1567,88.713,144.236
Africa,Mayotte,39,130.661,142.482
Europe,Montenegro,84,65.961,133.746
North America,Saint Martin,5,10.127,129.006
Asia,Kuwait,515,103.128,120.340
Asia,Oman,609,746.098,118.843
Europe,Russia,16448,135.796,112.699
Europe,Germany,9332,137.367,111.313
Asia,Bahrain,184,93.485,107.640
Europe,Denmark,622,134.770,107.345
Asia,Saudi Arabia,3649,194.774,104.588
All,Total:,812999,66.244,104.299
All,World,812999,66.244,104.286
North America,El Salvador,669,71.950,103.056
South America,Suriname,58,27.115,98.746
Asia,Israel,839,53.232,91.216
Europe,Albania,250,41.587,86.893
Europe,Austria,733,60.623,81.307
Europe,Serbia,698,167.561,79.939
Europe,Bulgaria,545,77.997,78.540
Asia,Kazakhstan,1415,299.107,75.224
North America,Bahamas,29,16.486,73.642
Africa,Eswatini,85,50.644,73.150
Asia,Turkey,6121,160.145,72.457
North America,Costa Rica,355,28.148,69.593
Asia,Qatar,194,297.345,69.093
Europe,Belarus,646,322.162,68.372
Africa,Sao Tome and Principe,15,615.858,68.257
Africa,Cabo Verde,37,49.127,66.440
North America,Aruba,7,13.758,65.522
Europe,Slovenia,133,52.327,63.980
Europe,Hungary,613,100.358,63.532
Africa,Djibouti,60,2006.314,60.602
Europe,Finland,334,204.637,60.253
Africa,Equatorial Guinea,83,225.195,58.905
Europe,Ukraine,2293,34.691,52.474
Europe,Poland,1960,57.633,51.807
North America,Turks and Caicos,2,19.335,51.556
Africa,Egypt,5262,543.578,51.301
Asia,Azerbaijan,518,181.398,51.016
Europe,Norway,264,171.478,48.642
Europe,Estonia,64,130.551,48.246
Asia,Maldives,26,30.600,47.981
North America,Martinique,16,15.032,42.655
Asia,India,57715,34.403,41.764
Europe,Croatia,171,23.604,41.688
South America,Guyana,31,16.290,39.375
Europe,Czechia,412,55.824,38.469
Asia,UAE,376,116.658,37.951
North America,Guadeloupe,15,11.740,37.490
Africa,Gambia,87,13.453,35.869
Asia,Afghanistan,1389,403.369,35.552
Africa,Mauritania,158,161.794,33.865
Africa,Algeria,1435,80.164,32.639
Europe,Lithuania,85,52.260,31.291
North America,Antigua and Barbuda,3,453.661,30.606
Europe,Iceland,10,197.856,29.278
Africa,Libya,199,16.282,28.904
South America,Paraguay,205,16.106,28.690
Asia,Pakistan,6244,349.252,28.190
Asia,Philippines,3010,29.158,27.411
Asia,Palestine,128,44.122,25.012
Asia,Indonesia,6759,51.236,24.659
North America,Barbados,7,84.348,24.348
Asia,Bangladesh,3983,77.902,24.146
Africa,Morocco,888,26.393,24.020
Africa,Gabon,53,247.252,23.732
Europe,Greece,242,26.653,23.239
Europe,Malta,10,25.196,22.639
Africa,Namibia,52,16.264,20.413
Australia/Oceania,Australia,517,86.640,20.231
North America,Nicaragua,133,104.275,20.053
Africa,Sudan,815,143.759,18.540
Asia,Yemen,553,218.332,18.520
Asia,Lebanon,123,15.781,18.036
Europe,Latvia,33,460.939,17.524
North America,Haiti,196,190.737,17.170
Africa,Guinea-Bissau,33,323.412,16.707
Asia,Cyprus,20,96.050,16.552
Africa,Senegal,272,78.914,16.178
Africa,Liberia,82,212.727,16.132
Africa,Cameroon,408,503.313,15.309
Africa,Zambia,280,40.784,15.185
North America,Belize,6,11.630,15.052
Africa,Lesotho,30,68.920,13.980
Africa,Congo,77,980.747,13.900
Africa,CAR,61,838.411,12.594
South America,Uruguay,42,82.712,12.075
South America,Venezuela,329,30.556,11.575
Africa,Zimbabwe,155,43.787,10.403
Asia,Hong Kong,77,133.881,10.257
Africa,Kenya,548,76.103,10.159
North America,Trinidad and Tobago,14,8.396,9.996
Asia,Japan,1176,40.124,9.294
Africa,Malawi,168,74.357,8.751
Africa,Sierra Leone,69,266.046,8.625
Africa,Ghana,261,245.321,8.375
Asia,Uzbekistan,275,53.899,8.201
North America,Cuba,91,53.717,8.032
Africa,Comoros,7,166.170,8.024
Asia,Tajikistan,66,187.777,6.901
Asia,Brunei ,3,691.411,6.839
Africa,Réunion,6,15.276,6.695
Africa,Madagascar,178,132.984,6.402
Africa,Mali,125,199.483,6.146
