2020/10/28 22:19:12 UTC
Continent,Country,Total deaths,Td,Deaths/Mil.
Europe,San Marino,42,50.534,1236.979
South America,Peru,34315,206.225,1036.090
Europe,Belgium,11038,13.154,951.053
Europe,Andorra,72,28.549,931.377
Europe,Spain,35466,36.676,758.463
South America,Brazil,158456,136.234,743.762
South America,Bolivia,8672,627.505,739.668
South America,Chile,14032,245.504,732.008
South America,Ecuador,12608,71.682,711.182
North America,USA,233018,76.482,702.637
North America,Mexico,89814,105.386,694.282
Europe,UK,45675,27.375,671.692
South America,Argentina,29730,53.042,655.860
Europe,Italy,37905,17.887,627.223
North America,Panama,2650,132.689,611.084
South America,Colombia,30753,72.116,602.318
Europe,Sweden,5927,51.724,585.698
Europe,France,35785,19.051,547.843
North America,Sint Maarten,22,104.300,511.222
Europe,North Macedonia,963,33.578,462.221
Europe,Montenegro,282,61.326,448.975
Europe,Moldova,1729,76.081,428.943
Europe,Netherlands,7202,20.702,420.001
Asia,Armenia,1243,25.897,419.216
Asia,Iran,33714,63.410,399.770
Europe,Ireland,1896,45.498,382.588
Europe,Bosnia and Herzegovina,1161,23.263,354.604
Europe,Romania,6681,31.841,348.040
North America,Bahamas,136,67.496,344.769
North America,Aruba,36,260.109,336.722
Africa,South Africa,19111,257.975,320.927
North America,Guadeloupe,115,247.663,287.392
Europe,Isle of Man,24,424.548,281.727
Europe,Channel Islands,48,82.409,275.270
Asia,Israel,2494,284.186,271.160
Asia,Iraq,10770,85.190,265.866
North America,Honduras,2639,102.113,265.091
North America,Canada,10030,52.909,265.019
North America,Costa Rica,1340,57.440,262.270
Europe,Switzerland,2158,12.412,248.764
Europe,Czechia,2630,13.273,245.435
Europe,Portugal,2395,25.659,235.113
Asia,Oman,1208,185.779,234.667
Europe,Luxembourg,147,16.507,233.619
South America,French Guiana,70,388.628,232.460
North America,Saint Martin,9,76.012,231.504
North America,Dominican Republic,2232,189.641,205.087
North America,Guatemala,3682,123.349,204.325
South America,Suriname,111,582.861,188.659
