2020/06/12 01:44:40 UTC
Continent,Country,Total deaths,Td,Deaths/Mil.
Europe,Croatia,106,5453.682,25.828
Asia,Saudi Arabia,857,22.106,24.642
Asia,Qatar,69,29.657,24.575
North America,Barbados,7,114.006,24.354
Europe,Bulgaria,168,30.131,24.171
Africa,South Africa,1284,13.414,21.660
Europe,Malta,9,170.079,20.391
Asia,Bahrain,34,21.472,20.028
Europe,Ukraine,854,42.940,19.536
North America,Guatemala,334,14.698,18.649
Europe,Greece,183,107.725,17.541
Asia,Oman,89,17.350,17.457
South America,Argentina,765,15.959,16.936
Africa,Algeria,741,65.325,16.935
Africa,Mauritania,74,7.990,15.942
South America,Guyana,12,150.885,15.266
Asia,Cyprus,18,275.845,14.917
Asia,Maldives,8,89.741,14.814
Europe,Latvia,26,587.362,13.784
Africa,Egypt,1377,16.812,13.484
Europe,Albania,35,36.364,12.155
Asia,Iraq,457,7.646,11.374
Asia,Pakistan,2463,14.092,11.168
Asia,Afghanistan,426,25.823,10.962
Africa,Cabo Verde,6,18.032,10.795
Asia,Azerbaijan,108,15.710,10.652
Africa,Gabon,23,30.586,10.348
North America,El Salvador,64,28.738,9.867
Asia,Philippines,1036,30.561,9.471
Africa,Sudan,413,29.648,9.451
North America,Nicaragua,55,17.995,8.303
Africa,Cameroon,212,30.186,8.010
Africa,Mauritius,10,815.139,7.864
North America,Cuba,84,105.222,7.420
Asia,Indonesia,2000,27.161,7.310
Asia,Japan,920,303.777,7.289
South America,French Guiana,2,9.697,6.707
South America,Uruguay,23,271.545,6.626
Asia,Bangladesh,1049,18.914,6.370
Africa,Sierra Leone,50,28.291,6.267
Asia,India,8501,17.846,6.156
Africa,Liberia,31,19.827,6.124
Africa,Guinea-Bissau,12,132.349,6.108
Africa,Morocco,211,79.249,5.709
Asia,S. Korea,277,171.410,5.400
Africa,Somalia,85,36.981,5.344
Asia,Tajikistan,49,40.562,5.149
Europe,Slovakia,28,496.035,5.124
North America,Haiti,58,13.360,5.088
North America,Belize,2,46.052,5.000
Africa,Mali,97,29.520,4.788
Asia,Yemen,136,18.246,4.602
Asia,Lebanon,31,68.405,4.533
Africa,Chad,72,203.290,4.415
Africa,Congo,24,27.694,4.352
Asia,Singapore,25,84.260,4.275
Australia/Oceania,Australia,102,927.757,4.004
Asia,Kyrgyzstan,26,51.059,3.993
Asia,Malaysia,118,391.808,3.652
Asia,Kazakhstan,67,50.331,3.573
South America,Suriname,2,6.765,3.417
North America,Jamaica,10,207.242,3.372
Africa,Senegal,55,28.794,3.294
Asia,Georgia,13,152.639,3.254
Asia,China,4634,10890.251,3.236
Africa,Niger,65,427.195,2.669
Africa,Eswatini,3,12.033,2.586
Africa,Burkina Faso,53,615.858,2.555
North America,Costa Rica,12,19.165,2.356
Africa,Comoros,2,23.692,2.309
Africa,South Sudan,24,9.352,2.141
Africa,Nigeria,387,20.724,1.888
Africa,Guinea,23,53.214,1.752
Africa,Kenya,92,15.273,1.717
Africa,Togo,13,40.618,1.563
Africa,Ivory Coast,41,16.164,1.555
Africa,Ghana,48,31.631,1.548
South America,Paraguay,11,38.968,1.547
Africa,DRC,98,26.671,1.107
Africa,CAR,5,11.670,1.037
Asia,Jordan,9,32.059,0.880
Asia,Thailand,58,656.814,0.835
South America,Venezuela,23,16.234,0.809
Africa,Libya,5,7.684,0.725
Asia,Palestine,3,100.291,0.591
Asia,Uzbekistan,19,27.145,0.569
Africa,Zambia,10,49.989,0.542
Asia,Hong Kong,4,1072.782,0.534
Asia,Nepal,15,8.655,0.517
Asia,Sri Lanka,11,111.397,0.516
Africa,Madagascar,10,21.209,0.366
Africa,Ethiopia,40,9.906,0.345
Asia,Syria,6,17.354,0.329
Africa,Benin,4,31.144,0.328
Africa,Zimbabwe,4,14.395,0.265
Africa,Malawi,4,24.013,0.208
Africa,Angola,5,15.338,0.169
Africa,Rwanda,2,26.033,0.154
Asia,Myanmar,6,50.098,0.115
Africa,Mozambique,2,14.760,0.065
