2020/09/07 01:19:47 UTC
Continent,Country,Total deaths,Td,Deaths/Mil.
Europe,Albania,316,54.404,109.822
Europe,Denmark,627,85.020,108.164
Europe,Bulgaria,676,89.784,97.430
North America,Costa Rica,478,29.034,93.675
Asia,Kazakhstan,1588,1016.892,84.389
Europe,Serbia,724,284.241,82.918
Europe,Austria,736,65.014,81.644
Africa,Eswatini,94,78.189,80.868
Asia,Turkey,6673,118.128,78.963
Africa,Cabo Verde,42,41.479,75.396
Europe,Belarus,711,299.201,75.248
Asia,Qatar,203,380.927,72.299
Africa,Sao Tome and Principe,15,2176.135,68.218
Europe,Ukraine,2846,36.722,65.153
Europe,Slovenia,135,48.723,64.919
Europe,Hungary,624,14.210,64.654
Africa,Djibouti,61,8711.820,61.577
South America,Paraguay,435,17.739,60.861
Europe,Finland,336,185.546,60.627
Africa,Equatorial Guinea,83,775.775,58.828
South America,Guyana,46,27.943,58.440
Europe,Poland,2120,84.460,56.035
Asia,Azerbaijan,548,175.133,53.965
Africa,Egypt,5530,424.100,53.881
Asia,Maldives,29,42.948,53.480
Asia,India,71687,32.796,51.856
Europe,Norway,264,71.714,48.636
Europe,Croatia,198,29.038,48.292
Europe,Estonia,64,82.919,48.229
North America,Martinique,18,20.180,47.968
North America,Guadeloupe,18,27.840,44.980
Africa,Libya,285,17.368,41.380
Africa,Gambia,99,63.834,40.752
Europe,Czechia,436,33.571,40.695
Asia,UAE,388,81.148,39.144
North America,Belize,15,26.322,37.601
Africa,Morocco,1361,29.454,36.791
Asia,Afghanistan,1412,787.013,36.111
Africa,Algeria,1556,98.979,35.373
Asia,Palestine,181,29.823,35.338
Asia,Philippines,3875,55.213,35.278
Africa,Namibia,89,29.432,34.913
Africa,Mauritania,160,272.592,34.254
Europe,Malta,14,53.432,31.694
Europe,Lithuania,86,69.119,31.689
North America,Antigua and Barbuda,3,458.513,30.600
Australia/Oceania,Australia,753,236.790,29.456
Asia,Indonesia,8025,40.227,29.271
Europe,Iceland,10,286.128,29.271
Asia,Pakistan,6342,542.072,28.618
Asia,Lebanon,191,25.367,28.006
Europe,Greece,284,37.749,27.281
Asia,Bangladesh,4479,107.613,27.150
North America,Barbados,7,170.295,24.343
North America,Trinidad and Tobago,34,16.711,24.284
Africa,Gabon,53,432.281,23.712
North America,Nicaragua,141,127.727,21.235
Africa,Guinea-Bissau,38,269.887,19.229
Asia,Yemen,572,281.125,18.999
Africa,Sudan,833,260.456,18.908
North America,Haiti,214,266.196,18.738
Europe,Latvia,35,195.527,18.603
Africa,Congo,102,32.113,18.403
Asia,Cyprus,21,330.373,17.368
Africa,Senegal,290,155.022,17.250
Africa,Liberia,82,2111.441,16.124
Africa,Zambia,295,80.092,15.978
Africa,Cameroon,415,203.450,15.559
South America,Venezuela,428,32.355,15.059
Africa,Réunion,13,15.785,14.504
Africa,Lesotho,31,85.966,14.447
Africa,Zimbabwe,206,75.603,13.830
South America,Uruguay,45,84.216,12.945
Africa,CAR,62,788.787,12.796
Asia,Hong Kong,94,305.010,12.523
North America,Jamaica,33,17.645,11.135
Africa,Kenya,597,160.392,11.055
Asia,Japan,1357,80.950,10.735
Asia,Uzbekistan,347,100.267,10.341
Asia,Nepal,289,26.664,9.884
Africa,Malawi,175,346.790,9.102
Africa,Ghana,283,377.393,9.076
North America,Cuba,101,59.766,8.907
Africa,Sierra Leone,71,309.007,8.884
Africa,Comoros,7,73.172,8.022
Africa,Ethiopia,918,35.224,7.948
Africa,Mauritius,10,1724.896,7.865
Africa,Tunisia,93,15.485,7.859
Asia,Syria,134,30.385,7.606
Asia,Tajikistan,70,152.123,7.309
Africa,Madagascar,200,153.713,7.194
Asia,Brunei ,3,701.116,6.848
Europe,Slovakia,37,27.839,6.776
Asia,S. Korea,336,74.144,6.548
Africa,Mali,127,197.411,6.256
Africa,Somalia,97,311.270,6.088
Africa,Nigeria,1057,231.676,5.112
Australia/Oceania,New Zealand,24,224.334,4.797
Africa,Chad,79,184.277,4.790
Asia,Georgia,19,41.758,4.767
Africa,Guinea,61,108.891,4.626
Asia,Singapore,27,1099.853,4.609
Africa,Ivory Coast,119,138.481,4.494
Africa,South Sudan,48,491.313,4.283
Asia,Malaysia,128,721.294,3.950
Africa,Togo,32,76.024,3.849
Africa,Angola,117,39.713,3.551
Africa,Botswana,8,23.816,3.389
Africa,Benin,40,155.466,3.290
Asia,China,4634,4800.745,3.211
Africa,DRC,260,297.805,2.878
Africa,Niger,69,2852.993,2.814
Africa,Burkina Faso,55,71.706,2.614
Australia/Oceania,Fiji,2,47.670,2.258
Asia,Jordan,16,23.780,1.566
Africa,Rwanda,19,57.491,1.460
Africa,Uganda,41,21.559,0.894
Africa,Mozambique,27,32.124,0.857
Asia,Thailand,58,519.770,0.825
Asia,Sri Lanka,12,135.269,0.561
Australia/Oceania,Papua New Guinea,5,79.197,0.553
Asia,Vietnam,35,563.102,0.367
Asia,Taiwan,7,475.980,0.298
Asia,Myanmar,8,8.022,0.147
