2020/10/08 20:48:11 UTC
Continent,Country,Total deaths,Td,Deaths/Mil.
Europe,San Marino,42,397.053,1237.101
South America,Peru,33009,192.190,997.425
Europe,Belgium,10108,31.966,871.147
South America,Bolivia,8192,276.545,699.234
Europe,Spain,32688,34.768,699.052
Europe,Andorra,54,21.537,698.593
South America,Brazil,148449,123.460,697.067
South America,Chile,13167,174.887,687.206
South America,Ecuador,12141,85.543,685.377
North America,USA,217487,99.761,656.004
North America,Mexico,82726,66.824,639.811
Europe,UK,42592,22.599,626.506
Europe,Italy,36083,67.304,597.015
Europe,Sweden,5892,98.910,582.422
North America,Panama,2448,118.523,565.002
South America,Colombia,27180,86.264,532.648
North America,Sint Maarten,22,106.805,511.547
Europe,France,32521,27.648,497.907
South America,Argentina,22226,42.907,490.554
Europe,Netherlands,6531,19.093,380.937
Europe,North Macedonia,775,50.846,372.002
Europe,Ireland,1817,47.010,366.881
Europe,Moldova,1424,39.822,353.225
Asia,Armenia,1004,70.498,338.654
Asia,Iran,27888,73.923,330.896
Europe,Montenegro,191,25.767,304.096
North America,Aruba,31,105.234,290.018
Africa,South Africa,17248,304.926,289.852
Europe,Isle of Man,24,332.358,281.809
Europe,Bosnia and Herzegovina,913,67.127,278.773
Europe,Channel Islands,48,97.306,275.365
Europe,Romania,5247,36.517,273.262
North America,Bahamas,102,36.279,258.712
North America,Canada,9554,49.618,252.566
North America,Honduras,2466,93.056,247.921
Europe,Switzerland,2087,48.559,240.667
Asia,Iraq,9683,58.153,239.323
South America,French Guiana,69,281.621,229.462
North America,Saint Martin,8,66.477,205.961
North America,Costa Rica,1040,42.917,203.653
Europe,Luxembourg,128,70.080,203.601
Asia,Israel,1864,34.731,202.662
Europe,Portugal,2050,54.812,201.215
North America,Dominican Republic,2163,119.167,198.862
Asia,Oman,1009,88.684,196.288
North America,Guadeloupe,77,36.281,192.433
North America,Guatemala,3347,96.439,185.910
South America,Suriname,106,234.411,180.257
Asia,Kyrgyzstan,1073,153.828,163.740
North America,Turks and Caicos,6,559.597,154.412
Asia,Bahrain,264,114.480,153.779
Africa,Mayotte,42,164.678,152.989
Europe,Russia,22056,70.484,151.123
Asia,Kuwait,642,122.238,149.740
Europe,Albania,411,55.371,142.867
Asia,Saudi Arabia,4972,462.732,142.235
South America,Paraguay,989,37.208,138.207
All,World,1064649,68.864,136.592
All,Total:,1064649,68.864,136.583
North America,El Salvador,877,186.837,135.038
Africa,Cabo Verde,71,44.559,127.329
Europe,Bulgaria,873,55.313,125.904
South America,Guyana,95,37.655,120.626
Europe,Germany,9667,65.441,115.285
Europe,Denmark,665,45.400,114.704
Europe,Ukraine,4690,34.970,107.412
Asia,Turkey,8667,130.299,102.457
Africa,Eswatini,113,179.741,97.129
Europe,Belarus,880,116.262,93.139
Europe,Hungary,898,22.005,93.028
Europe,Austria,838,32.381,92.900
Europe,Malta,41,35.490,92.794
Asia,Kazakhstan,1746,1105.408,92.698
Africa,Libya,616,31.411,89.330
Europe,Serbia,760,207.701,87.078
North America,Belize,34,32.760,85.103
Europe,Czechia,863,14.717,80.545
Asia,Qatar,218,375.855,77.640
Asia,India,106554,54.196,77.016
Europe,Slovenia,160,17.508,76.963
North America,Caribbean Netherlands,2,31.719,76.085
Europe,Poland,2867,24.453,75.786
Europe,Croatia,310,35.973,75.635
Asia,Palestine,359,60.061,69.948
Africa,Sao Tome and Principe,15,1475.825,68.107
Africa,Morocco,2486,33.454,67.144
Asia,Lebanon,439,21.356,64.397
Asia,Maldives,34,113.123,62.607
Europe,Finland,346,38.207,62.429
Africa,Djibouti,61,3756.511,61.506
North America,Trinidad and Tobago,84,64.150,59.971
Asia,Azerbaijan,603,183.990,59.331
Africa,Equatorial Guinea,83,1111.775,58.668
North America,Martinique,22,26.660,58.643
Africa,Egypt,6010,600.654,58.462
Asia,Philippines,6069,77.362,55.191
Europe,Monaco,2,98.565,50.865
Europe,Norway,275,66.003,50.621
Europe,Estonia,67,44.429,50.499
Africa,Namibia,127,108.334,49.739
Africa,Gambia,117,459.406,48.068
Asia,UAE,438,54.686,44.141
North America,Jamaica,128,42.140,43.171
Asia,Indonesia,11580,43.881,42.229
Europe,Greece,430,33.214,41.309
Africa,Algeria,1783,224.071,40.463
Europe,Lithuania,102,26.785,37.609
Asia,Afghanistan,1470,549.921,37.551
Australia/Oceania,French Polynesia,10,18.138,35.545
Australia/Oceania,Australia,897,1219.745,35.083
Africa,Mauritania,162,1105.452,34.614
Africa,Tunisia,409,12.801,34.515
Asia,Bangladesh,5460,161.112,33.058
North America,Antigua and Barbuda,3,72.407,30.556
Asia,Pakistan,6544,370.091,29.464
Europe,Iceland,10,26.910,29.253
North America,Barbados,7,73.314,24.345
Africa,Gabon,54,870.442,24.112
South America,Venezuela,671,71.405,23.617
North America,Nicaragua,153,269.280,23.020
Europe,Latvia,40,18.529,21.266
Africa,Guinea-Bissau,40,187.270,20.193
Asia,Nepal,590,20.483,20.156
North America,Haiti,229,593.157,20.029
Asia,Cyprus,24,54.631,19.833
Asia,Yemen,593,660.358,19.680
Africa,Lesotho,41,42.899,19.100
Africa,Sudan,836,2366.057,18.961
Africa,Senegal,313,351.907,18.566
Africa,Zambia,335,156.416,18.088
Africa,Réunion,16,51.812,17.835
Asia,Georgia,66,11.239,16.556
Africa,Liberia,82,385.731,16.099
Africa,Cameroon,420,1178.083,15.717
Africa,Zimbabwe,229,338.971,15.351
Asia,Uzbekistan,496,93.706,14.766
South America,Uruguay,49,64.441,14.083
Asia,Jordan,144,8.105,14.074
Asia,Hong Kong,105,336.030,13.974
Africa,Kenya,751,115.777,13.888
Africa,CAR,62,1021.139,12.778
Asia,Japan,1613,102.848,12.771
Asia,Syria,215,58.071,12.196
Africa,Ethiopia,1262,59.274,10.908
North America,Cuba,123,87.269,10.851
Europe,Slovakia,57,11.059,10.439
Asia,Myanmar,535,9.370,9.820
Africa,Ghana,306,707.192,9.797
Africa,Malawi,180,780.500,9.358
Africa,Sierra Leone,72,177.010,8.980
Africa,Madagascar,235,326.046,8.424
Asia,S. Korea,427,219.885,8.322
Asia,Tajikistan,78,146.923,8.127
Africa,Comoros,7,147.670,8.004
Africa,Mauritius,10,134.456,7.848
Africa,Botswana,18,329.880,7.616
Africa,Mali,131,131.716,6.439
Africa,Angola,211,34.407,6.376
Africa,Somalia,99,113.295,6.186
Africa,Togo,49,72.773,5.884
Africa,Nigeria,1113,323.243,5.366
Africa,Chad,89,96.316,5.360
Africa,Guinea,68,247.365,5.139
Australia/Oceania,New Zealand,25,562.832,5.003
Africa,South Sudan,53,293.972,4.724
Asia,Singapore,27,3339.063,4.605
Africa,Ivory Coast,120,373.357,4.522
Asia,Malaysia,146,19.648,4.491
Africa,Benin,41,214.199,3.367
Asia,China,4634,4821.394,3.198
Africa,DRC,276,359.095,3.066
Africa,Niger,69,1938.385,2.818
Africa,Burkina Faso,59,62.490,2.815
Africa,Rwanda,29,524.285,2.226
Africa,Mozambique,68,48.872,2.159
Africa,Uganda,85,32.405,1.845
Asia,Thailand,59,329.154,0.847
Australia/Oceania,Papua New Guinea,7,175.147,0.778
Asia,Sri Lanka,13,17.113,0.605
Asia,Vietnam,35,887.111,0.350
Asia,Taiwan,7,280.063,0.294
