2020/09/17 21:51:17 UTC
Continent,Country,Total deaths,Td,Deaths/Mil.
Asia,Turkey,7315,122.393,86.541
Europe,Serbia,738,281.354,84.533
Europe,Austria,758,35.286,84.060
Europe,Belarus,771,258.196,81.596
South America,Paraguay,566,24.863,79.153
Europe,Ukraine,3400,36.616,77.840
Asia,Qatar,208,360.341,74.079
South America,Guyana,58,43.203,73.670
Europe,Hungary,663,12.197,68.660
Africa,Sao Tome and Principe,15,731.037,68.186
Europe,Slovenia,136,26.932,65.419
North America,Guadeloupe,26,12.005,64.977
Africa,Djibouti,61,5236.796,61.554
Europe,Finland,339,126.931,61.181
Asia,India,84404,36.254,61.028
Asia,Maldives,33,75.099,60.828
Europe,Poland,2253,87.771,59.554
Africa,Libya,409,23.148,59.350
Africa,Equatorial Guinea,83,2020.061,58.774
Europe,Croatia,238,48.401,58.054
Asia,Azerbaijan,571,205.922,56.206
Africa,Egypt,5696,446.504,55.445
Europe,Norway,266,76.763,48.985
Europe,Estonia,64,73.272,48.242
North America,Martinique,18,27.251,47.968
Asia,Palestine,244,29.213,47.606
North America,Belize,19,41.109,47.599
Africa,Morocco,1714,28.620,46.321
Europe,Czechia,488,16.340,45.547
Africa,Gambia,107,149.297,44.013
Asia,Philippines,4785,46.561,43.540
Africa,Namibia,108,57.027,42.341
North America,Trinidad and Tobago,58,21.534,41.414
Asia,UAE,402,68.364,40.542
Asia,Lebanon,263,27.491,38.574
Africa,Algeria,1654,137.472,37.589
Asia,Afghanistan,1436,626.265,36.720
Europe,Malta,16,29.710,36.217
Africa,Mauritania,161,320.978,34.453
Asia,Indonesia,9222,41.921,33.657
Australia/Oceania,Australia,832,431.228,32.550
Europe,Lithuania,87,53.280,32.054
Europe,Greece,325,33.382,31.214
Asia,Bangladesh,4859,145.460,29.442
Europe,Iceland,10,329.477,29.265
Asia,Pakistan,6399,387.418,28.851
North America,Barbados,7,177.088,24.368
Africa,Gabon,53,736.272,23.697
North America,Nicaragua,147,165.890,22.134
Asia,Yemen,585,513.928,19.384
North America,Haiti,220,367.579,19.241
Europe,Latvia,36,155.147,19.133
Africa,Sudan,836,667.696,18.962
Asia,Cyprus,22,181.940,18.187
South America,Venezuela,511,43.695,17.985
Africa,Senegal,300,149.114,17.814
Africa,Zambia,326,97.673,17.630
North America,Jamaica,51,20.126,17.210
Africa,Réunion,15,23.018,16.728
Africa,Liberia,82,356.888,16.117
Africa,Congo,88,554.313,15.874
Africa,Cameroon,415,332.639,15.555
Africa,Lesotho,33,37.022,15.369
Africa,Zimbabwe,224,251.813,15.036
Asia,Hong Kong,102,300.455,13.582
Asia,Nepal,383,29.243,13.096
South America,Uruguay,45,75.856,12.947
Africa,CAR,62,660.497,12.797
Asia,Uzbekistan,413,55.505,12.300
Africa,Kenya,642,179.956,11.883
Asia,Japan,1461,97.212,11.562
Africa,Tunisia,129,15.164,10.893
North America,Cuba,109,60.199,9.634
Africa,Ghana,294,550.702,9.422
Asia,Syria,165,62.666,9.388
Africa,Malawi,179,492.390,9.309
Africa,Ethiopia,1060,72.441,9.172
Africa,Sierra Leone,72,159.271,8.979
Africa,Comoros,7,203.555,8.019
Africa,Mauritius,10,352.737,7.869
Africa,Madagascar,216,254.273,7.758
Asia,Tajikistan,73,160.131,7.622
Asia,S. Korea,372,117.834,7.257
Europe,Slovakia,39,28.095,7.144
Australia/Oceania,French Polynesia,2,14.984,7.112
Africa,Mali,128,250.042,6.301
Africa,Somalia,98,863.276,6.129
Africa,Botswana,13,37.061,5.505
Africa,Nigeria,1091,280.123,5.262
Australia/Oceania,New Zealand,25,513.883,5.003
Africa,Togo,41,94.474,4.941
Africa,Chad,81,82.082,4.867
Africa,Guinea,63,234.429,4.771
Asia,Georgia,19,10.256,4.768
Asia,Singapore,27,918.849,4.608
Africa,Ivory Coast,120,319.212,4.529
Africa,Angola,144,29.648,4.371
Africa,South Sudan,49,320.290,4.364
Asia,Malaysia,128,112.586,3.947
Africa,Benin,40,288.689,3.281
Asia,China,4634,5904.782,3.208
Africa,DRC,267,509.337,2.966
Africa,Niger,69,1431.348,2.802
Africa,Burkina Faso,56,26.964,2.662
Asia,Jordan,26,11.808,2.543
Africa,Rwanda,23,127.309,1.765
Africa,Uganda,60,21.453,1.305
Africa,Mozambique,39,19.969,1.241
Asia,Myanmar,60,7.683,1.098
Asia,Thailand,58,467.947,0.831
Australia/Oceania,Papua New Guinea,6,275.750,0.663
Asia,Sri Lanka,13,131.051,0.608
Asia,Vietnam,35,736.466,0.361
Asia,Taiwan,7,346.221,0.292
