2020/07/05 00:28:41 UTC
Continent,Country,Total deaths,Td,Deaths/Mil.
Asia,India,19279,23.711,13.961
Africa,Sudan,604,113.037,13.751
Africa,Guinea-Bissau,25,54.252,12.705
North America,Nicaragua,83,32.535,12.521
Asia,Bangladesh,1997,32.905,12.119
Asia,Kyrgyzstan,78,12.084,11.952
Asia,Philippines,1290,29.344,11.781
Asia,Yemen,337,44.109,11.341
Asia,Indonesia,3089,34.595,11.284
Africa,Eswatini,13,24.249,11.201
Asia,Kazakhstan,188,6.153,10.013
Africa,CAR,48,33.177,9.941
North America,Haiti,110,64.272,9.640
South America,Uruguay,28,147.034,8.063
Africa,Comoros,7,38.043,8.042
Africa,Congo,44,13.503,7.969
Africa,Sierra Leone,62,67.716,7.765
Asia,Japan,977,92.534,7.702
Africa,Senegal,129,48.968,7.699
North America,Cuba,86,308.229,7.587
Africa,Liberia,37,39.271,7.323
Africa,Morocco,232,35.408,6.278
Africa,Mali,118,69.175,5.841
Africa,Somalia,92,211.996,5.779
North America,Trinidad and Tobago,8,155.252,5.723
Asia,S. Korea,283,198.269,5.517
Asia,Tajikistan,52,93.952,5.454
Asia,Lebanon,35,75.813,5.132
Europe,Slovakia,28,97.391,5.123
North America,Belize,2,21.744,5.000
Africa,Chad,74,842.795,4.503
Asia,Singapore,26,177.406,4.444
Australia/Oceania,New Zealand,22,1853.475,4.400
Africa,Tunisia,50,336.069,4.216
Australia/Oceania,Australia,104,57.559,4.079
Africa,Libya,27,15.765,3.931
Africa,Ghana,117,33.067,3.766
Asia,Georgia,15,189.219,3.766
Asia,Malaysia,121,1747.943,3.731
North America,Costa Rica,18,12.455,3.533
Africa,South Sudan,38,304.004,3.403
North America,Jamaica,10,110.405,3.370
Asia,China,4634,9005.638,3.217
Africa,Nigeria,634,30.926,3.084
Africa,Kenya,159,21.880,2.959
Africa,Niger,68,372.561,2.828
South America,Paraguay,20,42.381,2.801
Africa,Ivory Coast,72,34.815,2.732
Africa,Guinea,34,116.091,2.588
Asia,Palestine,13,7.396,2.549
Africa,Burkina Faso,53,168.596,2.524
Africa,Réunion,2,170.942,2.235
South America,Venezuela,59,20.019,2.076
Africa,DRC,182,62.403,2.022
Africa,Togo,15,51.306,1.820
Africa,Benin,21,113.908,1.734
Africa,Zambia,30,103.135,1.636
Asia,Nepal,34,25.140,1.168
Africa,Madagascar,29,17.828,1.052
Asia,Jordan,10,189.972,0.983
Asia,Hong Kong,7,101.092,0.934
Asia,Uzbekistan,31,24.257,0.926
Africa,Ethiopia,103,178.232,0.899
Africa,Malawi,17,14.195,0.885
Africa,Gambia,2,20.526,0.842
Asia,Thailand,58,669.472,0.838
Africa,Angola,19,18.720,0.604
Asia,Syria,10,17.462,0.562
Africa,Zimbabwe,8,23.343,0.539
Asia,Sri Lanka,11,269.543,0.514
Asia,Taiwan,7,1086.853,0.296
Africa,Rwanda,3,25.092,0.231
Africa,Mozambique,7,40.267,0.224
Asia,Myanmar,6,106.033,0.115
