2020/08/19 12:19:00 UTC
Continent,Country,Total deaths,Td,Deaths/Mil.
Africa,Ethiopia,572,16.028,4.964
Africa,Tunisia,57,16.951,4.828
Africa,Nigeria,981,90.486,4.738
North America,Jamaica,14,53.703,4.728
Africa,Chad,76,193.667,4.623
Asia,Singapore,27,398.549,4.610
Australia/Oceania,New Zealand,22,98.833,4.403
Asia,Georgia,17,65.623,4.259
Africa,South Sudan,47,668.769,4.190
Asia,Syria,73,14.747,4.157
Africa,Ivory Coast,110,272.195,4.156
Asia,Nepal,120,25.635,4.109
Africa,Guinea,52,58.208,3.944
Asia,Malaysia,125,337.026,3.858
Africa,Togo,27,52.793,3.246
Asia,China,4634,2725.250,3.221
Africa,Benin,39,159.009,3.214
Africa,Niger,69,626.717,2.838
Africa,Angola,90,38.818,2.747
Africa,DRC,246,192.868,2.727
Africa,Burkina Faso,55,87.560,2.621
Africa,Botswana,3,23.716,1.273
Asia,Jordan,11,42.542,1.079
Asia,Thailand,58,526.911,0.823
Africa,Rwanda,10,28.302,0.768
Africa,Mozambique,19,25.954,0.603
Asia,Sri Lanka,11,637.598,0.512
Australia/Oceania,Papua New Guinea,3,10.038,0.337
Africa,Uganda,15,24.313,0.328
Asia,Taiwan,7,390.583,0.288
Asia,Vietnam,25,35.456,0.252
Asia,Myanmar,6,94.338,0.111
