2020/08/27 05:02:16 UTC
Continent,Country,Total deaths,Td,Deaths/Mil.
Europe,Czechia,418,49.257,39.030
Africa,Gambia,93,28.790,38.326
Asia,UAE,378,120.751,38.150
North America,Guadeloupe,15,8.005,37.492
Asia,Afghanistan,1401,357.346,35.877
South America,Paraguay,247,14.353,34.562
Africa,Mauritania,158,226.299,33.856
Africa,Algeria,1465,72.146,33.309
Europe,Lithuania,85,55.045,31.306
Africa,Libya,210,21.701,30.504
Europe,Iceland,10,212.499,29.275
Asia,Philippines,3137,31.859,28.570
Asia,Pakistan,6274,338.516,28.321
North America,Belize,11,15.260,27.587
Asia,Palestine,137,35.884,26.761
Africa,Morocco,984,25.878,26.615
Asia,Indonesia,6944,48.593,25.363
Asia,Bangladesh,4082,83.504,24.750
North America,Barbados,7,77.607,24.352
Europe,Greece,248,25.710,23.811
Africa,Gabon,53,273.318,23.727
Africa,Namibia,59,15.113,23.156
Europe,Malta,10,27.738,22.638
Australia/Oceania,Australia,572,90.000,22.386
North America,Nicaragua,137,116.710,20.638
Asia,Lebanon,139,15.166,20.380
Africa,Sudan,819,144.640,18.622
Asia,Yemen,560,243.998,18.570
Europe,Latvia,33,191.645,17.519
North America,Haiti,197,225.358,17.245
Africa,Guinea-Bissau,34,119.134,17.224
Asia,Cyprus,20,70.278,16.550
Africa,Senegal,275,84.009,16.372
Africa,Liberia,82,391.190,16.173
Africa,Cameroon,410,261.342,15.386
Africa,Zambia,282,45.196,15.270
Africa,Lesotho,31,46.098,14.453
Africa,Congo,78,147.221,14.075
Africa,CAR,61,1197.301,12.595
South America,Uruguay,43,147.294,12.373
South America,Venezuela,351,29.994,12.345
Africa,Zimbabwe,179,47.418,12.027
North America,Trinidad and Tobago,15,6.728,10.716
Asia,Hong Kong,79,151.784,10.526
Africa,Kenya,564,77.606,10.455
Asia,Japan,1209,46.905,9.566
Africa,Malawi,173,111.061,9.007
Asia,Uzbekistan,293,63.601,8.734
Africa,Ghana,270,312.188,8.661
Africa,Sierra Leone,69,228.961,8.612
North America,Cuba,92,63.387,8.126
Africa,Comoros,7,181.499,8.024
Africa,Mauritius,10,841.825,7.874
Asia,Tajikistan,67,162.826,7.000
Asia,Brunei ,3,696.264,6.854
Africa,Réunion,6,11.599,6.695
Africa,Madagascar,181,144.678,6.517
North America,Jamaica,19,10.694,6.414
Africa,Ethiopia,725,17.115,6.285
Africa,Mali,126,261.226,6.214
Asia,S. Korea,313,31.788,6.107
Europe,Slovakia,33,30.889,6.048
Africa,Tunisia,71,17.430,6.002
Asia,Nepal,175,27.978,5.990
Africa,Somalia,95,1586.613,5.947
Asia,Syria,98,20.557,5.583
Africa,Nigeria,1010,99.117,4.877
Asia,Georgia,19,90.453,4.763
Africa,Chad,77,176.908,4.706
Asia,Singapore,27,588.337,4.610
Australia/Oceania,New Zealand,22,153.375,4.395
Africa,Guinea,57,116.167,4.321
Africa,Ivory Coast,114,227.782,4.307
Africa,South Sudan,47,758.734,4.194
Asia,Malaysia,125,802.575,3.861
Africa,Benin,40,205.717,3.282
Africa,Togo,27,44.838,3.258
Asia,China,4634,3553.108,3.216
Africa,Angola,103,33.209,3.136
Africa,Niger,69,946.144,2.824
Africa,DRC,254,278.814,2.819
Africa,Burkina Faso,55,95.463,2.604
Africa,Botswana,6,21.864,2.543
Asia,Jordan,15,28.601,1.469
Africa,Rwanda,15,15.376,1.154
Asia,Thailand,58,748.313,0.835
Africa,Mozambique,21,29.469,0.667
Africa,Uganda,26,11.513,0.567
Asia,Sri Lanka,12,174.129,0.559
Australia/Oceania,Papua New Guinea,4,25.734,0.449
Asia,Vietnam,30,122.983,0.319
Asia,Taiwan,7,2360.512,0.287
Asia,Myanmar,6,12.223,0.113
