2020/08/19 07:08:37 JST
北海道,1627,103
青森県,33,1
岩手県,9,0
宮城県,184,1
秋田県,43,0
山形県,76,1
福島県,106,0
茨城県,456,10
栃木県,277,1
群馬県,307,19
埼玉県,3256,82
千葉県,2495,58
東京都,17875,341
神奈川県,3904,105
新潟県,130,0
富山県,308,22
石川県,475,29
福井県,155,8
山梨県,140,1
長野県,149,-
岐阜県,516,8
静岡県,418,1
愛知県,3744,44
三重県,284,1
滋賀県,346,4
京都府,1119,21
大阪府,6916,111
兵庫県,1900,48
奈良県,403,3
和歌山県,198,4
鳥取県,21,0
島根県,132,0
岡山県,126,-
広島県,437,3
山口県,83,0
徳島県,91,1
香川県,65,1
愛媛県,110,6
高知県,103,3
福岡県,3633,41
佐賀県,198,0
長崎県,185,3
熊本県,412,6
大分県,113,1
宮崎県,267,1
鹿児島県,328,7
沖縄県,1656,14
