2020/09/08 05:57:36 JST
北海道,1824,105
青森県,35,1
岩手県,23,0
宮城県,239,2
秋田県,50,0
山形県,78,1
福島県,178,0
茨城県,583,14
栃木県,310,1
群馬県,482,19
埼玉県,4122,93
千葉県,3211,64
東京都,21772,369
神奈川県,5431,126
新潟県,146,0
富山県,402,25
石川県,704,37
福井県,243,8
山梨県,174,5
長野県,287,1
岐阜県,564,10
静岡県,487,1
愛知県,4671,73
三重県,424,2
滋賀県,462,7
京都府,1512,25
大阪府,9043,165
兵庫県,2339,54
奈良県,538,8
和歌山県,233,4
鳥取県,22,0
島根県,137,0
岡山県,146,-
広島県,459,3
山口県,184,0
徳島県,145,4
香川県,84,1
愛媛県,114,6
高知県,132,3
福岡県,4782,68
佐賀県,240,0
長崎県,234,3
熊本県,543,8
大分県,157,2
宮崎県,339,1
鹿児島県,371,11
沖縄県,2220,32
