2020/07/18 03:33:21 JST
北海道,1317,102
青森県,30,1
岩手県,0,0
宮城県,112,1
秋田県,16,0
山形県,74,1
福島県,84,0
茨城県,211,10
栃木県,107,0
群馬県,164,19
埼玉県,1617,67
千葉県,1223,46
東京都,8640,326
神奈川県,1876,98
新潟県,89,0
富山県,230,22
石川県,300,27
福井県,125,8
山梨県,76,1
長野県,81,-
岐阜県,168,7
静岡県,99,1
愛知県,538,34
三重県,52,1
滋賀県,108,1
京都府,477,18
大阪府,2126,86
兵庫県,760,45
奈良県,138,2
和歌山県,84,3
鳥取県,5,0
島根県,25,0
岡山県,32,-
広島県,192,3
山口県,38,0
徳島県,10,1
香川県,42,0
愛媛県,82,5
高知県,76,3
福岡県,937,33
佐賀県,47,0
長崎県,32,1
熊本県,49,3
大分県,60,1
宮崎県,20,0
鹿児島県,162,0
沖縄県,149,7
