2021/01/03 15:44:17 JST
北海道,13540,456
青森県,492,8
岩手県,389,24
宮城県,2198,16
秋田県,143,1
山形県,390,7
福島県,956,21
茨城県,2488,38
栃木県,1534,6
群馬県,2339,45
埼玉県,14519,210
千葉県,11222,121
東京都,60960,631
神奈川県,21733,276
新潟県,545,3
富山県,560,26
石川県,1084,51
福井県,355,12
山梨県,568,11
長野県,1206,15
岐阜県,2348,35
静岡県,2713,41
愛知県,16554,214
三重県,1297,18
滋賀県,1199,12
京都府,4803,53
大阪府,30261,588
兵庫県,10004,211
奈良県,2041,24
和歌山県,629,7
鳥取県,119,0
島根県,209,0
岡山県,1390,13
広島県,3318,35
山口県,589,3
徳島県,199,9
香川県,306,3
愛媛県,471,13
高知県,669,8
福岡県,8774,119
佐賀県,469,3
長崎県,611,4
熊本県,1873,16
大分県,700,6
宮崎県,759,5
鹿児島県,1016,14
沖縄県,5413,81
