2020/09/02 05:28:51 JST
北海道,1773,103
青森県,35,1
岩手県,19,0
宮城県,204,2
秋田県,49,0
山形県,78,1
福島県,161,0
茨城県,545,13
栃木県,303,1
群馬県,440,19
埼玉県,3929,89
千葉県,3050,62
東京都,20817,363
神奈川県,4962,122
新潟県,143,0
富山県,387,25
石川県,626,33
福井県,228,8
山梨県,173,4
長野県,256,-
岐阜県,555,10
静岡県,480,1
愛知県,4493,65
三重県,368,2
滋賀県,450,5
京都府,1448,23
大阪府,8544,152
兵庫県,2268,53
奈良県,518,6
和歌山県,230,4
鳥取県,22,0
島根県,137,0
岡山県,145,-
広島県,458,3
山口県,168,0
徳島県,130,4
香川県,77,1
愛媛県,114,6
高知県,125,3
福岡県,4568,60
佐賀県,237,0
長崎県,231,3
熊本県,520,7
大分県,145,1
宮崎県,336,1
鹿児島県,362,11
沖縄県,2139,28
