2020/08/28 07:13:56 JST
北海道,1727,103
青森県,33,1
岩手県,12,0
宮城県,192,2
秋田県,48,0
山形県,77,1
福島県,139,0
茨城県,524,12
栃木県,294,1
群馬県,408,19
埼玉県,3681,86
千葉県,2877,61
東京都,19846,356
神奈川県,4601,115
新潟県,139,0
富山県,357,23
石川県,592,31
福井県,177,8
山梨県,169,1
長野県,194,-
岐阜県,549,9
静岡県,453,1
愛知県,4273,58
三重県,353,2
滋賀県,423,4
京都府,1343,22
大阪府,8139,136
兵庫県,2159,49
奈良県,502,5
和歌山県,228,4
鳥取県,22,0
島根県,137,0
岡山県,142,-
広島県,452,3
山口県,135,0
徳島県,119,2
香川県,74,1
愛媛県,114,6
高知県,118,3
福岡県,4222,53
佐賀県,227,0
長崎県,205,3
熊本県,482,7
大分県,143,1
宮崎県,325,1
鹿児島県,349,10
沖縄県,1977,25
