2020/07/29 06:23:41 JST
北海道,1391,103
青森県,31,1
岩手県,0,0
宮城県,142,1
秋田県,18,0
山形県,75,1
福島県,86,0
茨城県,244,10
栃木県,163,0
群馬県,179,19
埼玉県,2091,72
千葉県,1499,46
東京都,11345,328
神奈川県,2253,98
新潟県,94,0
富山県,236,22
石川県,313,27
福井県,129,8
山梨県,88,1
長野県,92,-
岐阜県,240,7
静岡県,200,1
愛知県,1096,35
三重県,70,1
滋賀県,155,1
京都府,657,19
大阪府,3188,88
兵庫県,1014,45
奈良県,209,2
和歌山県,130,3
鳥取県,6,0
島根県,28,0
岡山県,64,-
広島県,261,3
山口県,50,0
徳島県,16,1
香川県,45,0
愛媛県,87,5
高知県,79,3
福岡県,1432,33
佐賀県,67,0
長崎県,53,2
熊本県,100,3
大分県,60,1
宮崎県,73,0
鹿児島県,216,0
沖縄県,192,7
