2020/04/22 02:03:08 JST
北海道,451,18
青森県,22,0
岩手県,0,0
宮城県,84,0
秋田県,16,0
山形県,64,0
福島県,64,0
茨城県,143,6
栃木県,49,0
群馬県,124,5
埼玉県,662,9
千葉県,683,8
東京都,3197,19
神奈川県,802,19
新潟県,56,0
富山県,114,2
石川県,180,4
福井県,113,4
山梨県,49,0
長野県,52,0
岐阜県,139,3
静岡県,52,0
愛知県,406,27
三重県,39,1
滋賀県,72,1
京都府,259,5
大阪府,1297,13
兵庫県,524,17
奈良県,64,1
和歌山県,46,1
鳥取県,3,0
島根県,16,0
岡山県,19,0
広島県,137,0
山口県,30,0
徳島県,3,0
香川県,26,0
愛媛県,46,3
高知県,69,2
福岡県,524,13
佐賀県,17,0
長崎県,17,0
熊本県,40,1
大分県,55,1
宮崎県,17,0
鹿児島県,10,0
沖縄県,121,3
