2020/04/11 04:44:51 JST
北海道,226,10
青森県,14,0
岩手県,0,0
宮城県,36,0
秋田県,11,0
山形県,27,0
福島県,33,0
茨城県,81,2
栃木県,31,0
群馬県,33,1
埼玉県,271,5
千葉県,342,1
東京都,1528,18
神奈川県,375,6
新潟県,39,0
富山県,16,0
石川県,72,0
福井県,72,2
山梨県,24,0
長野県,21,0
岐阜県,76,1
静岡県,16,0
愛知県,299,21
三重県,15,0
滋賀県,26,0
京都府,159,1
大阪府,589,6
兵庫県,273,12
奈良県,34,0
和歌山県,32,1
鳥取県,0,0
島根県,1,0
岡山県,16,0
広島県,25,0
山口県,17,0
徳島県,3,0
香川県,3,0
愛媛県,26,1
高知県,47,0
福岡県,187,0
佐賀県,11,0
長崎県,14,0
熊本県,23,0
大分県,41,0
宮崎県,16,0
鹿児島県,3,0
沖縄県,42,0
