2020/04/14 03:26:51 JST
北海道,267,11
青森県,22,0
岩手県,0,0
宮城県,52,0
秋田県,15,0
山形県,34,0
福島県,38,0
茨城県,109,3
栃木県,35,0
群馬県,90,2
埼玉県,386,5
千葉県,455,4
東京都,2080,19
神奈川県,478,7
新潟県,42,0
富山県,30,0
石川県,113,0
福井県,88,2
山梨県,35,0
長野県,29,0
岐阜県,105,1
静岡県,41,0
愛知県,319,22
三重県,17,0
滋賀県,38,0
京都府,193,3
大阪府,812,6
兵庫県,375,13
奈良県,41,0
和歌山県,34,1
鳥取県,1,0
島根県,7,0
岡山県,16,0
広島県,56,0
山口県,23,0
徳島県,3,0
香川県,8,0
愛媛県,30,2
高知県,60,0
福岡県,362,0
佐賀県,13,0
長崎県,14,0
熊本県,28,1
大分県,42,0
宮崎県,17,0
鹿児島県,4,0
沖縄県,66,0
