2020/04/09 14:41:58 JST
北海道,198,9
青森県,11,0
岩手県,0,0
宮城県,27,0
秋田県,11,0
山形県,19,0
福島県,24,0
茨城県,77,2
栃木県,15,0
群馬県,29,1
埼玉県,209,4
千葉県,284,1
東京都,1203,16
神奈川県,279,7
新潟県,34,0
富山県,12,0
石川県,51,0
福井県,57,2
山梨県,19,0
長野県,14,0
岐阜県,51,1
静岡県,10,0
愛知県,258,21
三重県,13,0
滋賀県,18,0
京都府,139,0
大阪府,482,3
兵庫県,216,12
奈良県,28,0
和歌山県,28,1
鳥取県,0,0
島根県,0,0
岡山県,12,0
広島県,19,0
山口県,13,0
徳島県,3,0
香川県,2,0
愛媛県,23,1
高知県,36,0
福岡県,136,0
佐賀県,9,0
長崎県,9,0
熊本県,21,0
大分県,32,0
宮崎県,7,0
鹿児島県,3,0
沖縄県,27,0
