2020/04/21 03:11:28 JST
北海道,434,18
青森県,22,0
岩手県,0,0
宮城県,83,0
秋田県,16,0
山形県,61,0
福島県,62,0
茨城県,139,5
栃木県,46,0
群馬県,122,5
埼玉県,642,9
千葉県,661,8
東京都,3095,19
神奈川県,784,17
新潟県,56,0
富山県,92,1
石川県,178,4
福井県,112,4
山梨県,49,0
長野県,52,0
岐阜県,139,3
静岡県,52,0
愛知県,401,25
三重県,36,1
滋賀県,71,1
京都府,251,3
大阪府,1212,12
兵庫県,513,17
奈良県,62,1
和歌山県,46,1
鳥取県,3,0
島根県,16,0
岡山県,19,0
広島県,132,0
山口県,30,0
徳島県,3,0
香川県,25,0
愛媛県,45,3
高知県,68,1
福岡県,516,10
佐賀県,17,0
長崎県,17,0
熊本県,39,1
大分県,54,1
宮崎県,17,0
鹿児島県,8,0
沖縄県,110,1
