2020/04/11 20:50:07 JST
北海道,239,11
青森県,14,0
岩手県,0,0
宮城県,37,0
秋田県,12,0
山形県,27,0
福島県,36,0
茨城県,82,3
栃木県,31,0
群馬県,35,1
埼玉県,325,5
千葉県,375,2
東京都,1717,19
神奈川県,425,6
新潟県,41,0
富山県,23,0
石川県,92,0
福井県,76,2
山梨県,27,0
長野県,28,0
岐阜県,82,1
静岡県,34,0
愛知県,313,22
三重県,15,0
滋賀県,34,0
京都府,168,1
大阪府,697,6
兵庫県,316,12
奈良県,37,0
和歌山県,33,1
鳥取県,1,0
島根県,2,0
岡山県,16,0
広島県,25,0
山口県,17,0
徳島県,3,0
香川県,4,0
愛媛県,28,1
高知県,52,0
福岡県,224,0
佐賀県,12,0
長崎県,14,0
熊本県,23,1
大分県,42,0
宮崎県,16,0
鹿児島県,3,0
沖縄県,49,0
