2020/08/12 12:29:19 JST
北海道,1552,103
青森県,32,1
岩手県,7,0
宮城県,182,1
秋田県,35,0
山形県,76,1
福島県,98,0
茨城県,403,10
栃木県,249,0
群馬県,234,19
埼玉県,2920,79
千葉県,2205,54
東京都,16064,334
神奈川県,3305,101
新潟県,128,0
富山県,286,22
石川県,376,28
福井県,154,8
山梨県,124,1
長野県,132,-
岐阜県,472,7
静岡県,345,1
愛知県,2675,37
三重県,238,1
滋賀県,298,2
京都府,923,21
大阪府,5892,96
兵庫県,1636,47
奈良県,336,2
和歌山県,182,4
鳥取県,21,0
島根県,123,0
岡山県,113,-
広島県,410,3
山口県,78,0
徳島県,60,1
香川県,60,0
愛媛県,107,5
高知県,83,3
福岡県,3012,37
佐賀県,157,0
長崎県,167,3
熊本県,357,5
大分県,92,1
宮崎県,234,0
鹿児島県,277,3
沖縄県,1179,10
