2020/04/08 03:52:56 JST
北海道,194,9
青森県,11,0
岩手県,0,0
宮城県,26,0
秋田県,11,0
山形県,13,0
福島県,16,0
茨城県,71,2
栃木県,14,0
群馬県,26,1
埼玉県,195,4
千葉県,253,1
東京都,1123,16
神奈川県,261,6
新潟県,32,0
富山県,11,0
石川県,45,0
福井県,57,2
山梨県,14,0
長野県,14,0
岐阜県,51,1
静岡県,10,0
愛知県,237,21
三重県,13,0
滋賀県,18,0
京都府,119,0
大阪府,429,3
兵庫県,201,12
奈良県,26,0
和歌山県,27,1
鳥取県,0,0
島根県,0,0
岡山県,11,0
広島県,16,0
山口県,12,0
徳島県,3,0
香川県,2,0
愛媛県,14,1
高知県,34,0
福岡県,113,0
佐賀県,8,0
長崎県,9,0
熊本県,20,0
大分県,32,0
宮崎県,7,0
鹿児島県,3,0
沖縄県,15,0
