2020/10/20 05:54:10 JST
北海道,2518,108
青森県,104,1
岩手県,26,0
宮城県,524,2
秋田県,59,0
山形県,81,1
福島県,362,6
茨城県,728,18
栃木県,465,1
群馬県,774,19
埼玉県,5371,103
千葉県,4530,76
東京都,28971,436
神奈川県,7942,154
新潟県,180,0
富山県,423,26
石川県,795,47
福井県,256,11
山梨県,199,6
長野県,326,4
岐阜県,642,10
静岡県,575,2
愛知県,5664,91
三重県,549,7
滋賀県,524,8
京都府,1907,27
大阪府,11514,227
兵庫県,2995,61
奈良県,613,9
和歌山県,255,4
鳥取県,36,0
島根県,140,0
岡山県,173,1
広島県,649,4
山口県,209,2
徳島県,158,9
香川県,99,2
愛媛県,116,6
高知県,140,4
福岡県,5139,99
佐賀県,252,0
長崎県,241,3
熊本県,744,8
大分県,159,2
宮崎県,366,1
鹿児島県,463,12
沖縄県,2918,55
